a_0,a_1,a_2,class
F,IH,R,D
S,F,AE,K
M,Z,IH,N
AH,B,K,AH
EY,JH,AH,N
OY,N,T,S
AH,B,AH,L
Z,AH,L,T
D,IH,S,K
P,AY,T,AH
B,IY,B,IH
R,IH,N,S
EY,M,AH,N
AH,AO,R,D
IH,N,D,AH
IH,S,K,AH
IH,N,T,EH
AH,V,DH,AH
D,EH,T,R
F,L,IY,T
D,IH,K,L
EY,SH,AH,N
AH,K,SH,AH
IY,V,D,AH
EY,IH,NG,IH
S,OW,S,EH
K,AH,S,T
M,AH,N,S
AA,N,AH,T
IY,AH,L,N
AH,N,AH,L
EH,D,DH,AH
D,EH,T,S
AA,M,IH,K
T,ER,AA,N
S,AO,F,T
Y,UW,AH,L
K,S,EH,S
AA,D,AH,S
L,D,IH,N
IH,Z,AO,L
AH,N,T,R
AA,R,K,AH
K,S,K,L
V,IH,N,T
M,AA,R,K
D,IY,EH,R
AY,V,AH,T
D,EY,IH,N
IH,NG,HH,AH
ER,Z,AA,R
G,AH,T,T
F,AE,M,AH
NG,AH,N,D
G,R,OW,IH
IY,HH,AE,D
T,AH,D,T
AE,L,AH,N
AH,W,AH,L
Y,UW,N,AH
T,ER,P,R
IH,F,EH,K
B,R,OW,K
D,M,AE,N
IH,R,AH,N
R,AH,N,D
S,P,EH,K
S,N,UW,IH
T,DH,AH,IH
T,K,AH,N
D,DH,EY,IH
M,AA,R,K
TH,D,EY,T
F,ER,M,Z
EH,L,V,Z
AH,N,D,K
S,T,AH,D
T,S,ER,IH
D,AH,N,D
N,Y,UW,R
T,EH,L,AH
W,OW,T,IH
B,AH,L,D
V,DH,AH,T
K,AH,F,IH
L,D,IH,N
B,IY,M,EH
DH,EY,IH,K
EH,D,DH,AH
V,ER,M,AH
EY,JH,ER,S
AH,V,DH,AH
V,Z,IH,K
AA,R,T,IH
L,Z,G,R
T,IY,Z,T
OW,L,D,T
M,AA,R,K
ER,F,AH,N
F,IH,T,IH
T,S,F,R
V,W,AA,Z
B,AY,F,R
NG,DH,AH,R
AH,N,W,EH
N,S,M,AH
S,M,EY,N
T,S,P,R
AE,Z,R,IH
NG,B,AH,T
AH,JH,AO,R
Z,CH,AA,R
AA,F,AH,T
K,S,ER,S
N,AH,S,T
S,T,R,EH
S,L,AO,S
ER,AH,N,T
S,IH,N,L
OW,K,AH,L
AY,D,IH,D
M,AH,N,T
EH,N,T,K
AH,L,P,R
DH,AH,EH,N
TH,AH,N,D
JH,AH,S,T
K,AH,N,S
AE,Z,B,EH
T,AH,B,AH
AH,IH,G,Z
L,S,OW,K
AH,P,OW,Z
IH,N,K,L
R,AH,N,S
M,AH,N,S
L,EY,T,IH
IH,Z,EH,S
AE,NG,K,S
K,EY,S,AH
AY,ER,F,EH
T,AW,N,AH
EH,S,AH,R
R,EH,P,R
Z,IH,NG,IH
EH,R,IY,AH
AH,JH,AH,Z
EH,D,IH,T
ER,OW,N,L
EH,S,EY,T
M,B,ER,AH
Z,W,IH,L
V,EH,S,T
S,IH,M,AH
AH,N,T,AH
AH,T,AE,K
AH,G,EH,N
EH,N,S,T
L,S,OW,L
V,IY,N,D
M,IH,S,T
AH,N,AH,L
T,AE,B,L
T,L,EH,S
AE,T,DH,AH
EH,N,D,AH
IH,T,AE,L
IH,DH,IH,N
IH,G,ER,R
K,AH,S,T
AH,T,IY,Z
ER,EY,T,IH
AH,L,IH,L
EH,K,AH,N
IY,HH,AE,D
R,IY,AH,N
L,IY,P,R
S,IH,L,IH
AO,R,AH,N
AW,T,AH,N
S,T,AH,N
M,Z,IH,N
AE,T,DH,AH
S,AE,Z,AH
SH,AO,R,T
NG,DH,AE,T
EY,S,P,R
IH,SH,IH,T
K,W,EH,S
AH,V,EY,T
OY,L,P,R
F,ER,T,AH
Y,UW,N,AH
AA,N,DH,AH
P,R,AH,D
P,R,AA,D
R,EH,D,AH
AA,Z,DH,AH
N,D,P,R
AA,G,R,EH
M,AA,R,K
S,P,AO,R
T,W,IH,L
M,D,R,EH
L,EY,DH,AH
N,AH,N,D
AY,L,D,IH
L,D,ER,AH
D,IH,T,IH
IH,F,AO,L
S,EY,L,AH
D,IH,N,D
T,R,AH,S
AA,N,T,S
R,EH,S,T
T,AA,K,T
R,IY,M,AH
DH,AE,T,AH
IH,N,W,IH
W,AA,Z,AH
N,DH,AH,R
T,UW,K,AH
OW,L,D,IH
L,EH,JH,IH
EH,R,IY,AH
S,IH,N,AH
EH,V,R,AH
N,D,IH,N
D,F,R,IH
T,DH,EH,R
B,AH,L,T
T,S,S,EH
AH,B,S,IH
W,IH,DH,AH
T,K,AH,N
G,UH,D,N
UW,V,DH,AH
P,ER,S,AH
Z,AH,L,T
AE,T,W,IH
AE,S,T,S
N,D,EY,Z
D,IH,S,K
JH,AH,S,T
EY,R,IH,T
ER,IH,Z,AH
S,T,TH,R
S,AH,N,D
D,DH,AH,IH
T,AE,B,L
AH,F,S,K
R,EY,T,S
EY,IH,N,K
B,AH,L,AH
K,AA,M,AH
EH,N,CH,AH
D,IH,S,IH
M,Z,F,R
AH,B,AW,T
ER,AH,P,R
N,OW,IH,N
N,D,DH,AH
ER,SH,EH,R
T,UW,S,T
IH,N,V,EH
V,T,UW,S
T,EY,N,D
L,DH,AE,T
S,EH,N,T
AH,N,D,S
P,R,AH,D
D,R,EY,Z
IY,DH,AH,S
N,T,IH,D
F,IH,G,Z
AH,S,AH,Z
T,UW,AH,K
IY,JH,AH,N
IY,AH,N,D
AH,V,IH,T
D,T,UW,AH
AH,N,D,N
L,S,OW,S
M,F,R,AH
AE,SH,F,L
N,EY,T,IH
IH,S,T,AH
OW,Z,IH,N
L,AY,K,L
D,L,AO,S
S,Y,IH,R
M,P,AH,N
IH,NG,F,R
AH,N,EY,T
P,R,AH,D
AA,D,AH,K
S,T,EH,N
S,EH,P,T
D,ER,D,IH
R,EH,N,D
S,EH,D,IH
AO,R,Y,IH
AH,L,AY,N
EH,K,T,IH
M,IY,W,IH
B,AY,DH,AH
AH,S,EY,L
D,N,AY,T
EH,R,D,T
AE,N,EH,S
B,ER,Z,R
M,EH,T,AH
IH,NG,S,T
G,AH,N,AH
N,IH,NG,D
IH,N,K,R
N,AE,N,AH
IH,N,DH,AH
T,AH,L,Z
R,AH,L,Z
AO,R,T,S
R,EH,V,AH
N,T,S,AH
S,P,AY,T
B,IY,S,L
IH,S,T,S
AH,W,IH,N
R,IY,D,IH
S,P,EH,K
G,EY,N,Z
IY,G,AH,L
EH,N,G,IH
T,S,AH,N
EH,K,SH,AH
EH,K,T,S
IH,D,K,AH
EH,R,D,T
S,P,EH,N
ER,Z,AA,R
K,W,OW,T
AE,T,S,IH
T,W,ER,K
AH,B,AE,K
L,Y,AH,T
IH,L,IH,N
N,S,T,R
AE,D,AH,D
T,EY,T,S
S,T,EY,T
L,IY,IH,K
T,R,EY,N
AO,R,T,AH
EH,R,AH,N
S,T,AA,R
AH,V,DH,AH
N,AA,M,IH
AO,R,M,Z
F,AH,T,IH
N,F,R,AH
EH,R,AH,N
K,W,AO,R
DH,AH,P,R
Z,T,UW,S
AA,R,K,AH
G,R,AW,N
CH,OY,S,AH
ER,S,AY,Z
B,AW,T,T
L,D,ER,Z
AO,R,D,AH
EY,M,AH,N
S,T,AH,D
D,AW,T,R
OY,L,AH,N
T,AH,P,AH
AH,F,AY,D
AH,K,SH,AH
NG,AH,N,D
IH,S,IY,Z
IH,V,EH,N
DH,ER,TH,R
T,UW,HH,EH
AH,L,DH,AH
AH,S,AO,R
AH,N,T,D
P,AO,R,T
HH,AE,Z,R
N,EY,T,IH
ER,M,IH,T
EH,T,P,R
F,ER,S,T
B,AE,N,D
AH,N,V,EH
JH,UH,L,D
Z,R,IY,K
Z,W,UH,D
SH,AH,N,Z
M,AA,R,K
IH,K,W,IH
AY,ER,W,IH
AH,D,M,IH
P,OW,K,S
IH,K,IH,N
T,AY,M,AH
AH,M,P,AH
N,W,AA,Z
AH,EH,N,D
B,AH,L,T
EH,K,AH,N
IY,L,ER,Z
D,V,AE,N
IH,Z,G,EH
CH,AO,K,L
N,AA,T,D
T,IH,K,S
F,AO,R,AH
N,UW,M,AH
T,ER,D,IH
AH,N,D,IH
AH,K,SH,AH
SH,AO,R,T
Z,AH,N,D
IH,M,D,T
F,ER,M,Z
L,IY,T,AH
AH,N,D,S
IH,L,D,IH
R,OW,G,R
AE,S,T,T
D,AH,N,T
N,DH,AH,IH
P,AA,R,T
P,EY,M,AH
IH,SH,AH,L
EY,SH,AH,N
IH,T,DH,AH
OW,P,AH,N
AE,S,R,IH
N,T,R,AH
IH,T,S,K
K,L,UW,D
V,IY,AH,S
T,R,EY,T
AH,V,AH,K
T,R,AH,S
B,AE,K,T
AH,M,P,AH
M,F,R,AH
N,SH,AH,L
AH,R,IY,S
IY,EH,S,S
R,EH,S,T
K,L,OW,Z
P,T,DH,AH
OW,TH,M,EH
M,AH,CH,T
W,IH,L,AH
R,AA,B,L
IH,L,T,R
HH,OW,L,D
AH,L,IY,N
IY,CH,AH,K
AH,M,DH,AH
AH,K,SH,AH
IH,NG,F,L
K,W,AO,R
S,K,AA,N
R,EH,N,D
AA,Z,IH,N
P,EY,T,IH
AW,JH,AH,S
K,S,EH,T
N,K,ER,AH
V,IH,NG,D
K,AO,R,D
P,HH,EH,D
Z,F,R,AH
D,EY,AE,T
V,ER,D,T
M,S,EH,L
N,IY,EH,S
B,IH,Z,N
IH,NG,DH,AH
Z,B,EH,S
M,EH,N,D
AH,P,OW,Z
HH,AE,F,AH
AY,AH,P,R
P,ER,AH,T
NG,AH,N,D
EH,S,T,AH
D,IY,AH,T
AW,N,T,T
R,K,AH,T
M,OW,SH,AH
M,OW,T,IH
AH,N,IY,S
T,T,OW,T
T,ER,AW,N
G,IH,N,T
T,HH,AW,T
AH,N,AY,T
ER,T,AH,N
EY,M,Z,IH
T,EH,S,T
NG,L,AY,S
T,T,UW,R
ER,F,AO,R
R,EH,N,D
IH,F,IH,K
AH,M,IY,N
JH,ER,N,AH
AH,L,AE,Z
K,AH,N,T
IY,B,IY,IH
P,AO,R,T
DH,ER,K,AH
L,F,R,AH
AE,Z,B,IH
EY,SH,AH,N
ER,Z,Y,EH
EY,N,JH,AH
IH,CH,P,R
AA,B,L,AH
AH,T,AH,N
D,F,AO,R
UW,S,DH,AH
EY,Z,B,IH
N,P,AH,L
AH,N,AH,L
NG,IH,N,T
S,T,M,AH
ER,Z,W,IH
K,R,IY,S
IH,NG,T,EH
IH,R,Z,IH
AH,M,EY,T
CH,AH,S,IH
EY,T,ER,Z
ER,F,AO,R
AH,K,ER,AH
AH,N,T,S
K,AO,L,D
EY,L,IY,D
D,EH,K,S
R,B,AH,T
SH,EH,R,Z
Z,R,IH,L
JH,UW,L,IH
K,S,T,EH
IH,NG,DH,AH
W,IH,DH,IH
AH,N,TH,S
R,IH,K,AH
AE,P,AH,D
L,IH,NG,IH
Y,UW,N,AH
D,N,AA,T
AH,N,T,R
AH,N,T,R
V,AE,K,S
IH,K,T,K
IH,SH,AH,N
AE,N,D,S
UW,R,AH,D
EH,N,ER,AH
AE,Z,P,R
N,S,EH,D
AO,R,S,AH
AH,Z,AH,N
B,AA,N,D
R,EY,D,IH
IH,S,T,AH
T,IH,NG,Z
M,AH,N,T
Y,AH,N,L
CH,IH,L,D
N,Z,DH,AH
HH,AE,V,L
K,EY,SH,AH
Z,F,AO,R
ER,AW,N,D
SH,EH,R,Z
K,T,ER,Z
AH,N,AH,L
AH,T,IY,T
AH,IH,K,S
R,R,IH,S
G,AE,N,IH
T,UW,AO,R
AH,D,AA,L
P,R,AY,S
N,SH,AA,R
AH,N,AA,N
D,K,AH,N
R,AE,K,T
V,ER,DH,AH
D,AE,N,IH
SH,AH,N,S
S,IH,N,K
IY,EH,K,S
N,AW,N,S
N,S,EH,D
AH,HH,OW,L
AO,R,M,AH
IH,SH,AH,L
AH,CH,L,EH
AA,R,K,AH
S,IH,N,K
Y,UW,HH,AH
AH,L,IH,S
K,AH,N,T
D,IH,V,IH
HH,AY,K,IH
AH,B,AE,K
S,IH,S,T
R,AE,N,Z
AH,B,S,IH
R,AH,S,T
D,IH,S,K
R,IH,K,T
IY,F,AO,R
N,AY,Z,AH
NG,SH,EH,R
SH,AH,L,S
G,AE,S,K
OW,S,EH,D
UW,AH,L,K
T,K,ER,AH
AY,N,IH,N
T,DH,IH,S
T,UW,DH,AH
UW,P,R,AH
AW,W,EH,N
R,IH,V,EH
IH,L,AH,T
T,UW,DH,AH
IY,N,S,AH
R,AH,G,T
S,AE,N,AH
S,EH,D,AH
L,AE,S,T
IH,R,IY,AH
AY,L,D,AH
AH,N,T,R
IH,L,EH,K
T,ER,DH,AH
IH,S,Y,IH
N,DH,AH,AH
IH,S,Y,IH
L,IY,T,AH
OY,IY,Z,L
M,EY,K,IH
UW,SH,AH,N
D,IH,T,EH
D,T,EY,K
ER,W,IY,K
R,AH,M,AH
B,F,AO,R
L,AO,S,T
AH,N,Z,AH
M,P,AH,N
S,EH,K,AH
AY,F,IH,R
T,R,EY,D
K,ER,AH,N
P,EH,K,T
T,EH,R,AH
N,D,IH,Z
M,AH,N,S
EH,R,IY,AH
K,L,AW,D
T,UW,M,EH
IH,N,D,AH
AO,R,N,IH
UW,M,Y,AH
AH,D,AA,L
T,AH,G,EH
JH,AH,N,S
EH,D,D,AH
N,R,IY,L
T,OW,T,AH
ER,AH,B,AH
R,P,ER,AH
M,SH,EH,R
IH,NG,S,L
M,P,AH,N
B,AW,T,R
AA,Z,DH,AH
S,M,AH,N
N,D,IH,T
EH,S,L,IH
R,Z,AO,R
AE,Z,R,AH
AH,Y,IH,R
EH,S,D,IH
UW,D,S,T
IH,L,AE,K
AH,B,IH,D
IY,L,M,IH
S,T,EY,T
D,UW,S,T
M,UW,V,Z
L,AE,S,AH
P,EH,K,T
AH,N,D,IH
M,OW,SH,AH
AH,T,S,IH
AH,K,AO,R
K,AE,P,IH
G,R,EY,N
DH,DH,OW,Z
M,AH,N,T
N,D,P,R
D,EY,AH,N
B,IH,L,IH
S,T,AA,K
P,R,IY,AH
NG,V,OW,T
P,T,DH,AH
AH,B,AH,L
IY,AH,V,IH
IH,N,IH,T
EY,SH,AH,N
AA,R,JH,AH
V,K,AH,N
M,P,AH,N
AO,R,M,EH
N,B,IH,Z
V,DH,AH,T
S,EH,D,IH
M,ER,AE,N
ER,AE,N,D
AH,P,AA,N
Z,IH,T,S
ER,SH,EH,R
T,ER,N,IH
S,AY,Z,AH
S,T,EY,K
S,IH,K,S
P,AA,R,T
DH,IH,S,L
V,EH,S,T
N,R,IH,S
R,IY,AH,D
F,AO,R,L
T,B,AE,L
AH,L,K,AH
S,IY,B,IH
AH,R,AH,K
AE,Z,IH,T
SH,AH,N,S
AE,Z,IH,T
F,AO,R,AH
JH,R,EY,T
D,K,AH,T
S,IY,Z,AH
AE,L,AH,N
AH,L,ER,L
EY,N,JH,AH
N,D,IH,N
DH,AE,T,L
EY,T,ER,K
AH,N,S,AH
N,AH,N,T
N,SH,AH,N
AE,D,M,IH
AH,F,AY,D
ER,EY,T,AH
Y,AH,N,AH
IH,L,D,AH
AA,N,AH,D
N,AH,L,D
EH,K,T,AH
T,W,IY,K
AH,N,T,S
T,R,IY,Z
P,R,AH,D
AH,F,ER,S
AH,K,SH,AH
W,AA,Z,AH
S,K,T,AH
AH,N,EH,N
ER,AH,L,IH
R,EY,T,S
N,AH,S,IH
K,UH,D,AH
D,Y,IH,R
V,DH,AE,T
S,S,EH,D
S,F,ER,S
HH,EH,L,D
T,AH,N,Z
IH,L,D,IH
IH,K,AO,Z
W,EY,AW,T
R,T,ER,Z
AH,N,W,IH
K,AA,N,T
HH,AE,Z,N
R,AH,L,T
IH,NG,IH,T
N,OY,L,T
AH,N,T,L
K,AO,Z,T
D,AH,S,T
AH,L,AH,D
AH,P,K,AH
M,P,EH,R
N,W,IH,L
AY,N,AH,L
AH,F,L,AH
N,OW,IH,N
Z,S,EH,D
D,OW,N,L
F,AO,R,AH
R,IY,S,IH
AA,N,M,EH
M,AH,N,T
D,F,AO,R
R,EH,S,K
Z,IH,N,T
AE,T,DH,AH
P,AH,Z,IH
EY,SH,AH,N
N,S,IH,T
R,K,AE,Z
P,ER,CH,AH
AH,N,D,T
AH,IH,K,S
AH,N,F,AH
N,DH,AE,T
F,P,OY,N
R,Y,IY,L
OW,P,AH,N
Z,S,EH,D
EH,N,T,AH
EH,R,W,IH
L,DH,OW,L
K,AH,M,AH
T,AY,M,Z
T,T,EY,K
M,AA,R,K
AA,L,ER,R
Z,M,AA,R
D,IH,V,IH
N,AY,DH,AH
K,SH,AH,N
OW,T,AH,L
N,S,ER,T
K,AH,L,R
EY,S,T,IH
AH,B,L,AH
AO,R,N,IH
V,IH,NG,AH
L,AE,S,T
S,M,AH,N
OW,P,AH,N
R,IY,AH,D
D,IH,L,IH
AH,M,AH,N
UW,B,IH,D
R,AY,S,T
T,AE,F,T
R,T,IH,D
AA,M,OY,L
R,AY,S,AH
IH,D,ER,L
Z,IH,T,IH
S,EH,N,T
T,ER,Z,AH
D,B,IH,N
T,DH,AH,R
EY,N,JH,R
AH,S,AH,Z
AE,P,AH,T
OW,D,DH,AH
T,DH,IH,S
N,CH,AH,N
CH,AH,N,Z
M,ER,AH,S
EH,D,IH,T
D,ER,SH,IH
AH,AW,T,K
K,ER,AH,N
AH,D,AA,L
IH,M,P,AH
N,EH,T,K
S,T,R,AH
S,ER,T,IH
M,AA,R,K
EY,T,IH,L
V,EY,L,D
S,D,EY,T
EH,K,S,T
N,S,EH,D
W,IH,N,D
M,AH,N,T
N,AH,N,D
AH,DH,ER,N
AH,N,AA,N
JH,T,ER,N
IY,AH,N,S
L,IH,SH,T
F,AO,R,AH
K,T,AH,D
AH,V,DH,AH
IH,N,DH,AH
AH,N,Y,EH
S,W,AA,Z
L,V,DH,AH
N,IH,N,T
L,AH,K,AH
L,AH,N,S
AE,K,SH,AH
K,T,AH,D
B,IH,N,R
F,ER,S,T
EH,M,P,T
N,AO,T,AH
N,DH,IH,S
M,DH,AH,IH
D,AH,B,AH
D,T,UW,R
S,AY,D,IH
AH,M,EY,T
IY,M,AH,N
AA,D,AH,K
T,AY,P,R
IH,L,Y,AH
Z,S,EH,D
K,Y,UH,R
AH,N,D,IH
ER,EH,N,D
AO,R,DH,AH
W,AO,R,T
L,AY,K,L
AH,V,DH,AH
P,AY,T,AH
AO,R,AH,N
ER,V,AH,S
DH,OW,IH,T
IH,Z,AH,N
T,AH,N,AH
AH,D,AA,L
T,S,F,R
EH,SH,ER,Z
UW,V,M,AH
F,EH,SH,AH
W,EY,S,T
S,L,EY,T
P,R,AY,S
V,EH,L,AH
W,AA,L,AH
P,F,R,AH
G,EH,N,S
Z,N,AW,L
SH,AH,N,AH
IY,S,EH,D
DH,AE,T,L
Z,M,OW,S
M,AH,N,T
R,HH,AE,D
K,AH,N,T
D,ER,Z,S
N,IH,SH,AH
Z,S,EH,D
R,IY,CH,T
Z,G,EH,R
M,AH,N,T
AY,P,AA,R
D,IH,T,D
IH,L,K,AH
IY,S,AO,R
B,IY,N,K
Z,AH,N,D
OW,L,D,IH
T,L,IY,IH
EY,K,ER,Z
AA,N,T,R
IH,N,S,T
R,IY,Z,K
EY,N,JH,D
AO,R,EH,K
K,AH,T,R
IY,P,AA,L
ER,Z,T,R
F,AH,T,T
AE,D,IH,N
P,EH,K,T
IH,L,EH,K
P,AH,N,D
IH,T,AH,K
ER,M,AH,N
IH,F,T,AH
L,OW,Z,D
OW,S,T,L
R,P,R,AH
N,EH,K,S
AH,B,R,EH
AH,M,AH,N
R,HH,OW,L
HH,OW,L,D
T,IY,Y,EH
HH,AY,Z,T
UW,CH,ER,Z
D,V,AA,L
EH,D,IY,T
IH,N,K,L
S,AH,P,IH
N,Z,DH,EH
K,T,S,AH
N,CH,EY,N
IH,NG,P,R
S,T,DH,AH
Y,UW,M,AH
R,AY,S,AH
R,K,AH,T
EH,N,V,IH
N,L,IY,K
S,T,EH,D
JH,EH,K,T
AA,R,T,S
M,EY,N,D
UH,D,D,IH
L,EH,N,Z
AY,T,AH,L
P,AA,M,K
IY,M,EY,N
P,OW,K,S
S,T,UW,T
D,B,AH,T
OY,B,IY,N
ER,M,ER,T
EH,K,Y,AH
R,IY,B,R
AY,AH,N,D
D,ER,Z,T
EY,B,AH,L
Y,UW,N,AH
UH,R,AH,L
AH,AH,N,D
IH,N,D,IH
R,IY,S,IH
M,AH,N,T
S,HH,AE,Z
AO,R,T,EH
Y,AH,N,EH
UW,D,AE,K
S,T,R,IH
AH,L,S,EH
F,ER,S,T
AH,HH,OW,L
K,S,ER,S
AO,R,DH,AH
R,IY,Z,T
AH,N,AH,Z
IH,N,S,IH
IY,L,IY,S
V,S,T,EH
DH,EH,R,L
P,AW,N,D
AH,V,AH,K
IH,V,EH,L
EH,K,S,T
ER,D,AE,T
N,UW,K,R
CH,D,IY,L
S,P,AO,R
V,AW,T,AH
ER,W,IY,K
N,D,DH,AH
EH,T,R,IH
S,EH,SH,AH
K,W,AH,T
T,AO,K,AH
N,T,IH,N
AH,V,IH,N
P,EH,R,D
AH,L,IH,K
CH,AH,N,AH
AH,D,AH,K
P,OY,N,T
V,IH,T,S
D,R,AH,D
L,EY,ER,Z
EH,L,P,T
ER,DH,EH,R
EH,N,T,R
W,AA,L,AH
G,EH,N,S
S,T,AA,K
IY,EY,SH,AH
L,OW,Z,T
AO,R,F,R
T,ER,D,N
AH,B,AH,L
R,EH,D,AH
R,AY,S,AH
N,IH,F,EH
AA,R,T,IH
D,EY,S,AH
K,AE,Z,K
D,F,R,AH
P,L,AE,N
R,EY,D,IH
P,HH,IY,R
AH,B,AO,R
T,AH,D,IH
AW,N,D,Z
IH,L,AH,T
M,IH,L,AH
P,AA,S,AH
AO,R,IY,AH
L,S,AH,L
T,M,IH,L
T,UW,P,R
Z,AH,L,T
IH,NG,AE,T
OW,L,DH,AH
N,Z,AH,N
IY,P,AO,R
N,P,ER,EH
EH,D,IH,T
EH,R,IY,AH
L,AY,S,AH
EH,D,IH,T
P,ER,SH,EH
AA,R,JH,AH
AH,R,AY,T
ER,DH,AH,N
N,EH,K,S
AH,M,P,AH
Z,AH,N,D
F,T,ER,T
L,D,AH,N
UW,CH,ER,Z
N,AW,T,L
ER,M,EY,D
AO,R,R,IH
T,R,UW,L
AA,L,ER,K
L,IY,AH,N
EH,N,T,S
P,IH,R,Z
Z,OW,P,AH
Z,D,IY,L
AA,R,K,AH
AH,D,AA,L
T,T,UW,T
D,F,AO,R
T,AH,N,Z
AA,K,S,AH
JH,AA,N,S
M,ER,D,T
AH,L,AO,R
T,T,UW,R
AY,V,AH,T
IH,T,B,IH
S,T,K,L
UW,B,IH,Z
N,T,EH,N
N,Z,AA,N
S,EH,D,AH
SH,AH,N,IH
AO,S,S,IH
F,ER,S,T
AA,P,L,EH
S,EH,D,IH
T,S,AO,L
D,AH,K,T
ER,DH,AH,N
AH,N,EH,K
OY,L,AH,N
AH,CH,AE,Z
Z,AA,R,N
AH,CH,AE,Z
IY,AH,G,R
N,V,AH,N
AO,R,IY,Z
L,AH,N,T
D,AH,M,EH
IH,S,T,R
S,UW,AH,N
D,IH,S,K
AH,L,AY,Z
T,UW,S,T
S,AY,Z,AH
EH,S,F,AH
IY,L,EH,S
EH,M,B,AH
AA,L,AH,S
AO,R,T,AH
R,IH,K,AH
AY,ER,AE,T
Z,OW,P,AH
IH,S,K,AH
R,AA,G,R
R,IH,F,R
W,AA,Z,S
B,R,OW,K
T,AH,L,AH
EH,K,S,T
W,AH,T,S
CH,ER,AH,L
UW,N,AH,T
K,L,UW,D
AA,P,IY,R
G,EH,N,S
L,IH,NG,IH
R,OW,T,EH
UW,D,UW,N
F,AO,R,D
AH,M,AA,R
EY,F,EH,L
S,OW,D,IH
K,L,OW,N
F,T,ER,AH
IH,NG,F,AH
V,AO,L,L
EH,SH,AH,N
R,T,K,AH
L,D,AW,T
T,AH,JH,AH
F,IH,SH,AH
K,ER,AH,N
P,L,AE,N
HH,IH,T,AH
N,AE,F,T
R,D,W,IH
S,EH,D,IH
AH,T,S,T
S,T,S,S
AH,S,T,S
AH,S,AH,Z
V,IY,EH,S
AA,JH,EH,K
W,IY,K,IH
F,AY,N,D
N,SH,AH,L
AH,N,IH,T
S,K,UH,D
EY,SH,AH,N
IH,P,AA,R
AW,N,F,R
IH,N,T,AH
S,T,IH,K
IH,K,AH,T
N,D,K,AH
AH,V,P,R
G,EH,R,AH
N,S,EH,D
ER,IH,Z,IH
EH,T,ER,R
AH,B,AW,T
AE,N,D,IH
M,AE,N,AH
D,AH,N,D
T,UW,D,IH
T,IY,IH,N
T,M,AH,N
IH,N,K,R
P,L,AE,N
AH,IH,K,S
T,UW,D,R
S,EH,D,AH
AH,G,EH,N
P,OY,Z,AH
K,L,IY,T
IH,NG,IH,N
N,D,AH,K
HH,EH,L,D
S,AH,Z,S
N,T,AA,N
OW,Z,AE,N
OW,V,ER,AH
EH,K,T,S
IH,NG,G,AH
IH,M,AE,N
S,OW,L,IH
K,AH,N,T
ER,M,AH,N
AH,N,EH,R
D,AH,V,IH
T,W,EH,R
UW,IH,K,S
IY,Z,B,IH
OW,T,AH,L
D,F,R,AH
N,D,AH,D
AH,V,DH,AH
S,T,S,AH
P,AA,R,L
EH,N,IY,S
ER,AH,N,S
EH,SH,AH,L
EY,S,AH,Z
W,IY,K,AH
IH,NG,IH,N
IH,NG,AE,N
JH,M,AH,N
IY,P,AO,R
K,Y,UH,R
IH,N,IH,N
ER,D,IH,N
Z,L,IY,D
IY,K,W,AH
T,ER,M,L
S,P,EH,N
T,W,EY,Z
IY,M,AH,N
AH,N,T,L
L,OW,Z,D
AH,L,W,IH
ER,IY,W,IH
W,OW,T,AH
L,EH,V,AH
K,L,UW,D
Y,AH,N,L
Z,M,IY,L
UW,AH,L,EH
DH,AH,K,AH
AH,JH,EH,S
N,EY,T,IH
AH,F,AO,R
IH,S,T,R
DH,AH,IH,N
Z,N,AH,S
AH,K,T,S
UW,N,IH,T
Z,D,IH,Z
R,IY,M,AH
P,R,AY,AH
G,EY,SH,AH
JH,AH,N,IH
AA,R,T,D
K,L,AY,AH
K,R,IY,S
AH,N,D,K
K,AH,N,D
K,SH,AH,N
UW,P,AO,N
EH,Z,AH,N
NG,D,ER,EH
IH,T,IY,EH
S,L,AO,S
AH,M,AW,N
P,EH,S,AH
IH,N,V,EH
ER,EH,K,AH
AE,N,S,AH
AH,F,AO,R
AA,N,D,Z
N,DH,AE,T
S,P,EH,K
T,S,IY,Z
NG,G,AH,L
R,IY,Y,IH
S,EH,D,IH
K,S,EH,S
N,T,UW,K
S,AH,V,IH
K,S,M,AH
ER,SH,AH,L
M,AY,L,Z
AH,N,T,S
AO,R,G,AH
UW,M,EY,N
N,D,EY,T
T,V,EH,N
K,L,UW,D
T,EY,SH,AH
P,L,AE,N
V,IY,EH,S
S,T,EY,T
AH,P,R,AH
L,AY,N,Z
AH,M,OW,T
G,AH,N,AH
R,K,AA,N
DH,AH,EH,N
AO,F,S,K
P,EH,S,AH
V,IY,EH,S
D,L,EH,D
N,L,AE,S
Z,R,IH,Z
W,ER,K,AH
Z,AE,N,IH
AH,M,P,AH
F,IH,K,AH
N,EH,N,T
D,AH,K,T
EH,N,D,AH
HH,IY,R,IH
N,V,EH,S
N,T,IH,N
AH,L,T,S
EH,K,N,IH
D,P,R,AH
T,EY,L,Z
K,T,IH,S
OW,K,AH,L
W,AO,R,T
R,AE,N,EH
AO,R,AH,S
T,F,R,AH
IH,N,K,AH
HH,AY,T,EH
P,SH,AH,N
S,T,EY,T
R,AH,M,N
AH,N,AE,N
T,W,UH,D
F,T,S,R
OW,T,AH,L
