a_0,a_1,a_2,class
AH,N,AE,N
AH,B,IH,L
R,W,IH,L
T,S,S,EH
AA,S,T,S
EH,K,T,ER
AH,N,T,R
AH,M,DH,AH
IH,NG,K,IH
N,Y,ER,N
UW,B,AY,AH
K,AE,P,AH
AH,M,R,IH
N,L,IY,S
B,Y,AH,T
M,EH,S,T
D,P,R,IY
S,L,AO,S
IH,K,T,S
T,AH,D,T
AA,M,AH,T
V,S,T,R
D,IH,T,S
EH,S,P,R
T,IH,T,T
AH,G,EH,N
N,L,IY,S
D,EY,T,AH
V,IY,AH,S
R,M,ER,Z
IH,T,S,S
T,EY,K,IH
N,D,S,EH
AH,N,D,AH
R,AH,DH,ER
T,R,EY,T
M,EH,N,IY
IY,V,D,AH
IH,T,ER,N
DH,AH,F,ER
F,AO,R,AH
S,EH,N,S
AH,V,IH,N
S,IH,V,T
SH,AH,L,T
K,F,AH,N
S,AH,Z,AH
T,B,IY,AH
T,F,EY,S
K,AA,N,S
R,AO,NG,L
M,R,OW,Z
N,S,IY,R
R,EH,SH,ER
Z,IH,N,K
AH,S,T,R
DH,AH,IH,K
Z,S,EH,T
T,AH,D,T
AH,T,IY,IH
B,IH,L,IH
B,AY,L,IH
P,EH,N,S
IY,R,AW,N
AE,S,T,IH
N,W,IH,L
N,D,AH,S
AH,N,D,AH
D,T,UW,AH
T,R,EY,D
AY,D,IH,D
D,AH,M,AH
T,L,IY,T
L,IH,N,T
EH,SH,AH,N
AH,M,Z,IH
IH,N,W,IH
M,AH,N,T
AH,N,Z,AH
S,B,AY,T
W,IH,DH,AH
K,W,AY,R
S,M,IH,N
AO,D,AH,N
IY,OW,V,ER
IH,N,T,ER
NG,AH,N,D
T,AH,B,AH
IH,N,DH,AH
D,IH,NG,IH
B,AE,NG,K
S,D,UW,T
T,IH,V,L
OW,K,AH,N
AH,M,AA,R
D,L,AA,R
P,ER,M,IH
AW,ER,Z,IH
TH,S,IH,N
CH,W,AA,Z
M,P,AH,N
R,AY,T,S
ER,W,UH,D
Z,AH,N,Z
S,IH,NG,N
S,P,EH,K
R,T,AO,L
ER,Z,AH,N
ER,D,EH,L
DH,AH,L,IH
S,W,IH,L
N,AH,P,T
AH,K,R,EH
Z,L,EH,D
Y,EH,S,T
D,F,AA,R
M,EY,N,K
IH,T,S,K
S,Y,IH,R
D,UH,R,IH
S,AH,Z,S
AW,K,AH,N
Z,DH,AE,N
R,AH,K,R
UW,IH,K,S
OW,L,IH,N
IH,NG,F,R
M,EY,T,AH
N,AH,S,AH
IH,S,T,AH
Y,EH,S,T
S,T,R,AH
B,ER,TH,AH
AH,JH,AH,S
N,Z,IH,N
T,R,AE,K
AW,N,T,T
AH,S,IH,K
S,AH,S,T
DH,AH,D,EH
R,T,T,ER
M,IY,D,IY
ER,T,AH,N
IH,JH,AO,L
AA,R,K,AH
AH,T,AE,Z
AH,L,EH,K
Y,UW,Z,D
EH,D,IH,T
EY,N,JH,D
W,IH,L,R
AH,V,DH,AH
AE,N,SH,AH
L,AO,F,AH
AE,S,EH,T
AH,V,DH,AH
L,IY,SH,AH
AO,R,M,D
EH,T,DH,AH
N,W,IH,L
AH,N,D,R
F,AO,R,S
D,IH,S,K
L,T,AH,N
T,S,AE,T
S,EH,K,AH
SH,AH,N,AH
V,AH,N,D
IH,G,AH,S
B,AW,T,IH
N,S,ER,N
T,AE,N,D
AY,Z,AH,Z
L,V,D,IH
IH,R,Z,IH
Y,EH,S,T
NG,K,SH,AH
N,AH,V,L
IY,S,EH,D
T,IH,D,AH
Y,IH,R,Z
IH,D,IH,N
R,T,IH,D
DH,AH,K,ER
R,IY,M,AH
IH,R,W,IH
M,AH,T,AH
R,D,IH,D
EH,D,IH,T
EH,N,D,IH
ER,AW,N,D
D,B,IH,L
L,IH,T,IY
AH,D,IY,L
AA,F,AH,T
UH,D,HH,ER
R,T,ER,Z
T,AA,K,S
EH,N,S,IH
AH,AE,P,L
ER,D,SH,EH
AH,B,AO,R
AO,R,D,AH
T,AE,N,D
ER,EY,SH,AH
T,TH,R,IY
IH,D,S,T
AA,R,K,S
IH,Z,AH,T
Z,AH,T,R
AH,M,DH,AH
OW,S,EH,D
V,IH,M,IY
W,IH,L,K
M,AH,N,T
K,AA,M,AH
T,ER,V,EH
AH,T,EH,R
T,AH,L,T
S,D,IH,S
N,W,IH,L
AA,B,L,AH
T,EH,R,AH
IY,AH,S,L
G,EH,N,S
Z,IH,N,R
OW,L,D,ER
IH,V,AH,N
IY,EH,K,S
OW,T,UW,K
S,F,AO,R
T,AH,B,AH
N,F,AA,R
S,IH,M,AH
DH,AH,P,R
EY,SH,AH,N
DH,AE,N,L
NG,AH,N,D
M,AW,N,T
M,P,AH,N
N,IH,S,T
ER,IH,NG,AH
AW,AA,P,ER
L,AH,N,D
F,AH,K,AH
AH,M,P,AH
AH,S,T,AH
AH,T,CH,IH
AH,N,D,AH
NG,W,AA,Z
D,B,IH,K
R,EH,T,AH
L,AH,N,T
S,T,DH,EH
N,T,L,IY
S,HH,IY,S
AH,L,EY,T
D,IH,S,K
N,AW,N,S
EH,N,D,S
AH,F,AO,R
AE,Z,JH,EH
N,V,EH,S
L,AY,T,K
AH,S,L,IY
R,EY,P,N
P,AH,L,D
IH,V,P,R
R,JH,AH,N
AW,N,G,R
S,T,AH,D
N,DH,AH,IH
R,IY,S,AH
P,AH,L,AH
IH,CH,IH,N
IY,EH,S,L
DH,AE,N,IH
T,P,R,AH
L,AE,N,K
L,EH,K,T
T,R,AE,K
N,T,S,EH
IH,V,B,EH
F,ER,DH,ER
AH,D,UW,S
OY,L,AH,N
T,R,AH,S
IH,F,EH,N
SH,AH,N,Z
EY,SH,AH,N
N,D,AA,N
IH,N,K,R
AE,T,DH,AH
T,ER,Z,S
T,AY,Z,IH
N,D,AH,K
T,AH,V,IH
T,R,AE,N
AY,D,HH,EH
V,IH,N,T
EH,K,T,IH
T,ER,AE,T
CH,UW,AH,L
M,IY,N,S
T,L,AY,T
Z,DH,AH,N
EY,SH,AH,N
IH,V,Z,S
OW,IH,N,T
AE,F,IH,K
HH,AE,Z,AH
EY,SH,AH,N
IY,T,UW,D
N,Z,F,AH
CH,IY,F,IH
S,EH,K,S
R,IY,T,R
R,AH,L,Z
NG,AE,N,AH
M,AH,JH,AH
DH,ER,G,AH
IY,Z,IH,N
AE,N,DH,AH
DH,AH,AE,D
AH,P,R,AH
AH,F,AY,N
V,P,EH,T
Z,T,UW,AH
R,AA,F,AH
P,SH,AH,N
EY,D,IH,D
T,OW,T,AH
D,Z,F,R
K,B,EH,N
EY,M,AH,N
M,AH,N,T
AE,T,DH,AH
N,EH,K,T
NG,AH,N,D
D,HH,AE,Z
IH,CH,AE,S
EY,SH,AH,N
T,W,IY,N
S,P,AO,R
EY,T,S,AH
L,AH,M,EH
UW,DH,AH,K
T,UW,IH,N
V,Z,AA,R
AA,R,K,S
DH,AH,K,ER
T,UW,AY,D
K,K,AH,N
S,W,IY,K
L,AE,N,D
AH,Z,IH,N
B,AY,N,D
T,AH,D,IH
M,B,ER,D
V,EH,S,T
D,ER,EH,K
S,AE,T,AH
UW,G,AY,D
AH,N,D,EH
R,UW,V,D
D,B,AA,N
ER,M,AH,N
AO,R,AH,N
ER,N,P,R
K,UH,SH,AH
T,S,S,EH
T,IH,D,IH
ER,Z,B,AH
AH,K,AA,Z
S,F,AE,K
P,EY,M,AH
IH,L,Y,AH
S,IY,IH,N
S,T,ER,L
R,AH,M,IH
UW,P,AO,N
K,L,AY,N
P,SH,AH,N
R,Z,AO,R
IY,SH,EH,R
ER,N,AA,N
S,M,AH,N
D,ER,W,AH
M,AH,N,T
L,Z,S,EH
AA,N,IH,K
ER,DH,AE,N
D,N,EH,S
L,N,AA,T
ER,R,OW,Z
AW,T,B,IH
M,P,EH,R
IY,R,IH,S
ER,M,IH,T
IH,D,EH,N
AO,R,T,ER
K,AH,M,IH
AE,Z,IH,T
G,Z,IH,S
AW,T,W,EH
L,IY,D,ER
AH,B,AA,N
AH,S,T,R
G,UH,D,Z
S,AO,R,S
HH,AE,Z,K
S,AY,AH,N
IH,L,EH,K
AH,N,D,K
DH,AE,T,AH
T,UW,R,AH
K,AH,N,S
N,Z,F,R
EH,D,IH,T
S,EH,N,T
S,P,R,IH
UW,DH,AH,K
UW,IH,Z,R
D,DH,AH,D
N,AE,SH,AH
DH,AH,P,R
SH,AH,N,S
D,DH,AH,K
AH,K,CH,ER
DH,AH,P,R
P,AO,R,T
L,F,R,AH
SH,AH,L,D
P,AA,L,AH
EH,D,S,AH
T,UW,AH,N
R,IY,AH,N
R,IH,S,K
K,W,IY,Z
EY,SH,AH,N
EH,D,DH,AH
L,UW,D,IH
AH,V,AY,D
P,AO,R,T
B,UW,S,T
S,ER,T,AH
T,AH,G,EH
NG,DH,AE,T
AW,ER,T,R
HH,IY,S,EH
IY,S,EH,D
AO,R,D,AH
P,OW,Z,D
IH,N,IH,T
IH,N,S,T
AH,T,IH,R
AE,T,S,IH
IH,N,T,ER
HH,OW,L,D
F,EH,K,T
OW,DH,EH,R
AH,K,AO,R
T,R,AH,S
L,M,AH,T
V,IH,D,EH
OW,T,AH,L
T,S,T,AH
W,IY,AA,R
HH,IY,AE,D
T,EY,K,IH
Z,W,IH,L
R,K,AH,T
B,AY,DH,AH
R,IH,SH,N
S,IH,N,S
AO,R,M,IY
M,AH,L,AH
IY,EH,R,IY
IH,N,N,EH
F,AO,R,R
N,D,AA,L
ER,L,IY,ER
T,AH,N,T
ER,AW,N,D
L,IH,R,EH
UW,Z,AA,N
R,EY,T,S
M,S,EH,L
AH,M,P,AH
IH,N,V,EH
N,S,EH,D
M,EY,D,L
P,AH,N,IY
AH,V,W,IH
AO,R,S,ER
D,ER,IH,N
AY,D,P,L
R,EH,SH,ER
TH,IH,NG,K
L,Y,AH,N
D,EY,K,ER
IH,L,B,IY
N,T,T,R
T,AH,N,Z
AH,T,DH,AH
T,EH,S,T
Z,AH,V,AH
S,T,EY,T
AH,T,EH,S
AO,D,AH,N
B,AY,DH,AH
T,W,UH,D
M,Z,W,IH
AO,R,S,K
AH,V,W,ER
Z,IH,N,R
L,EH,S,S
IY,S,EH,D
T,UW,HH,EH
L,EY,S,T
S,IH,NG,T
R,K,ER,AH
R,S,AH,Z
B,IY,W,ER
AH,V,DH,EH
F,AO,R,AH
R,S,AH,Z
R,S,AH,Z
AA,Z,S,AH
AH,N,S,ER
DH,AH,V,IY
T,EY,K,AH
R,AO,AA,N
N,S,IH,S
S,P,EH,N
N,V,IY,EH
IY,D,IY,AH
AH,S,AH,N
AH,N,D,ER
L,AH,T,EH
IY,AH,N,D
IH,K,AH,N
D,AW,N,T
Z,D,SH,EH
D,R,EY,T
B,AA,R,K
K,ER,AH,N
DH,EH,R,S
Y,UW,D,IH
ER,Z,IH,N
P,EY,D,T
F,EH,K,T
SH,AH,N,Z
K,L,OW,Z
UH,D,IY,Z
D,AH,F,ER
OW,P,AH,N
IH,T,ER,Z
D,AH,IH,N
S,EH,D,IH
S,HH,AE,D
L,IY,D,ER
DH,AH,N,EH
P,R,AY,S
S,P,EH,K
D,IH,NG,AH
EY,S,P,IH
M,AA,R,K
DH,AH,L,EH
AH,V,DH,AH
AH,V,DH,AH
S,T,R,IY
AO,R,F,R
K,L,UW,D
Z,W,IH,L
V,Y,UW,D
R,IY,AO,R
D,EY,L,IY
W,AA,Z,R
IH,N,S,AH
T,L,OW,K
Z,AH,D,EH
AH,JH,AY,AH
P,R,AY,ER
AH,F,AH,K
Z,DH,AH,K
S,EH,D,IH
N,AH,G,R
M,AH,N,T
D,DH,IH,S
M,P,AO,R
F,IH,K,S
W,UH,D,K
N,OW,V,ER
AA,K,IH,K
M,IH,K,R
P,L,AY,AH
W,AH,N,IH
M,AE,T,S
AY,N,IH,Z
HH,AW,S,AH
T,W,AA,Z
S,M,AH,N
N,D,P,L
B,IH,G,IH
R,EY,T,AH
AE,N,TH,R
L,IH,T,S
AH,OW,L,D
IH,NG,DH,AH
F,AH,T,AH
IH,K,AH,L
T,AH,V,D
EY,T,W,IH
Z,AH,D,EH
R,DH,AE,N
ER,F,AW,N
P,AO,R,T
L,T,AE,K
T,W,UH,D
R,AH,S,IY
S,T,AH,N
DH,AH,S,T
F,ER,DH,ER
AH,SH,EH,R
S,R,IH,K
EH,DH,ER,T
DH,AH,G,R
IH,T,IH,K
R,AA,D,AH
EY,Z,IH,T
AH,P,AO,R
EH,S,P,R
P,R,AA,D
IH,NG,DH,AH
N,T,EY,N
IH,L,EH,K
AH,T,OW,N
Z,S,T,IH
B,AY,DH,AH
D,ER,Z,IH
R,T,UW,IH
IH,L,EH,K
T,UW,AH,K
D,T,EY,K
R,AH,D,AH
P,SH,AH,N
B,IY,DH,AH
AH,V,DH,AH
OW,OW,N,L
N,S,IY,S
R,AY,V,AH
W,IH,DH,IH
D,R,IY,L
V,R,EH,Z
AH,L,S,IY
AE,K,S,EH
EH,D,DH,AH
M,AA,R,K
IH,Z,S,T
L,B,EY,S
SH,AH,N,AH
M,Y,UW,N
IY,F,AW,N
IY,W,IY,K
N,Z,AE,K
R,T,N,ER
UW,P,R,AH
M,AA,R,K
EH,S,R,IY
T,B,IY,K
R,DH,IH,S
S,IH,N,S
IH,T,S,S
IH,V,EH,L
D,DH,AH,S
N,IY,EH,S
R,AA,P,T
Z,AH,L,T
IY,IH,K,S
Z,S,L,AH
T,IH,D,IH
N,AH,JH,ER
K,AO,R,T
IH,D,EH,N
EH,N,D,AH
K,S,B,IH
HH,AE,Z,N
AE,K,T,IH
R,IY,V,IY
AH,M,P,AH
ER,M,AH,S
ER,K,S,S
F,B,IY,T
EY,JH,ER,K
W,IH,CH,IH
DH,AH,D,EH
N,IY,D,T
Z,S,EH,D
R,AH,Z,EH
S,EY,L,Z
P,AE,S,AH
D,K,R,IY
T,R,OW,L
EH,D,IH,T
AH,N,W,IH
R,AY,S,AH
EH,K,S,T
T,M,AH,N
K,AE,P,AH
T,AH,D,T
F,AE,K,T
AA,N,IH,T
AY,N,D,K
AO,R,T,ER
AH,Z,AH,N
JH,B,AA,N
S,P,R,EH
R,HH,OW,L
R,AH,N,D
M,P,AO,R
F,ER,D,S
HH,OW,L,D
AE,M,P,AH
S,T,R,AH
R,EH,D,AH
M,OW,S,T
AH,P,AA,S
EH,D,IH,T
DH,AH,R,EH
K,T,AH,D
DH,EH,R,R
V,ER,M,AH
M,AO,L,T
IH,M,AH,L
L,K,AH,N
T,W,IY,N
D,IH,T,S
IY,B,AA,T
SH,AH,N,AH
T,AE,K,S
D,F,AO,R
AH,N,T,L
T,UW,S,IY
M,AH,S,T
Y,UW,N,AH
UW,Y,IH,R
EY,M,AH,N
B,AH,T,N
AH,Z,AA,N
K,AH,M,EH
T,UW,AH,K
SH,AH,L,Z
AH,V,IH,N
DH,AH,S,IH
R,IY,AH,L
AH,N,Z,N
N,D,AH,S
L,EH,D,K
S,AH,V,S
AH,N,T,R
N,T,R,IY
AH,S,IY,Z
AA,N,T,R
T,UW,S,ER
UW,P,AO,R
AH,D,AH,N
B,EY,S,AH
D,IH,S,T
T,IY,AH,N
AH,N,T,AH
D,ER,Z,AH
AH,TH,AO,R
L,D,ER,Z
EH,K,T,IH
R,AH,D,AH
S,OW,F,EH
UW,D,P,R
W,AA,Z,IH
R,AA,P,S
P,R,AA,D
R,T,T,ER
AY,S,AH,Z
EY,P,ER,R
B,IY,AH,T
N,AW,N,S
IH,F,IH,T
IH,S,T,AH
T,S,SH,EH
IY,D,IH,S
N,IH,N,K
D,IH,NG,T
OW,T,AH,L
R,EH,N,IY
N,IH,K,S
R,DH,AE,N
M,AY,N,Z
UH,D,Z,AH
JH,ER,AE,T
D,K,AH,N
EY,T,IH,N
AA,P,S,IH
EY,N,JH,AH
AH,N,D,ER
M,AH,L,T
N,D,ER,S
R,EY,D,IH
K,L,OW,Z
AO,L,F,ER
IH,NG,AE,K
Z,S,EH,D
D,EY,S,IH
W,AA,Z,AH
N,EH,K,S
R,D,L,AH
S,T,M,AH
D,AE,F,T
ER,T,ER,N
IH,N,Y,AH
P,EH,N,IY
Z,W,AY,D
EY,N,JH,IH
IH,M,EY,N
IY,SH,AO,R
AH,T,EH,N
IH,N,D,R
EH,P,R,AH
T,AA,K,K
ER,EY,SH,AH
G,AH,V,ER
K,AH,N,S
AA,L,AH,D
G,AH,T,AH
TH,L,OW,ER
P,EH,N,D
AO,N,CH,T
T,T,EH,N
M,IH,N,T
L,AH,P,IH
EH,D,DH,AH
L,IY,S,T
IH,N,DH,AH
D,IY,L,ER
P,Y,UW,T
L,UW,D,IH
AH,T,P,R
K,W,AH,L
V,AH,DH,ER
D,G,EH,T
IY,B,IY,K
F,T,ER,R
N,IY,Y,EH
T,IH,K,S
SH,IY,T,R
D,AH,P,L
HH,AE,V,T
M,D,AA,N
N,D,HH,IY
W,AA,CH,K
T,S,W,IH
K,EY,P,AH
EH,V,R,AH
T,R,AE,K
R,EY,SH,IY
EH,R,IY,Z
F,L,OW,T
T,AA,K,S
UW,N,AH,T
IY,Z,D,IH
AY,N,Z,AH
IH,N,DH,AH
T,EH,N,D
UW,B,IY,AH
AH,T,IH,D
R,D,IH,Z
ER,D,EY,EH
DH,AH,N,IH
R,AA,S,IH
AH,N,D,IH
B,IY,IH,K
NG,AA,N,IH
AH,L,IH,K
Z,W,ER,S
P,L,EY,S
P,EH,K,T
N,T,S,AH
N,S,IH,N
EH,S,T,ER
IY,F,AO,R
EY,T,ER,R
D,S,T,AH
OW,V,ER,N
L,IH,NG,Z
Z,T,UW,AH
L,IY,R,IH
AO,F,DH,AH
W,AO,R,D
Z,AH,V,AH
R,ER,L,IY
EH,N,D,T
S,AH,M,ER
F,IH,SH,AH
N,CH,AA,R
S,P,R,EH
P,R,AY,S
M,AH,N,S
AH,R,IH,D
T,AH,N,D
T,S,S,EH
T,ER,M,R
ER,T,IH,K
Z,B,IY,IH
Z,F,AO,R
N,EH,S,T
OW,N,AH,N
AW,T,K,AH
AH,G,R,IY
R,SH,IY,AH
Y,AH,N,R
IH,R,EH,S
EH,V,AH,L
L,EH,K,T
T,M,AA,D
R,K,AH,T
IY,AH,D,T
V,EH,L,AH
N,S,EH,D
T,ER,Y,EH
P,AH,N,IY
AA,S,T,S
IY,D,AH,D
EH,N,K,ER
IH,SH,AH,N
D,P,R,IH
EH,K,T,IH
Y,EH,S,T
M,EH,R,IY
IH,SH,AH,N
EH,S,T,AH
AH,AH,G,R
N,B,R,IH
R,EY,D,IH
DH,EH,R,T
IH,K,S,IH
L,AO,S,AH
IH,NG,OY,L
SH,EH,R,Z
AH,B,AH,L
AH,T,EH,R
P,W,ER,D
L,S,OW,EH
AH,T,IY,D
AA,N,AH,T
W,IH,D,AH
NG,K,K,R
P,R,IY,AH
AY,V,AH,T
IH,T,W,IY
R,T,S,AH
OW,TH,IH,N
UH,D,B,IY
N,AH,S,T
R,B,AY,S
N,ER,AH,L
IH,T,K,AH
P,IH,R,T
L,Y,EH,S
T,W,IY,N
Z,P,R,AH
L,IH,T,AH
T,R,IY,T
AA,N,DH,AH
AH,W,EY,K
IY,EH,S,L
IH,N,T,ER
UW,EH,S,D
R,EY,D,ER
F,AO,R,S
IY,L,AA,R
AY,ER,IH,N
T,M,AH,N
ER,S,EH,T
R,EH,L,AH
ER,AW,T,L
D,F,AH,N
D,K,AA,R
B,AY,AO,T
T,DH,AE,T
F,EH,L,S
IY,L,IY,S
D,UH,R,IH
AO,F,ER,IH
AO,R,AH,N
T,AA,K,S
L,F,AH,S
IH,M,AH,T
UW,IH,NG,AH
K,IH,JH,IH
NG,K,ER,Z
Y,EH,S,T
T,IY,HH,IY
M,AH,N,T
TH,S,K,L
S,OW,S,EH
EH,T,AH,L
HH,AE,Z,N
EH,R,IH,T
K,L,AY,N
IY,AO,L,S
S,AH,L,S
AE,F,T,ER
K,AA,N,T
AH,N,IH,K
N,D,ER,D
L,IH,NG,Z
S,AH,P,L
R,EY,N,S
R,OW,S,ER
P,EH,K,T
K,AO,L,D
N,T,AA,N
AH,S,T,AH
Y,AH,N,L
F,T,ER,N
T,R,EY,D
AH,T,L,IY
S,P,AY,T
B,IH,G,IH
DH,AH,AY,D
AO,R,M,AH
IY,S,T,N
Z,S,EH,D
M,AE,N,ER
T,IH,T,S
W,IY,K,EH
EH,K,Y,AH
S,L,AO,T
T,R,EY,D
AE,N,AW,N
P,M,OW,S
T,R,IH,L
P,AW,N,D
AH,M,D,IH
Z,IH,N,K
EH,S,IH,N
D,F,AO,R
N,JH,IH,N
K,SH,AH,N
ER,M,ER,K
DH,AH,S,T
N,T,IH,R
AE,F,T,IH
AA,D,AH,T
AH,S,T,AH
AH,G,EH,N
Z,D,IH,L
ER,Z,T,R
R,DH,ER,N
T,R,EY,D
OW,N,L,IY
AE,K,SH,AH
S,EH,D,IH
B,IH,Z,N
Z,AH,V,S
K,R,IY,S
Z,W,IH,L
AO,F,AH,S
IH,N,D,IH
T,L,AY,K
P,AA,N,D
K,W,OW,T
AH,N,SH,EH
B,AE,NG,K
AH,N,D,IH
P,EH,K,T
IH,P,M,AH
N,CH,EY,N
IH,N,K,R
IH,NG,W,EH
R,S,T,T
T,IH,D,L
D,N,AA,T
P,OW,S,T
P,OY,N,T
Y,UW,T,EH
K,AE,T,AH
OW,S,T,L
R,HH,OW,L
EY,S,AH,S
IY,S,EH,D
R,P,AA,S
T,AH,N,S
P,R,AH,Z
P,EH,N,D
Z,AH,D,EH
P,Y,AH,L
AH,M,AE,N
R,IH,NG,IH
D,DH,AE,T
AH,P,OW,Z
UW,T,IH,L
IY,Z,W,IH
S,T,UW,IY
P,ER,SH,EH
AH,B,S,IH
S,OY,B,IY
T,UW,AH,D
S,ER,V,AH
AH,V,DH,AH
AA,N,T,R
S,L,AY,T
AH,S,AE,Z
N,AA,T,S
IH,N,D,IH
AE,N,IH,K
T,R,EY,D
AW,N,T,AH
S,T,AO,R
AH,JH,AH,S
AH,K,SH,AH
AH,T,OW,T
AE,N,AH,N
G,EH,N,S
IH,P,M,AH
DH,AH,B,EH
AH,N,T,S
ER,V,AH,S
T,EH,K,S
AH,Z,T,AH
EH,N,T,AH
IH,SH,AH,L
R,T,ER,Z
S,P,L,ER
AA,JH,EH,K
S,T,IH,T
K,AH,N,S
IH,Z,K,ER
IH,ZH,AH,N
IY,IH,NG,K
AH,V,AE,N
K,S,R,EH
V,DH,AH,S
OW,N,L,IY
EY,L,Z,T
M,T,AE,K
T,AH,R,IH
AE,K,SH,AH
IH,S,AH,L
R,EH,Z,AH
AH,P,OW,Z
AH,L,AE,N
P,ER,EH,R
S,AH,V,IH
UW,DH,AH,AH
AH,M,AH,R
EY,T,IH,D
AH,V,AW,ER
T,IH,L,AH
ER,AH,N,S
AH,N,D,T
L,IY,ER,K
ER,D,EY,D
OY,AH,N,T
R,IH,Z,AH
N,F,AH,D
AH,S,IY,Z
AH,M,DH,AH
S,T,AA,R
IH,S,T,IH
EH,D,HH,IY
EY,SH,AH,N
L,AY,D,IH
S,EH,D,IH
SH,AH,N,Z
IH,DH,IH,N
Y,IH,R,Z
L,EH,K,T
AE,N,SH,AH
V,IH,T,S
L,AO,NG,T
S,P,R,IY
AH,F,ER,S
K,AE,N,D
IH,V,ER,IY
AE,D,AH,D
P,AO,R,T
F,AO,R,D
S,IH,D,ER
F,ER,T,AH
L,Z,B,IH
AH,V,W,ER
W,AA,Z,S
T,AH,F,AH
AH,M,R,IH
N,DH,AH,S
S,OW,K,R
EH,S,L,IH
OY,N,T,T
AA,L,ER,D
AO,R,D,Z
EH,N,T,R
OW,IH,NG,Z
AH,N,T,S
EY,K,L,IH
Y,ER,M,IH
AH,S,T,R
AH,L,S,EH
AH,EH,K,S
UW,R,AY,Z
AH,N,TH,S
D,HH,IH,Z
N,G,AE,S
L,IH,L,IH
AA,N,S,T
Y,IH,R,Z
SH,EH,R,Z
AH,M,IY,AH
D,DH,AH,R
F,AY,T,S
IY,T,B,R
K,AH,L,R
V,F,IH,S
AO,R,T,IH
W,AA,Z,IH
AH,M,P,L
T,R,IY,EH
AH,N,T,AH
OW,L,D,ER
CH,AE,N,S
UW,S,DH,AH
IY,Z,S,EH
AO,R,AH,N
Y,IH,R,Z
N,D,AE,N
L,EH,V,AH
S,F,AO,R
IY,HH,AE,Z
AH,T,OY,L
EH,S,T,IH
D,EY,T,IH
N,HH,IH,T
L,Y,IH,R
L,AY,K,L
T,UW,R,IY
IY,ER,S,K
P,AH,N,IY
S,T,IH,T
N,Y,EH,N
T,F,AO,R
S,P,OW,K
N,S,K,AH
UW,DH,AH,IH
T,M,AH,N
N,B,IY,EH
IH,R,L,IY
M,IH,N,T
IH,M,EY,N
R,IH,Z,EH
AH,Z,S,EH
B,S,IH,D
G,EH,N,R
R,IY,CH,T
JH,AH,B,AH
R,T,K,AH
AH,S,T,R
ER,SH,EH,R
AE,D,V,ER
ER,M,AH,N
IH,N,JH,EH
D,F,AO,R
AH,N,AH,N
L,AY,N,AH
AA,R,OW,IH
IY,AH,N,D
S,T,EH,L
AE,N,S,ER
AE,K,T,IH
AH,L,B,R
N,S,IY,S
HH,AA,R,D
AH,V,DH,IY
N,S,T,R
D,DH,AH,N
R,D,Z,AH
Z,V,AY,S
P,S,AO,R
N,AH,M,IY
OW,Z,D,T
AH,M,P,AH
IH,T,N,IY
T,AH,N,Z
SH,EH,R,Z
D,W,IH,L
M,P,AH,N
D,AH,K,T
EH,SH,AH,L
S,R,AY,Z
IH,N,W,IH
T,AH,N,S
EH,R,AH,K
K,OW,L,AH
SH,AH,N,AH
W,ER,IH,N
R,AY,V,AH
R,EY,T,IH
V,AH,B,AH
B,IH,L,D
N,D,S,EH
S,EH,N,T
IH,R,IY,ER
R,AH,M,K
IH,Z,N,AH
AH,P,S,AH
EH,N,S,T
AA,Z,P,L
EY,SH,AH,N
Z,HH,IY,S
N,AH,N,D
R,UW,AE,N
AH,M,P,AH
AH,M,S,T
B,IH,N,EH
AH,B,AO,R
R,IH,D,EH
EH,R,Z,AH
N,L,IH,R
T,B,AO,R
K,L,UW,D
D,N,AA,T
R,IH,L,IH
IY,AO,F,ER
D,T,UW,T
UW,T,EH,N
CH,W,UH,D
EH,JH,IH,S
P,L,AE,N
T,DH,AH,EH
Z,SH,AO,R
AY,M,W,IY
W,AH,N,K
M,EH,S,T
HH,IH,R,T
ER,IH,NG,AH
ER,P,AE,K
ER,M,AH,N
IH,K,AH,L
D,EH,N,T
HH,AE,V,AH
AA,R,AH,N
F,IH,K,T
SH,EH,R,Z
IH,N,D,AH
UW,K,AH,T
S,P,OW,K
AH,N,AE,N
AH,T,IH,N
EY,T,UW,R
N,T,IH,L
R,AA,F,AH
M,AA,D,ER
S,T,K,R
IY,AH,M,R
T,DH,IH,S
IH,L,Y,AH
F,IH,S,K
D,AH,K,T
T,IH,N,T
OW,IH,L,EH
AE,T,IH,T
N,D,AE,T
AY,N,ER,T
S,EH,SH,AH
AE,P,AH,T
IH,L,Y,AH
S,AH,Z,S
IH,S,K,AH
ER,B,EY,S
AE,N,T,IH
EH,K,T,S
S,T,ER,D
NG,T,EH,K
D,IH,S,T
AH,G,R,IY
IH,P,EH,N
M,IH,K,AH
AE,Z,B,IH
D,ER,EH,K
AA,R,K,AH
N,D,EH,R
JH,AH,N,S
L,T,AH,N
Z,AH,L,T
W,IY,AE,T
T,R,EY,D
AH,S,T,ER
S,AH,P,L
IH,N,DH,AH
IY,S,EH,D
AH,N,UW,Z
EY,SH,AH,N
IY,K,W,AH
AH,S,IH,K
S,EH,D,IH
B,AE,NG,K
D,G,OW,L
AH,D,EH,N
S,EH,D,T
T,S,IH,K
AE,Z,W,EH
AH,V,DH,EH
V,DH,EH,R
D,IY,P,IY
S,P,OW,K
