a_0,a_1,a_2,class
W,EH,N,T
Z,F,AO,R
D,AH,N,T
F,AO,R,M
K,S,T,IH
UW,IH,K,S
N,AH,V,S
P,R,AH,P
T,UW,G,IH
NG,DH,OW,Z
NG,K,AE,K
EH,D,IH,T
SH,AH,L,S
AH,L,CH,ER
ER,F,R,EH
R,AH,S,T
DH,AH,D,ER
IY,K,L,IH
N,K,R,IY
T,ER,DH,AH
R,EY,T,S
M,OW,S,T
D,DH,AE,T
AO,R,T,ER
UW,K,AH,N
S,T,EY,T
Z,S,AH,M
AA,N,AH,T
N,W,AH,N
IY,G,EY,N
ER,V,AW,ER
S,T,EH,D
D,UW,S,ER
B,Y,UW,Z
AH,Z,W,IH
M,AH,S,T
R,M,ER,Z
S,P,EH,K
S,T,IH,L
AA,F,IH,T
AE,D,B,IH
AH,S,T,S
AH,T,IY,IH
AH,T,IH,N
P,R,EY,T
AH,N,S,IH
IH,N,AH,M
P,EH,K,T
S,T,DH,AH
Y,IH,R,EH
IH,N,T,R
L,ER,AO,R
IY,EY,T,IH
N,T,EH,N
T,UW,K,AH
AH,T,IY,K
AH,F,AY,N
NG,K,S,N
UW,EY,SH,AH
S,AE,F,T
L,IH,N,D
OW,K,OW,IH
IH,S,T,S
N,UW,P,AH
AA,N,DH,AH
IH,N,F,L
AY,N,D,L
N,AE,SH,AH
R,OW,V,ER
P,AO,R,T
K,OW,V,ER
P,AH,N,T
EH,K,AH,M
T,UW,IH,N
L,AE,S,T
T,IY,V,IH
OW,K,ER,Z
N,EY,M,IH
R,P,L,IY
N,Y,AH,N
NG,B,AH,T
AH,D,P,R
IH,NG,S,IH
AH,N,IH,N
DH,AH,K,AH
Z,F,AY,L
OW,TH,P,IH
M,AH,N,T
Z,IH,S,T
M,AE,G,R
V,L,IH,M
L,AH,N,D
IY,S,AW,T
R,AA,M,AH
IH,T,S,EH
T,AH,N,Z
V,W,IY,T
S,K,ER,AH
IH,NG,DH,AH
K,S,K,L
S,EH,D,IH
CH,W,AA,Z
L,Y,AH,N
AH,P,IH,N
UW,AH,G,R
P,R,AY,Z
L,DH,AE,T
NG,R,IY,P
HH,AA,G,K
UW,B,IY,L
D,AW,N,T
D,Y,EH,S
T,IH,D,IH
K,HH,OW,L
L,IY,K,R
AE,K,T,ER
AH,N,T,IH
S,P,AA,T
OY,N,T,S
S,T,R,IY
D,Z,IH,N
S,IH,N,K
F,AO,R,S
N,TH,AH,N
T,IH,NG,S
D,IH,T,S
UW,P,UH,T
UW,F,AY,N
P,L,AO,Z
AH,N,T,AH
T,ER,W,EH
W,AA,Z,IH
AH,P,OW,Z
Z,D,M,ER
W,UH,D,S
S,T,AA,K
T,AH,D,T
T,AO,R,IY
M,ER,SH,AH
IY,P,AO,R
B,AE,NG,K
W,AA,Z,IH
EH,P,R,IH
T,F,AH,S
EH,D,DH,AH
S,AO,R,S
UW,N,UW,L
AH,AE,L,AH
R,S,AH,M
D,F,AO,R
M,IY,T,IH
AW,N,D,IH
UW,B,AW,T
AH,AA,D,R
AA,Z,L,EH
Y,IH,R,Z
P,R,AH,D
M,P,AH,N
AH,L,AO,S
EH,D,AH,T
AO,R,T,R
IY,OW,N,D
P,AH,N,IY
R,P,S,EH
W,AA,Z,T
Y,IH,R,R
D,AH,N,T
R,IY,S,T
AO,R,IH,K
R,AA,F,AH
M,AH,N,S
OW,M,AH,N
EY,SH,AH,N
V,ER,N,ER
N,D,IH,N
AH,N,D,ER
W,UH,D,D
P,ER,S,EH
B,IH,G,IH
T,ER,IY,T
M,P,AH,N
N,T,R,AH
Z,IH,S,T
K,AH,M,P
AH,T,AH,N
N,UW,IH,N
P,ER,CH,AH
V,Y,UW,R
F,AO,R,AH
AE,S,T,T
AH,B,IH,D
V,AH,N,T
L,DH,AH,P
AY,Z,DH,AH
S,IH,S,T
K,AE,SH,AH
OW,P,R,IY
M,AO,L,AH
ER,N,IH,L
P,R,AH,P
EH,R,AH,L
R,AH,V,IH
IH,N,T,EH
AH,N,AA,N
NG,K,S,EH
AH,N,K,AH
K,S,T,M
R,IY,AO,R
JH,EH,P,ER
S,T,R,IH
P,AA,R,T
S,M,AH,N
AE,S,T,S
AH,P,R,IY
AA,F,AH,T
AE,T,W,IH
N,AH,N,D
R,T,ER,Z
W,IH,L,S
N,S,AA,N
D,B,IH,N
AE,N,AH,L
NG,AH,N,D
AH,Y,UW,Z
AH,D,AO,L
T,S,B,AH
IH,Z,K,AH
EY,T,IH,D
EH,R,IY,R
Y,IH,R,Z
R,M,AO,R
S,HH,IY,R
DH,AH,K,AH
T,F,AY,L
T,DH,EH,R
AO,R,D,Z
AO,R,DH,AH
G,OW,SH,IY
IH,D,IY,EH
AH,M,P,AH
AH,P,OW,Z
F,AY,N,ER
R,T,N,ER
S,P,R,IY
T,AH,B,AH
AH,N,Z,AH
K,AA,M,AH
AA,N,T,IY
R,AE,K,T
ER,D,EH,T
K,L,UW,D
B,AE,NG,K
T,IH,K,S
T,M,AY,L
HH,AE,Z,K
IY,W,IH,L
Z,AH,N,D
AE,R,IY,IH
Y,AH,M,EH
P,L,AE,N
R,AA,N,R
S,T,AH,M
ER,F,AO,R
F,R,AH,M
K,S,AA,R
HH,AE,N,D
HH,OW,L,D
ER,Z,W,IH
M,D,AW,T
EH,K,T,ER
AA,R,R,IH
P,AA,R,T
IH,F,IH,T
AH,P,OW,Z
AH,L,ER,AH
AH,L,AE,N
AE,T,ER,Z
V,AH,S,T
N,T,W,IH
T,HH,AE,Z
EH,R,D,T
R,SH,IH,P
M,P,AH,N
D,M,AH,N
AH,M,AW,N
IH,L,AY,D
IH,Z,IH,N
L,OW,Z,IH
DH,AH,D,IH
W,AA,Z,AH
R,AE,K,T
EH,R,D,T
D,IH,T,L
S,IH,N,S
P,T,IH,D
IH,NG,DH,AH
R,IY,F,AH
Y,UW,W,IY
Y,UW,ZH,AH
ER,IH,NG,T
Z,D,IH,T
F,Y,UW,M
AH,V,ER,M
T,IY,M,D
AH,B,S,IH
IY,L,AE,S
AH,EH,N,D
Z,AE,D,AH
OW,M,P,L
K,AO,R,K
DH,AH,S,IH
D,AH,M,EH
AH,V,ER,D
K,AH,N,T
T,UW,S,EH
IH,T,S,K
N,R,IH,M
R,AO,F,ER
N,T,AH,N
Z,W,IY,M
Z,AH,N,EH
K,AH,M,P
IY,P,AO,R
AA,T,K,AH
R,OW,N,IH
R,AH,M,M
N,D,D,IH
T,S,AH,P
AY,S,AH,Z
IH,N,V,EH
W,ER,R,IY
DH,ER,DH,IH
AH,M,B,ER
AA,P,AH,Z
Z,IH,N,L
HH,AE,Z,S
V,DH,AH,T
V,DH,AH,S
F,P,OY,N
D,AE,N,AH
AE,F,T,ER
AH,N,Z,AH
P,AE,K,AH
D,B,IY,P
N,P,R,AH
T,R,AH,L
UH,D,B,IH
AH,M,P,AH
T,DH,AH,S
AA,R,T,AH
S,K,D,R
L,AH,B,AH
AE,N,D,AH
R,T,AH,Z
R,T,ER,P
EY,Z,D,IH
DH,AH,SH,EH
AY,K,B,IH
V,ER,DH,AH
T,W,IH,L
R,D,W,IH
DH,AH,M,IH
IY,L,IH,S
N,IH,N,K
K,SH,EH,R
L,B,IY,R
M,IH,K,S
AH,N,S,T
D,IH,L,IH
AH,L,AH,D
D,D,UW,AH
AH,B,AH,L
AH,N,Z,IH
P,AH,T,IH
M,P,AA,L
EH,D,DH,AH
Z,IH,N,T
T,R,IY,L
T,ER,N,AH
D,D,IH,S
IH,N,T,R
EH,D,IH,T
K,R,IY,T
P,OW,L,T
AO,R,W,IH
R,AH,S,T
T,R,AH,S
EH,L,AH,P
V,AE,S,T
T,S,T,R
AE,T,DH,AH
S,M,AO,L
AH,V,ER,M
L,V,M,AH
AH,D,EH,T
V,EH,R,IY
D,AH,S,T
AA,T,AO,L
R,T,S,AH
AH,D,IH,K
SH,IY,B,IH
EY,V,L,IY
ER,M,AH,N
S,B,IH,L
L,ER,Z,AH
S,P,EH,K
S,N,AA,T
ER,SH,AO,R
AH,V,S,T
AY,IH,T,S
CH,R,UW,M
S,P,OW,K
SH,AO,R,T
IH,S,T,S
N,M,AY,T
JH,EH,N,D
T,IH,D,AH
AE,D,AH,D
R,AY,S,AH
L,OW,Z,AH
EY,JH,ER,K
AH,S,T,S
R,AA,G,R
D,Z,DH,AH
T,IH,V,Z
T,UH,K,AH
Z,ER,V,Z
N,AA,L,IH
Y,EH,T,T
AE,F,T,ER
S,L,IY,T
L,AY,K,L
N,D,K,ER
DH,AH,K,AH
M,AA,R,K
EH,R,M,AH
IY,IH,K,S
T,IY,IH,Z
AH,P,AO,R
AH,T,EH,K
T,EH,S,T
AH,D,AH,N
M,AA,R,K
UW,K,AH,N
SH,AH,N,Z
T,IH,Z,D
L,S,P,EH
AA,T,AH,T
T,D,R,IH
AO,F,AH,N
AH,L,AO,S
D,IH,F,ER
AH,P,AA,L
L,IY,OW,N
L,S,OW,R
AH,P,AE,S
L,OW,ER,P
K,R,IY,S
AO,R,N,D
P,AA,S,AH
L,IY,HH,EH
IH,SH,T,K
K,DH,AH,L
IY,S,T,R
M,EY,K,IH
P,ER,EY,T
D,IH,S,T
B,ER,S,EH
DH,AH,M,AH
N,T,N,ER
AO,R,T,ER
K,R,IY,S
V,T,UW,N
AH,P,OW,Z
S,T,OW,T
AO,NG,G,ER
K,SH,AH,N
AA,N,AH,M
AH,F,AO,L
S,T,R,IY
IY,Z,AH,N
AA,K,IH,N
S,T,M,AH
L,AY,AH,N
N,W,IH,L
L,AE,N,Z
AH,Z,S,EH
T,AH,M,R
D,DH,AH,D
AH,L,OW,ER
P,EY,IH,T
AH,T,IH,Z
IH,N,T,ER
TH,AH,V,EH
R,G,AH,T
AH,M,EY,T
DH,AH,AA,P
AH,N,T,IH
IH,NG,G,R
K,T,W,IH
R,UW,P,AH
IY,B,IH,N
Y,IH,R,Z
TH,IY,ER,IH
AH,L,G,R
P,T,IH,D
AW,N,S,T
S,F,AH,N
D,AH,JH,EH
T,Y,IH,R
Z,F,EH,L
K,R,IY,S
Z,D,AH,M
UW,V,M,AH
N,S,M,IH
IH,T,ER,EH
IH,L,Y,AH
Z,DH,AH,K
W,EY,T,R
N,DH,AE,T
N,D,EH,T
S,IY,IH,N
Z,OW,N,L
K,AH,M,P
V,AE,S,EH
ER,M,AH,N
ER,S,AY,D
B,JH,EH,K
AO,R,F,AH
AA,L,AH,S
Z,IH,D,AH
R,AH,S,T
AA,B,L,AH
N,T,W,EH
T,UW,K,AH
R,IH,Z,ER
NG,D,IH,N
D,IH,S,K
CH,ER,AH,L
Y,UW,Z,IH
N,S,IH,D
T,UW,S,EH
W,IH,DH,T
P,EH,N,S
W,AA,Z,AH
AH,B,AW,T
IH,S,G,R
T,S,EH,D
N,IH,T,S
S,P,OW,K
D,F,AO,R
R,AA,P,S
IH,NG,DH,AH
K,AO,Z,N
R,IY,T,EH
B,ER,SH,IH
AH,N,D,T
V,IY,AH,S
AH,L,W,IH
P,EH,SH,AH
R,EY,T,T
EY,T,IH,D
D,IH,T,AH
AH,K,AE,P
IY,K,EH,N
IH,F,AY,N
K,AH,M,P
D,AH,T,R
N,T,IY,Z
V,R,IH,S
ER,AO,R,P
DH,ER,EH,N
DH,IH,S,P
IH,NG,AW,T
V,EH,R,IY
OW,T,AH,D
D,ER,DH,AH
AH,N,AH,L
S,P,AA,S
AO,R,T,ER
AH,N,T,IH
Z,AE,S,K
D,P,R,AH
EH,R,AH,N
IH,R,IY,AH
D,W,AH,N
P,R,AY,M
T,UW,B,IY
AA,R,K,AH
N,AH,L,M
T,S,EH,L
IH,S,S,IY
IH,F,AH,K
N,D,P,R
N,D,L,IY
TH,R,IY,M
L,Z,DH,AH
IH,N,AO,L
Z,AH,N,D
Y,IH,R,AH
T,M,AH,N
P,R,AH,D
Z,K,AA,R
AY,T,UW,EH
P,R,AH,D
N,T,IH,L
T,IH,K,S
JH,R,EY,T
AY,N,IH,N
P,SH,AH,N
N,OW,T,AH
R,EY,D,IH
IH,D,IH,N
AH,W,AO,R
IH,NG,Z,AH
P,AA,Z,IH
IH,T,S,AH
R,EH,Z,IH
EH,M,B,ER
DH,AH,D,IH
IH,N,P,R
K,AH,M,P
T,AH,L,M
T,UW,N,IH
AH,N,D,IH
D,M,EY,K
S,AH,B,S
EH,V,IY,AH
D,AH,K,T
EH,T,ER,Z
D,M,AH,S
Z,N,IH,S
M,AH,N,T
AY,T,AH,D
P,R,AH,D
D,R,AA,P
L,G,EY,N
R,IY,S,AH
L,EH,V,AH
S,W,AA,Z
AE,F,T,ER
AH,S,EY,M
S,G,OW,IH
AH,N,D,L
CH,AE,N,AH
IH,S,K,R
AY,D,IH,N
L,AH,V,IH
B,Z,AE,Z
AA,Z,D,IH
L,IH,S,T
S,EH,S,T
Z,IH,F,EH
AH,S,T,IH
AH,T,B,EH
T,ER,IH,T
IY,K,ER,EH
R,S,T,IH
AY,ER,Z,IH
T,EH,N,D
L,AE,N,T
EH,N,CH,ER
V,IY,EH,S
S,AY,Z,D
N,IY,S,K
S,AH,G,N
V,ER,M,AH
OW,D,AE,T
R,T,ER,Z
HH,OW,L,D
N,CH,ER,Z
UH,D,B,IY
S,T,W,IY
N,D,S,IH
AH,IH,L,EH
Y,UW,Z,D
P,AH,N,IY
T,T,UW,P
EH,N,SH,AH
L,AW,M,AH
N,IH,K,L
ER,EY,T,IH
AH,D,IH,N
K,L,EY,M
AA,L,ER,EH
ER,V,K,AH
S,T,EY,T
T,UW,F,AH
R,DH,AH,P
M,K,AO,R
IH,CH,IH,T
EH,F,ER,T
AH,S,EH,T
SH,EH,R,Z
D,Z,K,L
AA,Z,S,EH
IH,NG,K,S
S,P,EH,K
AO,R,T,ER
D,DH,AH,S
M,B,AH,L
T,OW,T,AH
AO,R,AH,N
K,S,P,EH
W,IH,P,M
F,IH,R,Z
AE,Z,DH,AH
UW,W,AH,L
Z,T,UW,D
S,S,EH,D
S,T,R,IY
W,IY,K,T
R,S,EH,D
T,W,UH,D
N,L,EH,S
L,AH,T,IY
T,IH,NG,Z
AH,P,AE,K
R,IH,K,S
R,AY,V,AH
ER,Z,ER,N
R,S,EH,L
T,M,AH,N
B,IY,B,IH
AE,SH,AH,N
W,ER,K,IH
D,M,IH,N
L,D,DH,AH
Z,F,AO,R
N,TH,UW,Z
AA,L,ER,Z
N,IY,W,EH
HH,AY,L,IY
AH,K,SH,AH
M,AH,N,AH
T,UW,B,IY
T,EY,K,IH
IY,W,IY,K
T,AE,N,D
D,IH,N,IH
IH,CH,D,IH
V,EY,K,AH
AH,L,IY,EH
IY,EH,S,EH
R,OW,Z,AH
N,T,IH,N
L,S,T,R
AH,N,TH,S
M,AH,N,T
AH,D,IH,K
B,IH,L,IH
L,IH,T,IY
Y,AH,L,ER
Y,IH,R,Z
AO,R,IH,T
IH,NG,IH,Z
AH,S,T,IH
M,AE,N,D
Y,ER,IY,S
UW,L,EY,T
AO,AH,P,AH
T,IH,K,T
AH,L,Z,M
F,AY,N,AH
W,IY,K,L
CH,T,AE,T
AE,K,T,IH
IH,SH,AH,L
P,EH,R,D
Y,AH,L,ER
T,IH,L,AH
M,AH,CH,AH
DH,AH,F,ER
S,B,AH,T
AH,N,IH,N
AH,JH,B,IH
S,AE,F,T
R,AA,P,T
IY,K,D,IY
OW,D,L,IH
N,EH,K,S
NG,B,AY,IH
L,AH,D,IY
OW,P,AH,N
F,ER,DH,ER
AO,R,S,AH
F,ER,M,N
AE,V,ER,IH
AH,V,M,IH
P,R,AY,S
IH,Z,D,IH
T,UW,S,AH
IH,N,K,IY
F,T,AH,M
M,AW,N,T
Z,P,AA,R
Y,EH,S,T
IY,P,AH,L
JH,DH,AH,L
AH,G,EH,N
AH,V,N,IH
S,T,IH,T
UW,IH,NG,AH
L,IY,AH,N
T,EY,T,M
G,EY,N,Z
Z,AH,N,D
R,AH,M,ER
EY,K,DH,AH
AY,ER,AE,T
OW,P,AH,N
AY,T,AE,T
N,W,AO,R
JH,AH,N,S
Z,F,R,AH
M,AA,R,K
ER,DH,AH,R
IH,NG,S,EH
IY,W,AA,Z
DH,AE,T,IH
AA,M,AH,N
AH,JH,IH,N
IH,SH,AH,N
S,AH,N,T
T,R,IH,Z
K,AW,N,T
P,AA,R,T
IY,L,OW,ER
P,AH,N,IH
OW,S,T,P
B,IH,Z,N
P,EH,K,T
R,EY,T,S
AO,NG,P,ER
S,P,OY,N
L,AY,N,D
D,D,IY,L
S,P,EH,K
AH,T,AH,L
AH,N,AA,N
AE,D,AH,D
AH,V,AH,R
UW,M,K,L
D,AA,L,ER
S,T,S,P
N,T,W,IY
AE,T,ER,AH
T,D,IY,L
IH,V,OW,P
V,Z,T,R
T,UW,P,R
T,M,AH,N
S,T,EY,T
D,IH,K,T
AH,T,AO,R
IY,F,AO,R
K,P,EY,P
M,AA,R,K
B,AE,NG,K
D,AH,N,T
P,V,AE,L
R,IY,Z,EH
R,AH,N,T
IH,SH,AH,N
L,ER,Z,S
ER,Z,S,EH
V,AH,B,IH
M,AO,R,R
AH,B,AH,L
AH,N,D,S
IY,G,OW,L
T,R,EY,D
EY,SH,AH,N
JH,AO,F,ER
N,K,R,IY
N,V,ER,T
K,W,IH,D
M,T,R,AH
N,DH,AE,T
OW,P,AH,N
D,T,UW,R
OW,S,W,IH
N,D,W,IH
AH,L,R,IH
ER,N,UW,N
ER,EH,S,T
IH,D,IH,N
T,AH,B,AH
B,S,IH,D
D,DH,AH,M
IH,T,ER,N
D,CH,EH,K
P,AH,Z,IH
DH,P,AH,L
AH,P,R,IY
L,IH,NG,K
D,P,EY,Z
T,UW,HH,EH
IY,P,EY,AH
AH,D,L,IY
T,DH,AH,S
AH,V,AH,L
AH,Z,W,IH
AH,M,AO,R
IY,M,EY,K
K,Y,AH,L
AA,N,P,R
M,AA,R,K
M,AA,N,AH
K,AH,N,T
P,F,AH,L
AH,N,T,R
N,K,AH,N
SH,EH,R,Z
IH,G,Y,ER
AH,IH,N,T
SH,AH,N,AH
L,K,AE,P
L,R,AY,Z
AH,B,L,IH
S,P,AA,N
L,OW,D,IH
R,D,F,R
L,OW,ER,AH
AA,P,T,R
AE,T,S,T
F,AO,R,AH
Y,UW,P,R
N,T,EY,N
AA,D,AH,K
NG,EH,K,S
IY,T,AH,D
M,D,EY,T
N,AA,T,AH
P,AY,P,L
UW,AH,R,AH
UW,SH,AH,N
W,EH,S,T
D,IH,S,K
AA,N,D,Z
G,Z,EH,K
N,K,R,IY
S,IH,S,T
AH,K,AH,L
EY,T,D,IH
AE,T,B,R
IY,V,IH,N
D,DH,EH,R
AA,N,AH,T
T,EY,L,Z
IH,V,AH,S
S,EY,L,P
T,B,IY,IH
CH,AH,V,IH
AH,T,ER,Z
OW,P,AH,N
R,EY,D,IH
Z,P,L,AH
AY,N,IH,N
AH,S,EH,N
W,AY,AH,T
N,DH,AH,M
S,AH,G,R
L,Z,IH,N
HH,AY,ER,IH
D,AH,M,EH
P,EH,K,T
S,EH,D,AH
ER,Z,IH,K
M,ER,SH,AH
N,AH,S,IY
T,EH,D,IY
UW,D,EH,T
B,S,IH,D
S,P,AY,T
EH,SH,AH,N
K,AH,M,P
OW,B,AA,T
IH,N,Y,EH
EY,L,Z,R
IH,R,EH,K
W,EH,L,K
F,IH,K,IH
K,AE,P,AH
S,T,EY,T
N,W,IY,T
T,V,AA,L
IH,DH,DH,AH
L,AA,R,D
K,L,UW,D
JH,EH,N,ER
R,DH,AE,N
DH,AH,D,ER
R,IH,NG,T
DH,AE,T,S
UW,K,IY,M
IH,N,DH,AH
EH,D,AE,T
AH,T,EH,K
F,ER,S,AH
IH,Z,AH,L
Y,AH,T,IH
D,IY,L,ER
Z,ER,V,Z
Z,AH,M,AH
IH,N,DH,AH
SH,AA,R,P
P,AO,R,T
S,IY,AE,T
S,IY,D,AH
L,T,IY,Z
AO,R,G,AH
IH,L,EH,N
K,EY,SH,AH
IH,K,AH,L
IH,NG,T,R
M,P,AY,L
M,P,AY,L
F,R,AH,M
D,T,UW,IH
P,IH,R,IY
S,F,R,AH
AH,B,IH,Z
N,T,IH,N
S,SH,IY,T
ER,EH,N,T
S,DH,AE,T
AO,L,R,EH
R,IY,B,IH
N,T,AO,K
IY,R,IY,T
EY,L,D,T
AH,M,IY,AH
R,T,IY,IH
T,IH,L,AH
AH,P,AO,R
AH,R,IY,P
T,K,AH,M
IH,T,AH,L
IH,NG,IH,N
R,IH,S,T
T,ER,L,IH
K,EH,R,S
IH,K,S,P
CH,EH,R,M
V,DH,OW,Z
R,IY,W,IH
IH,DH,DH,AH
IY,S,EH,D
IH,N,D,AH
S,IH,NG,AH
W,AA,Z,S
V,EY,P,R
IH,NG,K,R
AH,N,B,IH
R,AH,F,ER
P,AH,N,M
R,EY,T,S
W,IH,L,R
D,ER,D,P
K,EY,T,IH
K,W,EH,S
IH,M,P,L
AO,R,W,ER
AH,S,T,K
AH,S,W,IY
ER,IH,NG,AH
T,UW,D,R
EH,SH,AH,S
S,T,ER,Z
AH,N,AW,N
OW,K,AH,L
L,EH,N,ER
AA,B,L,AH
S,OW,V,ER
AH,Z,TH,R
IY,F,AO,R
AH,M,AW,N
K,SH,AH,N
AH,T,EH,R
Z,W,AH,N
DH,AH,S,L
IH,G,AH,S
AE,Z,DH,AH
UW,F,AO,R
AO,R,N,S
T,F,R,AH
ER,AH,L,IY
M,F,ER,T
AO,L,DH,AH
AH,N,D,IH
B,IY,F,K
AH,P,IH,R
IH,V,EH,L
K,AH,N,S
AH,L,R,IY
EH,S,ER,N
AA,N,W,ER
F,DH,AE,T
AH,L,Y,IH
K,CH,ER,D
G,AE,S,AH
AH,L,EY,T
T,IH,D,P
S,IH,V,L
F,T,ER,N
AH,Z,AH,N
AH,L,S,EH
N,T,IH,L
M,AH,N,T
ER,D,EY,EH
AH,V,T,AH
AH,SH,AA,R
L,S,OW,S
S,IH,Z,AH
W,AA,Z,K
M,AH,N,T
N,AH,D,IH
N,W,UH,D
IH,Z,W,IY
AH,L,Z,AH
AE,R,AH,L
N,IY,S,EH
R,AY,S,AH
N,IY,G,R
JH,EH,S,T
AO,T,ER,Z
IY,T,AH,D
EH,D,IH,T
Z,AH,P,R
M,T,AE,K
EY,K,AE,R
D,UW,S,IH
D,EH,N,IY
N,UW,F,IH
NG,AO,L,AH
AH,N,D,M
P,AA,L,AH
D,ER,EH,K
T,ER,V,EH
OW,T,AH,D
AH,V,DH,AH
NG,P,R,EH
T,S,T,EH
IY,ER,W,IH
IY,F,ER,M
ER,AH,N,S
Z,R,EY,T
W,ER,AH,N
ER,L,IY,T
S,T,EY,T
N,T,AO,R
AE,T,S,S
S,AH,B,IH
M,AH,NG,M
AH,V,EH,K
P,R,AH,D
F,AO,R,M
F,ER,T,T
Y,UW,DH,AH
S,P,OW,K
Z,AH,N,D
AH,IH,N,T
UW,P,AY,AH
F,AH,D,AH
K,EY,S,AH
UH,R,AH,T
AE,N,S,N
P,L,AE,N
AO,R,S,T
Z,EY,JH,AH
AE,Z,B,IH
OW,IH,N,S
Z,IH,T,S
AE,Z,S,IH
L,Y,AH,N
HH,UW,R,IH
V,F,AH,N
R,AE,L,IY
K,AH,N,S
AA,S,T,S
EY,M,D,ER
D,AH,K,T
IH,NG,F,R
N,EH,K,S
P,M,AH,N
SH,IY,OW,AH
D,V,AE,N
D,B,IH,K
G,N,EY,T
F,ER,M,Z
T,AH,B,AH
S,P,EH,K
AA,F,AH,T
NG,AE,N,AH
L,EY,T,ER
Y,IH,R,P
G,OW,L,S
M,Y,AH,L
UW,AH,SH,IH
K,S,EH,P
IH,N,IH,S
V,IH,N,R
AE,F,T,ER
T,EY,K,IH
N,B,AA,N
DH,AH,S,T
S,K,AA,N
L,Z,AH,R
R,IH,V,EH
UH,T,IH,Z
AW,T,AH,N
AH,S,T,IH
AH,V,AO,R
L,D,AH,N
M,AH,L,EH
T,UW,HH,EH
AE,N,IH,N
Y,IH,R,ER
AH,N,S,K
EY,K,S,T
S,R,IY,M
Y,UW,JH,IY
B,EY,S,IH
S,IH,D,IY
N,T,EY,N
V,AH,K,AH
L,IY,R,IH
P,OW,K,S
L,IY,V,D
EY,SH,AH,N
UW,K,OW,L
DH,AH,K,AH
AH,L,T,S
ER,D,IH,P
AH,V,S,AH
R,IY,TH,IH
D,AO,L,S
EH,K,T,AH
AH,P,S,IY
Z,AH,N,D
R,G,AH,N
DH,AH,K,AH
AH,N,AE,N
R,AA,P,T
S,EH,SH,AH
S,AH,JH,M
S,IY,V,D
IH,N,V,EH
AH,T,EH,K
IH,Z,S,T
AH,T,DH,AH
AH,V,ER,M
DH,AH,F,ER
AH,L,M,AH
AH,N,D,T
IY,AA,N,T
L,AH,M,Z
AH,K,SH,AH
AH,N,AH,L
IH,M,AE,N
EH,Z,AH,D
T,S,IH,S
R,AA,K,S
AH,V,AH,K
AH,L,W,IY
B,AO,R,D
EH,S,F,ER
K,T,ER,Z
K,ER,AH,N
S,OW,S,EH
UW,Z,D,T
K,AE,S,T
EH,D,D,IH
R,W,AH,N
N,UW,K,AH
S,EH,D,IH
R,HH,IY,T
S,ER,AH,K
N,D,DH,AH
AE,Z,ER,IH
AH,B,S,IH
IH,M,AH,T
AH,R,AH,K
UW,AO,F,S
K,AH,N,T
S,AH,V,AH
L,IH,N,D
K,L,IY,K
N,D,IH,L
IH,N,D,AH
IH,N,K,L
S,K,EH,R
AH,T,S,T
T,EH,L,AH
N,Z,D,ER
IH,N,AY,D
IH,NG,DH,AH
K,AH,M,P
S,T,AA,K
AH,N,T,K
L,OW,ER,IH
M,D,IH,S
AH,T,IY,M
R,IY,V,IY
T,R,EY,D
S,CH,EY,N
T,F,AY,L
AH,B,EH,N
AA,B,L,AH
S,T,Y,IH
M,ER,T,IH
NG,S,T,EH
K,S,P,EH
D,K,EH,M
L,T,UW,M
IY,K,EH,S
ER,W,AA,Z
T,M,AH,N
SH,EH,R,Z
DH,AH,P,R
IY,W,IY,K
R,EH,D,IH
EY,T,HH,EH
F,DH,AH,R
D,HH,AE,Z
N,DH,IH,S
N,DH,AH,K
T,AH,D,S
AH,T,IY,Z
N,AH,V,D
ER,Z,IH,N
S,EH,T,AH
P,AH,N,IY
ER,AH,L,K
IH,T,S,EH
Z,IH,N,EH
OW,TH,F,IY
R,D,IH,D
D,AH,L,IH
L,AE,S,T
R,AE,N,D
N,AH,L,IH
P,EH,N,AH
IH,L,AH,T
AH,N,T,R
S,S,IH,K
L,OW,N,R
R,IH,K,S
L,EY,SH,AH
IH,NG,IH,K
N,AH,S,R
AY,IH,N,T
IY,AH,Z,AH
P,AH,N,IY
R,D,AH,N
AH,S,P,L
OW,M,EY,K
L,IY,R,IY
T,W,AH,N
IH,Z,AH,L
P,ER,SH,EH
G,EH,N,S
AA,R,K,AH
F,IY,L,D
T,IH,S,T
N,T,IH,N
T,AE,P,L
M,P,L,IY
AH,N,EH,K
IH,NG,IH,T
D,S,AH,M
F,AY,L,IH
AH,V,DH,AH
CH,AH,B,IH
N,D,IH,N
R,IY,M,AH
N,V,EH,S
EH,L,AH,IH
L,EH,T,ER
Z,DH,AE,T
P,ER,EY,T
S,EH,D,IH
AH,B,AW,T
N,AE,N,S
P,ER,M,AH
IH,K,W,IH
F,R,AH,M
IH,T,S,EH
AE,K,T,IH
S,T,AA,K
Z,W,ER,AH
P,T,UW,AH
D,IH,T,IH
V,ER,T,IH
S,P,EH,K
AH,T,IH,R
N,T,JH,IY
K,T,IH,N
N,D,ER,R
L,EY,SH,AH
IH,K,AO,Z
AH,N,D,L
M,AH,N,D
N,CH,ER,Z
EY,M,D,D
AA,R,T,N
P,AH,N,IY
R,R,OY,AH
IH,V,N,AH
AA,JH,EH,K
V,EH,S,T
S,AH,M,AH
T,N,IY,D
AH,N,S,T
