a_0,a_1,a_2,class
S,AH,Z,IH
EH,S,OY,L
AE,T,M,AH
S,T,EY,T
M,HH,AY,AH
N,T,AE,Z
AH,B,AH,L
K,SH,AH,N
IH,R,IY,AH
AO,R,T,IH
AH,D,AH,N
AH,N,S,T
R,AY,Z,IH
ER,S,AH,N
AH,K,AH,L
F,R,AH,M
D,AH,T,IY
D,G,AE,S
Y,AH,L,ER
V,IY,EH,S
AH,W,AO,R
IH,NG,AH,L
AH,N,IY,S
AH,K,AO,R
D,B,IY,K
IH,N,K,AH
M,P,L,IY
AE,CH,ER,AH
AA,M,AH,N
IY,L,IH,S
AH,F,OW,N
UW,AY,S,AH
ER,Z,AH,N
DH,AH,P,ER
EH,G,Y,AH
S,EH,D,IH
S,T,IH,K
K,AA,R,M
S,EH,D,IH
F,ER,DH,ER
N,L,AY,N
OW,N,L,IY
F,ER,M,Z
D,UW,S,T
N,S,EH,N
IH,K,AA,N
S,AH,M,K
L,AE,N,IH
V,AO,L,M
V,OW,T,ER
N,R,IH,K
K,AW,N,T
SH,UH,D,N
N,EY,SH,AH
AH,N,AH,Z
R,AE,K,T
D,DH,AE,T
S,L,AH,M
IH,B,Y,AH
ER,P,AA,R
K,T,IH,N
K,S,W,ER
M,AE,K,S
IY,D,Z,AH
EH,T,IH,N
CH,ER,B,IH
EH,JH,UH,L
W,EY,Z,T
T,AH,V,L
P,AA,L,AH
S,AH,B,AH
L,D,AE,N
T,S,AH,M
UW,N,AA,T
D,ER,K,AH
AA,D,AH,K
SH,AH,N,T
M,IH,T,IY
L,EY,SH,AH
ER,Z,S,EH
Z,AH,L,Z
S,AH,G,N
N,IH,F,IH
AH,V,DH,AH
S,N,AA,T
AH,K,AH,M
R,AH,N,T
T,W,UH,D
IH,DH,M,AH
R,EY,T,ER
Z,T,UW,M
AH,B,AH,L
S,S,P,EH
R,F,AA,L
Z,AY,N,IH
AH,N,AA,N
N,AA,N,D
AH,M,IH,T
AH,W,AH,L
T,W,ER,L
AH,V,DH,AH
T,T,UW,M
G,R,AE,M
W,AA,Z,M
P,L,AH,K
T,AO,F,ER
ER,JH,ER,IH
T,B,AA,N
IH,K,S,T
ER,IH,JH,AH
EH,R,IY,M
EH,T,AH,L
HH,OW,L,D
F,R,AH,M
UW,D,EY,T
IH,M,AH,L
IH,L,Y,AH
D,M,IH,N
AE,K,S,EH
NG,K,TH,AH
S,L,AE,S
K,T,ER,Z
S,W,AA,Z
AA,K,S,AH
K,AH,M,S
EH,K,T,ER
P,ER,T,AH
V,IY,EH,S
M,ER,JH,ER
AO,M,EY,K
EY,D,R,EH
T,S,S,EH
ER,B,IH,N
S,IY,AH,T
P,OW,S,T
V,W,ER,L
AE,S,T,S
IH,M,P,L
UW,P,AH,Z
T,S,AH,K
B,IH,AA,N
AH,N,AE,N
D,EH,F,AH
L,T,AE,K
L,IY,S,T
M,AH,S,T
F,R,AH,M
DH,AH,R,IH
R,M,B,IH
IH,D,L,IY
OW,Z,IH,Z
T,DH,AH,EH
DH,AH,R,AH
EH,L,D,AH
ER,Z,B,IH
N,IY,S,EH
L,Y,AH,N
AY,S,AH,N
P,EH,N,S
R,IY,W,AH
M,AE,N,AH
T,IH,D,T
EH,D,IH,T
T,AH,N,Z
R,P,D,IH
AH,M,EY,N
IH,N,S,AH
N,AA,S,T
IH,K,S,S
L,IY,R,AH
T,M,AH,N
M,P,AH,N
M,P,AH,N
AE,N,Y,AH
EH,D,DH,AH
AH,V,AY,D
OW,L,D,ER
AH,L,IH,S
T,EY,K,AH
AH,V,EH,R
AE,F,T,ER
CH,AH,T,R
P,AW,T,S
Z,AH,N,D
JH,AH,N,S
IH,Z,T,R
OW,S,EH,D
N,AH,D,IH
IH,SH,AH,N
Z,P,R,EH
EH,K,T,IH
UW,M,IY,T
AH,L,CH,ER
EY,T,IH,D
AH,T,P,R
V,EH,JH,T
N,IH,K,S
S,T,Y,IH
AH,P,IH,R
K,R,UW,D
S,T,AA,K
EH,SH,AH,N
ER,S,EH,D
UW,P,S,T
IY,W,IH,L
AH,P,AA,N
AO,R,S,AH
T,IH,R,IY
IH,T,ER,N
AA,F,AH,T
DH,AH,EH,K
M,AH,N,T
AH,N,T,EH
D,M,IH,T
T,UW,DH,AH
DH,ER,P,R
DH,AH,K,AH
M,AH,N,T
V,AH,D,AH
EY,D,P,L
P,EH,N,T
S,K,AA,N
AH,N,T,S
EY,SH,AH,N
F,AO,R,AH
Y,UW,CH,ER
D,K,AH,M
N,AE,N,IH
L,AH,P,T
IH,N,V,EH
R,IY,EH,S
AH,T,AO,R
T,UW,S,AH
R,G,AH,N
IH,V,AE,L
EY,L,Z,IH
OW,T,AH,L
M,EY,T,AH
AE,P,L,AH
Z,AH,N,D
AA,T,AE,K
IH,Z,AH,T
IH,SH,AH,N
R,OY,T,ER
IH,T,S,EH
N,R,IH,K
M,AH,N,AH
S,EH,S,T
K,R,IY,S
EH,S,T,M
IY,L,OW,K
IH,NG,AH,S
R,AE,N,D
D,AW,N,AH
M,OW,S,T
IY,EH,N,D
AH,M,AO,L
Z,F,AA,L
S,EH,N,D
AH,M,IY,R
P,R,AH,D
IH,K,IH,K
AH,V,DH,AH
R,IY,S,AH
S,AH,D,IY
AY,D,L,IY
AA,R,R,IY
G,AH,V,ER
AH,L,K,AH
AE,F,AH,N
L,S,OW,AH
K,OW,V,ER
AA,N,T,EH
IY,Z,AH,N
AE,D,K,AH
R,D,K,IY
ZH,AH,N,Z
W,AH,N,K
Z,AY,N,D
IH,N,DH,AH
S,T,R,AH
M,AW,N,T
D,S,IH,T
UW,F,AO,R
JH,OY,N,T
P,B,IH,L
L,OW,N,Z
T,DH,AE,T
R,L,AH,M
DH,AE,T,IH
IH,N,K,R
Z,B,IH,Z
V,B,IH,N
OW,T,AH,L
EH,D,IH,N
IH,N,V,EH
IH,NG,S,T
ER,Z,IH,N
Z,L,AY,K
R,IY,M,AH
T,UW,K,AH
IH,Z,IH,S
V,EH,R,IY
B,EH,T,ER
T,AH,N,Z
N,HH,AE,Z
Y,EH,N,D
R,UW,DH,AH
N,S,IY,Z
AH,D,B,IH
AH,B,AH,L
AY,R,OW,Z
T,F,EH,L
S,T,T,R
L,AH,T,IY
K,IH,K,S
IH,N,AH,N
K,AH,T,S
N,K,AH,T
K,T,AH,M
L,IH,N,T
IH,L,Y,AH
R,AO,L,R
EH,R,IH,N
Z,M,EY,K
G,AH,V,ER
UW,S,AO,R
W,AH,N,S
AH,N,T,R
B,R,EY,K
Z,S,K,EH
AO,R,T,S
N,S,TH,R
P,R,AY,S
HH,IY,S,EH
EY,T,AH,AH
SH,AH,N,M
AH,M,AA,R
NG,F,AO,R
EY,N,AH,N
L,IH,K,K
AA,JH,EH,K
NG,AH,N,D
W,AH,T,D
UW,IH,NG,AH
S,AH,M,EH
AH,L,ER,K
P,R,EH,S
L,IY,AO,L
R,IY,AH,L
K,S,R,AH
IH,N,K,AH
N,K,AH,M
T,AA,P,D
T,R,AY,Z
W,IH,L,M
K,ER,Z,D
IY,P,AA,L
V,P,AA,L
N,K,ER,AH
M,AA,R,K
L,OW,N,R
JH,AH,S,T
R,IH,P,EH
L,K,Y,AH
ER,M,AA,R
P,M,AH,N
AA,M,IH,K
N,D,IH,K
EY,N,JH,AH
IY,S,AH,N
T,S,F,AH
N,T,R,AH
K,W,AO,R
M,AH,N,IY
S,EH,V,R
AH,L,W,IY
EH,R,IH,T
F,R,AH,M
N,T,EH,S
AA,N,DH,AH
F,AO,R,N
D,IY,L,Z
D,AE,Z,K
EY,K,ER,Z
AH,S,IY,Z
P,EY,M,AH
N,DH,AH,M
V,D,EH,T
R,R,IY,S
T,AH,L,AH
NG,AH,N,D
L,L,IH,S
L,IH,S,T
IH,T,S,M
P,AH,N,IY
IY,M,AH,N
R,EH,M,ER
OW,K,S,M
EH,JH,IH,S
IH,P,EH,N
AA,N,D,Z
P,AO,R,T
IY,V,IH,T
S,T,K,AH
D,W,AA,Z
IH,T,W,IH
N,S,IH,D
R,DH,AE,N
AH,N,W,IH
IH,N,AH,T
T,UW,IH,N
AH,D,EY,N
AA,L,AH,S
L,ER,AH,N
V,DH,AH,D
T,S,EY,L
Z,AH,N,D
AH,D,EY,R
EH,P,T,IH
P,AO,R,T
AH,M,T,EH
T,R,AA,N
IY,JH,EH,N
EH,T,IH,N
L,T,AH,D
N,S,T,IH
IH,NG,IH,N
S,EY,L,Z
EH,N,S,T
L,EH,JH,AH
V,IY,EH,S
N,S,AH,Z
N,AH,L,AH
T,UW,F,R
T,AE,B,L
AH,N,S,EH
AW,TH,AH,N
R,AH,N,T
UW,T,R,IY
AH,N,T,IH
AH,N,DH,AH
R,AH,D,IH
T,IH,Z,D
R,AH,M,AH
D,K,AA,M
AO,L,G,R
IH,N,DH,AH
V,EH,L,AH
T,R,IH,K
Z,L,OW,N
B,JH,EH,K
AE,N,D,Z
SH,AH,N,M
IY,W,EH,N
N,B,AY,S
L,IH,K,AH
P,R,AY,S
P,S,IH,N
AH,S,T,R
W,AO,R,T
T,R,IY,M
R,AH,D,AH
W,AY,R,M
N,D,M,AH
IY,AH,Z,AH
AO,R,T,S
ER,Z,IH,N
EY,R,AY,Z
EH,N,D,IH
AA,R,T,AH
EH,D,W,EH
IH,T,S,L
S,AH,T,IY
AY,N,AH,L
R,M,ER,Z
M,ER,Z,R
T,R,IH,K
IY,ER,M,AH
IY,N,IH,T
AH,B,AW,T
S,K,AH,L
IH,N,K,L
D,B,AH,T
EY,D,IH,T
L,T,AY,N
AH,DH,ER,L
DH,AH,R,IY
M,IH,N,ER
EH,N,IY,L
IH,N,DH,AH
N,T,W,IH
HH,OW,L,D
UW,D,AH,D
AH,N,S,AH
S,EH,D,N
M,P,AH,N
IH,N,K,R
AA,T,K,AH
UW,Z,D,T
B,AE,K,S
OW,N,AO,R
M,AA,R,K
T,S,W,IH
Z,S,T,IH
DH,AH,F,IY
ER,R,IH,M
V,IH,N,K
T,L,OW,N
L,AO,NG,T
M,IY,D,IY
K,AO,R,D
IY,OW,P,L
IH,L,W,ER
AH,V,DH,AH
R,AY,T,S
T,W,IY,R
N,D,B,IH
R,F,AO,R
T,R,IY,EH
G,R,IY,M
AH,P,OW,Z
K,AH,N,T
N,EH,S,AH
V,L,IY,S
D,B,AY,M
R,EY,D,IH
M,AA,R,K
IH,N,T,R
AA,P,SH,AH
AH,CH,IH,M
S,EH,SH,AH
IH,NG,B,IH
T,IH,K,S
AH,N,IY,S
AY,Z,AE,Z
EH,S,S,EH
K,ER,DH,AH
ER,DH,AE,N
AH,F,AO,R
N,HH,AE,Z
N,AA,M,IH
N,T,S,AH
IH,R,Z,AH
EH,D,IH,T
N,AA,T,N
IH,S,Y,IH
G,R,IY,M
AH,N,V,IY
V,AH,V,IH
T,EH,S,S
L,S,OW,R
K,S,P,L
AE,T,K,AH
OY,N,T,S
AH,T,IY,Z
ER,L,AA,T
IY,S,EH,D
K,L,AO,R
K,L,AO,R
D,P,OY,Z
B,ER,G,ER
L,AH,IH,N
T,IY,IH,Z
Z,W,UH,D
AE,N,EH,K
F,R,AH,M
L,HH,IY,R
EH,N,SH,AH
AH,G,EH,N
L,Y,UW,D
IH,SH,AH,N
N,AA,M,IH
AA,R,K,AH
F,L,EH,K
F,AO,L,IH
G,IH,L,D
AH,N,D,IH
Z,F,EH,D
IH,S,T,S
P,AE,K,T
IH,M,EY,N
N,T,AH,D
K,Y,AH,L
M,AH,N,T
AY,S,F,L
AH,F,AO,R
Z,AH,N,D
AH,M,AE,K
DH,EY,AE,D
R,IY,M,AH
UW,DH,EH,R
Z,K,AH,M
R,SH,EH,R
B,AY,S,T
ER,SH,EH,R
K,R,EH,D
V,IY,EH,S
G,R,EY,N
M,EH,N,IY
EY,SH,AH,N
L,EH,V,AH
AO,R,AH,N
IY,L,ER,Z
SH,AO,R,T
AA,T,AH,K
D,IH,SH,AH
AH,N,AH,L
EY,T,AH,S
AY,N,D,T
AH,TH,AO,R
Z,IH,N,S
AO,R,AH,N
N,T,D,EH
S,K,ER,AH
S,OW,L,D
AY,V,AH,T
IH,S,T,IH
AH,D,IY,Z
P,R,AY,S
AH,S,IY,Z
IH,T,IH,Z
T,ER,P,R
P,AH,N,IY
AE,T,AH,M
R,IY,V,IY
T,AE,N,D
EY,B,AH,L
N,IY,P,ER
K,ER,Z,IH
CH,W,IH,L
UW,B,IY,AH
AH,N,T,S
V,AO,TH,ER
P,R,IY,S
IH,R,ER,L
M,P,T,T
AH,S,AH,Z
UW,DH,AH,K
EY,N,D,T
K,S,AA,N
F,AY,L,IH
F,AW,N,D
N,AH,F,T
R,M,AH,L
AH,S,P,EH
N,S,UW,M
AE,V,ER,IH
S,AH,N,D
AE,N,T,S
K,L,UW,D
AH,N,T,M
IY,Y,UW,Z
DH,AE,T,M
AY,T,D,ER
Z,W,AA,Z
AH,N,D,IH
M,AH,N,R
AA,Z,AH,N
OW,AH,P,AH
M,EH,T,R
D,AH,Z,N
S,IH,N,K
N,T,M,AH
AA,N,D,Z
N,CH,ER,Z
AH,K,AH,M
R,IY,P,ER
N,S,SH,IY
ER,S,EH,N
S,AH,N,D
AA,L,V,IH
T,IH,N,K
AA,M,P,AH
HH,OW,L,D
ER,L,IY,ER
K,Y,AH,T
AH,B,AW,T
N,OW,K,ER
UW,R,IY,S
AY,V,ER,S
AH,EH,L,IH
T,EH,R,IY
R,AA,F,AH
D,AH,DH,ER
EY,SH,AH,N
N,IY,S,EH
AH,N,D,ER
R,IY,JH,AH
EH,R,IY,AH
T,AH,P,IH
P,AH,N,IY
SH,AH,N,AH
AH,P,R,IY
AH,K,ER,AH
DH,AH,S,IH
IH,S,P,EH
L,D,N,EH
IH,N,F,L
T,R,EY,T
N,IH,N,AH
F,AH,S,AH
R,EY,D,D
NG,DH,AE,T
AH,L,Z,S
AH,P,AE,S
T,AO,R,IH
AA,T,N,EH
SH,AH,L,Z
S,ER,P,L
IH,K,IH,N
N,AW,IH,N
D,AH,M,IY
R,T,ER,N
W,IH,CH,IH
D,EH,T,AH
Z,D,IH,K
F,IH,R,S
R,S,ER,K
T,TH,R,IY
AO,R,G,R
Z,SH,UH,D
L,Z,F,R
ER,Z,AH,N
IH,K,AH,M
S,HH,IY,IH
L,Z,IH,N
T,P,EH,R
ER,M,AH,N
IY,EH,R,IY
AY,ER,D,IH
EH,S,T,AH
N,T,IH,L
UW,B,IY,IH
T,M,AO,R
S,AH,B,S
L,CH,EY,N
L,IY,S,T
L,Z,B,AH
AH,DH,ER,K
L,T,UW,IH
AH,D,W,IH
SH,EH,R,Z
AH,V,M,IH
ER,M,AH,N
T,R,AE,N
IH,T,EH,R
R,AA,B,L
AO,L,IH,N
L,D,HH,IY
AH,K,EY,T
AE,K,Y,ER
N,AA,N,IH
IH,T,IY,K
R,AH,B,AH
N,D,IH,Z
AO,R,D,IH
IH,NG,AH,S
IH,ZH,AH,N
P,AO,R,T
T,S,W,ER
OW,K,AA,S
AA,S,T,S
IY,S,AH,N
AH,N,Z,AH
S,AH,DH,ER
Z,AW,T,S
D,DH,AE,T
AH,S,AH,Z
OW,HH,IY,D
HH,IY,K,AH
R,JH,IH,N
AH,B,AW,T
T,AA,K,S
EY,T,M,EH
AO,F,ER,IH
OW,L,D,D
AO,L,R,IH
S,AH,N,T
AH,R,AH,N
D,T,UW,AH
IH,NG,DH,EH
UW,P,R,IY
ER,M,AH,N
L,Z,AH,N
ZH,AH,N,Z
OW,T,AH,L
T,W,AA,Z
IH,ZH,AH,N
ER,AH,M,EH
M,AH,N,IY
AA,N,OY,L
ER,AE,K,T
L,OW,Z,D
K,S,P,EH
R,D,AH,N
HH,IY,T,IH
F,R,AH,M
K,AE,R,IY
V,IY,EH,S
V,IY,EH,S
D,ER,AH,L
D,IH,T,S
R,M,AO,R
V,K,AA,M
K,AH,V,ER
AY,N,D,T
W,AH,N,K
AH,N,S,ER
ER,N,D,AH
L,IH,S,T
ER,P,IH,R
IH,R,IY,AH
T,L,IY,S
R,EY,T,IH
T,IH,D,D
AW,T,DH,AH
AW,ER,P,R
F,AH,S,IH
AH,T,OW,T
S,IY,D,Z
IH,JH,AH,N
S,AH,F,IH
P,OW,Z,AH
K,AH,N,T
IY,N,DH,AH
TH,S,AY,D
D,IH,T,AH
N,AO,L,K
AH,L,IH,N
AH,P,OW,Z
P,EH,K,T
R,T,IH,D
AH,N,AH,L
AH,P,OW,Z
K,AH,M,IH
F,ER,AO,L
V,K,AH,M
L,CH,ER,AH
AO,S,S,EH
P,R,AH,D
L,IY,V,IH
AH,M,S,AH
AH,M,S,AH
AH,N,T,S
D,IY,K,AH
N,Y,UW,T
V,IY,EH,S
ER,L,IY,ER
AH,M,P,AH
D,B,AH,T
OW,HH,AE,D
EY,SH,AH,N
L,Y,AH,N
R,EY,IH,S
M,AA,R,K
EH,F,ER,T
UH,D,HH,EH
N,HH,AA,R
AH,CH,AE,Z
G,EH,N,S
P,AA,S,AH
AH,N,S,AH
AH,M,B,ER
N,T,R,IY
L,IY,IH,N
R,Z,AH,N
T,R,AE,N
W,EY,S,T
AH,T,AE,N
T,S,DH,AH
IH,SH,AH,N
IH,T,S,D
OW,T,IH,D
OW,T,AH,L
R,IH,JH,EH
AH,N,S,IH
V,IH,N,IH
AY,K,L,IY
EY,R,OW,Z
K,AW,N,T
EY,SH,AH,N
V,IH,NG,Z
OW,D,AW,N
V,ER,S,IH
SH,EH,R,AH
V,IY,EH,S
F,DH,AE,T
P,EY,M,AH
T,T,UW,K
T,UW,IH,K
JH,EH,K,T
NG,R,EY,T
R,AO,L,S
IH,D,IH,N
N,AH,S,IH
AH,SH,AO,R
ER,CH,AH,S
AH,L,IY,IH
NG,IH,T,S
IH,NG,DH,AH
Z,EH,S,T
IH,N,V,EH
AH,K,SH,AH
OW,T,AH,Z
S,AY,D,IH
S,OW,B,IY
EH,S,T,ER
W,AO,R,T
R,EH,S,T
G,EY,N,Z
IH,S,M,IY
N,AA,T,K
AY,K,L,IY
T,IY,L,AH
T,IH,S,T
K,W,AO,R
EY,SH,AH,N
IH,DH,DH,AH
K,AH,N,T
DH,ER,S,T
K,AH,M,IH
HH,AY,F,R
K,R,IY,S
R,IY,M,AH
EY,SH,AH,N
S,F,AO,R
AH,V,DH,AH
OW,K,ER,L
UW,DH,AH,M
W,AA,Z,IH
AH,T,DH,AH
P,R,AA,D
AA,Z,S,K
T,R,AE,K
IH,N,K,R
EH,D,DH,EH
AH,L,W,ER
V,Z,IH,N
AH,N,UW,Z
S,R,EY,T
CH,AH,S,AH
AH,V,DH,AH
P,ER,CH,AH
DH,EH,M,AH
IY,V,IY,AH
T,M,AH,N
S,DH,AE,T
N,M,AA,R
AH,B,AH,L
N,IH,NG,R
IH,D,EH,N
ER,T,UW,T
K,CH,ER,IH
F,AO,R,M
AH,L,HH,AH
AH,N,D,R
M,AH,DH,ER
M,B,IH,N
S,N,UW,R
V,IH,K,S
L,S,K,EH
N,D,ER,R
S,M,AH,N
IY,Z,AH,N
AH,S,EY,M
EH,K,T,S
R,EH,F,ER
AH,S,T,R
T,IY,AH,N
R,IH,Z,S
IY,R,IH,Z
TH,AO,R,AH
T,EY,T,S
L,R,OW,Z
AE,T,IH,T
AH,N,AE,T
S,IH,D,IY
AH,B,AO,R
D,EH,T,S
T,Y,IH,R
L,AY,N,Z
EY,N,Z,AH
TH,ER,JH,IY
M,IH,S,T
OW,IH,NG,N
DH,W,AO,R
OW,K,AH,S
T,AA,R,T
S,T,AA,K
IH,Z,AY,N
N,D,IH,Z
W,IH,DH,S
S,AH,JH,EH
L,AH,S,T
AE,Z,S,EH
N,T,EH,S
R,M,AH,N
S,AH,V,AH
NG,Z,IH,R
P,EH,N,D
N,S,IY,D
UW,EH,N,ER
S,T,AA,K
AH,K,AH,M
R,T,S,D
N,F,R,IH
AH,P,R,AH
DH,AH,IH,N
AO,N,T,IH
EH,N,P,R
OW,K,S,M
S,M,AH,N
F,P,OY,N
IH,N,DH,AH
AH,W,IY,K
AH,N,T,IH
P,AO,R,T
IH,NG,M,IY
L,Y,AH,N
K,AH,L,T
IY,EY,T,AH
L,T,IH,N
JH,EH,N,ER
N,D,AH,K
N,R,IY,M
N,S,EH,T
UH,D,B,IY
M,EY,JH,ER
AH,L,OW,N
T,R,AH,L
M,EH,S,T
IH,L,Y,AH
AO,R,DH,AH
IY,T,UW,M
AH,M,F,R
AY,N,D,IH
N,S,IH,Z
JH,ER,Z,AH
F,R,AH,M
AH,F,ER,S
R,AE,N,D
R,M,Z,S
D,IH,D,N
B,IH,G,IH
D,F,AO,R
V,AH,S,AH
T,M,AH,N
F,AO,R,K
N,D,IH,T
R,AH,S,T
M,AH,N,T
D,P,AA,R
AH,L,IH,S
AH,T,DH,EH
IY,AE,D,AH
AH,N,D,ER
ER,Z,S,EH
T,B,IH,L
L,IH,V,ER
AH,AH,F,IH
Z,L,AY,N
D,AH,S,T
AH,L,IH,S
IH,NG,AE,T
D,AH,S,T
W,IH,CH,M
EH,D,DH,AH
IY,S,AH,N
S,AH,N,D
W,UH,D,K
P,AH,L,T
D,AO,F,ER
S,ER,T,AH
T,R,AE,N
IY,D,EH,T
AH,B,L,IY
F,UH,L,AH
S,AO,F,T
R,T,S,AH
NG,DH,AH,S
IH,S,T,AH
EH,S,P,R
L,AH,K,AH
T,R,EY,N
R,AY,S,AH
S,T,T,AH
CH,K,IH,L
UW,N,AH,K
AH,D,EH,N
DH,AE,T,IH
T,UW,D,IH
EH,D,IH,T
EH,K,Y,AH
V,EH,S,T
T,AH,T,IH
UW,AH,N,S
EH,R,Z,AH
EH,R,M,AH
ER,SH,EH,R
IH,S,T,AH
M,P,L,IY
IY,S,EH,D
V,AH,S,AH
AH,M,P,AH
K,S,AH,Z
AO,R,DH,AH
IH,D,EH,M
Z,W,AH,N
IY,P,AH,L
V,ER,T,AH
D,AH,N,T
IH,D,IY,EH
AH,F,IH,L
IH,L,Y,AH
N,D,HH,EH
V,IY,ER,EH
T,HH,AE,Z
NG,G,ER,EH
OW,L,S,T
AH,S,IY,N
AH,Z,AH,N
L,AH,N,D
ER,R,IY,K
N,IH,R,IH
AH,L,IH,S
G,OW,D,ER
S,L,OW,ER
D,B,IH,Z
IH,S,T,R
AH,M,P,EH
AH,S,T,S
AH,M,EY,K
IY,EH,S,T
UW,JH,AH,S
AH,P,M,AH
R,AH,N,D
L,AH,V,IH
EH,D,AH,T
K,R,EH,D
DH,AH,K,AH
AH,JH,DH,AH
K,AH,N,D
Z,D,ER,EH
L,ER,Z,AH
M,AH,N,EH
IY,Z,AA,N
W,ER,K,IH
AH,N,TH,ER
IH,L,EY,T
IH,T,S,T
IH,L,Y,AH
AH,N,S,IH
S,IY,D,Z
K,AA,S,T
Y,UW,N,AH
S,EH,D,IH
IY,T,R,IY
ER,W,IY,T
P,R,EH,S
UW,AY,D,AH
AH,Z,IH,N
S,T,AH,D
R,AH,F,IH
N,AE,N,T
T,M,AH,N
D,IH,V,EH
EH,S,S,AH
R,N,IY,D
IH,N,T,R
R,EH,D,IH
IH,S,T,IH
AY,Z,ER,IY
OW,V,ER,R
N,T,IH,D
T,F,R,AH
D,F,R,AH
V,OW,T,IH
R,EH,Z,AH
M,AA,R,K
Z,IH,NG,R
AH,Y,IH,R
AH,R,IH,Z
N,F,AA,L
T,AH,B,IH
IH,N,K,AH
SH,AH,N,AH
D,AE,T,AH
AY,D,IH,D
Z,EY,SH,AH
AH,M,Z,AH
EH,S,D,AH
W,IH,DH,IH
S,AY,T,AH
AY,T,AH,D
SH,AH,N,AH
M,P,AH,N
IY,S,EH,D
Y,IH,R,AH
F,R,AH,M
N,D,AH,K
L,AE,S,T
IH,Z,B,R
AO,R,DH,AH
F,AO,R,K
P,R,IY,M
IH,V,AH,N
N,JH,UH,R
AA,R,K,AH
AY,T,B,IY
V,DH,AH,S
OW,L,D,ER
AA,L,ER,S
K,R,OW,AH
AH,S,F,R
T,IH,N,T
M,P,L,AH
AH,N,D,EH
M,P,AO,R
EH,T,IH,N
S,T,R,AH
SH,AH,N,T
UW,AA,P,ER
P,AA,R,T
ER,AY,Z,D
D,N,AA,T
OW,B,IH,K
G,ER,IH,M
AH,V,DH,AH
V,DH,AH,K
AH,T,IH,M
F,EH,D,ER
B,IY,IH,N
DH,AH,K,AH
AA,N,F,AH
AH,DH,IY,Z
R,IH,P,EH
L,D,AE,T
EH,S,W,ER
S,T,AH,N
EH,JH,IH,S
B,IY,AE,D
IY,AH,M,S
EH,D,IH,N
IY,S,S,EH
EH,N,T,ER
IH,N,S,L
K,S,T,R
AH,R,UW,T
T,UW,AO,R
Z,F,R,AH
IH,N,D,EH
N,D,AH,L
M,IH,S,T
N,IH,NG,T
SH,AH,N,R
W,EY,K,L
V,Z,AE,T
IH,F,EH,N
AH,P,R,EH
AH,N,D,D
T,ER,M,Z
SH,AH,N,Z
AH,N,T,L
IH,SH,UW,Z
B,AA,N,D
T,AH,V,IH
T,L,IY,AH
S,AO,R,S
L,IH,K,AH
L,OW,N,S
UW,F,IH,L
B,AH,L,K
ZH,AH,N,Z
JH,F,AO,R
R,AH,S,IY
Y,ER,Z,IH
V,L,IY,L
DH,AH,B,IH
R,IY,SH,IY
R,EY,T,IH
IY,R,EH,K
SH,UW,ER,K
IY,T,UW,K
Z,K,AH,N
D,IH,K,L
D,DH,AH,ER
IH,S,IH,Z
IH,SH,AH,L
M,AH,S,T
T,R,AH,S
IY,N,AA,T
P,AE,N,D
AH,P,AA,Z
F,T,ER,AH
N,K,R,IY
IH,M,P,R
L,T,S,D
AH,S,IH,L
M,R,EY,T
K,W,OW,T
AA,R,T,AH
SH,AO,R,T
S,AH,L,T
IY,W,IH,L
R,AO,NG,L
L,IY,T,AH
IH,S,T,IH
R,IY,S,T
R,T,F,R
T,W,IY,N
T,AA,R,T
Z,W,ER,T
AA,N,DH,AH
N,SH,UH,R
IY,AH,M,R
M,AE,N,D
T,IY,M,IH
AH,DH,ER,S
AE,N,S,AH
L,K,AH,M
UW,P,OW,S
P,OY,Z,D
K,L,OW,Z
S,IH,M,AH
V,N,OW,K
DH,AH,S,AH
P,AO,R,T
F,F,AO,R
AE,Z,S,T
AA,T,Y,EH
AE,T,DH,AH
AH,P,AE,S
V,EH,S,T
S,L,AY,T
AA,M,IH,K
ER,S,EH,T
T,R,AH,K
N,Z,IH,N
IH,N,D,ER
W,IY,B,R
IH,NG,IH,N
P,Y,UW,T
IY,Z,AH,N
R,IH,T,R
CH,AH,Z,AH
AE,P,L,AH
P,L,AH,K
AH,AO,R,AH
JH,EH,N,ER
IH,CH,W,IH
T,R,EY,Z
T,EY,SH,AH
D,DH,EH,R
AH,D,IH,N
G,UH,D,Z
AH,L,OW,ER
DH,AH,IH,N
SH,AH,L,K
V,AH,D,IH
T,UW,EH,K
K,R,IY,S
P,AO,R,T
R,IY,S,AH
T,HH,AE,Z
AH,IH,N,T
F,T,ER,R
P,L,AY,N
F,AO,R,AH
IH,T,IH,K
S,EH,K,AH
EY,T,B,IH
R,HH,OW,L
IH,L,R,AH
IH,T,W,IH
S,EH,V,R
N,K,AA,S
AH,N,TH,T
IY,S,EH,D
D,EH,F,AH
AY,L,DH,AH
ER,AH,N,S
AH,N,S,IY
N,AH,L,IY
W,AY,R,M
ER,S,EH,N
AH,D,EH,N
K,Y,AH,T
CH,EH,R,M
N,S,ER,T
AH,T,IY,AH
AH,S,EH,R
AE,G,R,AH
D,Z,IH,N
K,Y,AH,T
UW,S,IH,T
D,R,AO,N
IY,SH,AH,N
NG,P,R,AH
UW,R,AH,S
S,OW,S,EH
P,EH,K,T
S,IH,D,IY
DH,AH,W,ER
F,R,IY,T
L,EY,S,IH
R,AA,D,AH
D,IH,NG,IH
K,L,UW,D
Z,F,AH,N
