a_0,a_1,a_2,class
K,R,UW,D
ER,EY,SH,AH
P,L,AE,N
S,AA,R,L
AH,W,ER,L
IY,S,EH,Z
AH,F,IH,T
EH,R,M,AH
AE,T,IH,Z
EH,M,AH,K
R,AH,T,IY
L,IH,N,K
AH,L,IH,L
ER,S,AA,N
P,AW,ER,K
R,IH,K,AH
R,IH,N,S
EY,T,AH,D
D,AH,T,AH
AE,S,EH,T
N,S,AH,Z
S,T,ER,N
OY,L,AH,N
N,V,EH,N
IH,NG,DH,AH
UW,M,Y,AH
N,TH,AE,Z
OW,M,AE,N
EY,M,AH,N
T,ER,N,EH
S,T,R,IY
D,IH,NG,IH
AH,L,IH,S
ER,T,IH,K
K,W,AO,R
UW,IH,K,S
D,IH,D,T
Z,EH,K,S
T,AH,L,T
AY,Z,AH,Z
IH,N,AH,L
SH,AH,L,AH
F,EH,L,T
N,L,EH,D
IY,Z,AA,R
N,Y,ER,S
F,AH,L,IY
IH,F,AO,R
D,IH,SH,AH
JH,M,AH,N
P,AA,N,D
P,EH,R,D
V,IY,AH,S
L,AH,M,Z
L,AO,S,T
IH,S,T,R
S,IH,Z,T
T,S,AH,L
AA,V,AH,N
R,AY,Z,AH
IH,D,AH,N
R,AA,B,L
R,P,AH,T
T,AO,R,AH
N,D,L,EH
UH,R,AH,T
K,L,UW,D
SH,AH,N,IH
UH,D,AO,L
D,DH,AH,K
K,S,M,AH
N,Z,W,IH
AH,T,W,AH
HH,AE,Z,EH
R,AH,D,AH
D,L,AE,S
S,EH,D,IH
AH,V,R,IH
T,AH,V,L
R,DH,AH,EH
R,EY,T,S
IY,T,AE,K
R,AY,Z,T
D,HH,AY,D
D,EY,T,AH
ER,JH,IY,IH
Z,AH,N,D
EH,N,AA,N
DH,AH,TH,R
R,K,AH,T
P,AA,Z,IH
JH,EH,S,T
EH,K,AH,N
D,AH,S,T
R,AH,M,N
EY,M,AH,N
AH,T,EY,K
JH,AH,S,T
K,AH,T,AH
IH,ZH,AH,N
UW,Z,ER,EH
EH,R,D,T
Z,AH,G,R
TH,R,IY,K
N,F,AO,R
L,AH,M,AH
F,ER,M,Z
B,Y,UW,T
IH,R,IY,AH
S,AH,K,S
IH,L,HH,EH
ER,S,IH,T
F,W,UH,D
ER,M,AH,N
Z,ER,V,Z
Y,UW,N,AH
N,D,ER,R
P,AH,N,IY
S,EH,N,T
N,K,R,IY
R,B,IH,K
D,R,IH,Z
EY,SH,AH,N
Z,T,UW,L
D,T,UW,IH
S,P,AA,S
IH,SH,AH,L
S,P,AA,T
L,S,OW,S
S,T,IH,L
T,UW,B,IH
UW,P,L,EH
V,AY,D,IH
D,IH,L,IH
D,ER,EH,K
B,L,IH,K
AH,L,T,S
IY,T,AE,K
D,AH,S,T
JH,DH,AH,EH
AH,N,S,IH
Z,F,R,AH
AE,B,L,IH
S,IH,L,IH
Z,S,EH,D
EH,R,Z,T
T,AA,K,T
L,AE,N,T
R,AA,S,EH
IH,L,Y,AH
AE,SH,AH,N
P,R,AH,S
DH,AE,T,AH
Z,W,ER,L
T,S,B,AH
T,AO,R,IH
K,IH,NG,T
AH,D,AH,K
AY,T,R,IH
P,L,AE,N
K,S,M,AH
IH,Z,N,AH
OW,S,T,EH
S,AH,F,IH
K,EY,SH,AH
AH,M,AW,N
S,EH,K,T
AA,M,P,T
AE,D,M,IH
K,W,AH,Z
P,EH,K,T
V,IY,EH,S
AE,D,S,AH
N,S,T,AH
K,R,IY,S
EY,K,IH,N
B,AE,R,AH
AH,M,P,AH
V,OW,T,EH
AE,K,W,AH
IH,N,K,AH
S,AH,N,S
ER,AE,N,AH
EH,T,DH,AH
S,M,EH,T
W,IH,DH,K
T,R,EY,T
AH,F,ER,S
EY,P,ER,T
L,UW,D,Z
L,IH,V,IH
AE,T,IH,N
IH,F,AH,K
R,T,UW,S
AH,B,EH,N
S,AE,NG,K
AH,N,IY,S
IH,S,T,AH
N,F,AO,R
R,EY,SH,AH
K,Y,AH,L
L,IY,IH,N
ER,D,W,IH
R,T,AH,N
ER,Z,Y,EH
T,IH,V,T
P,AO,R,T
N,D,IH,Z
D,R,IH,L
IH,NG,AH,T
F,ER,S,T
IH,NG,TH,R
L,IH,T,IY
K,S,AH,N
B,IH,L,IH
K,S,IH,Z
S,K,EY,L
NG,K,ER,AH
R,AE,K,T
IH,R,IY,AH
D,EH,T,S
AH,K,S,IY
L,AE,N,Z
S,OW,S,AH
AH,N,T,IH
N,T,AA,N
R,S,G,R
Y,IY,L,D
AE,S,T,S
AH,L,F,IH
IH,SH,AH,N
K,T,W,IY
DH,AE,T,AH
EH,N,AH,L
AH,V,P,AH
L,EH,K,T
D,AH,K,T
EH,N,D,AH
T,B,IH,L
K,AA,P,IY
AH,V,DH,AH
W,ER,K,T
M,DH,AE,T
M,P,AH,N
N,IH,L,EH
EY,T,M,AH
AO,R,AH,K
IH,HH,AY,N
M,P,AO,R
P,AH,Z,IH
N,D,S,AH
L,EY,T,IH
N,AW,N,S
S,M,EH,D
AH,T,L,IY
T,AH,G,R
ER,P,R,EH
EH,N,T,IH
V,IH,T,S
Y,UW,N,AH
F,AH,N,D
K,AH,N,T
B,AE,NG,K
IY,W,AO,N
D,AH,T,IY
IH,SH,T,IH
AE,N,K,AH
S,EH,N,T
AE,T,ER,AH
TH,IH,NG,AH
AE,N,SH,AH
AH,D,IH,Z
Y,UH,R,D
P,AO,R,T
T,IH,T,IH
S,Y,IH,R
K,Y,AH,T
AH,V,R,IH
AH,L,IY,IH
L,AO,NG,T
T,S,N,EH
ER,S,AH,N
T,AO,R,IY
ER,N,AE,T
F,ER,S,T
Y,AH,T,IH
T,AH,L,EH
Z,IH,NG,AH
F,AO,L,IH
EH,R,D,IH
AA,Z,R,IH
IH,S,W,IY
N,EY,SH,AH
EH,T,S,AH
P,AO,R,T
IH,G,Z,EH
DH,AH,AO,R
IH,NG,W,IH
AH,M,P,AH
AH,L,IY,K
AH,M,AH,N
IH,Z,AO,L
S,AH,N,D
AA,N,DH,AH
CH,K,UH,D
P,ER,EY,T
D,M,AH,N
L,IY,AE,T
M,IH,S,AH
M,IH,N,IH
IH,N,T,R
OW,T,AH,L
N,Z,AA,N
L,Z,D,EH
IH,Z,AH,L
T,AE,N,S
D,IH,D,AH
AH,N,T,IH
EH,D,DH,AH
IY,S,EH,D
S,T,B,IH
EY,M,AH,S
AO,R,S,IY
ER,TH,R,IY
P,EH,R,D
L,IH,M,AH
IH,N,D,AH
AO,F,AH,S
AH,T,AH,L
AO,R,D,AH
N,D,AH,S
D,Z,F,EH
R,K,AH,T
AA,R,G,AH
G,EH,N,S
EH,D,DH,AH
AA,R,K,AH
S,R,OW,L
AH,N,IH,N
N,T,AE,T
P,S,AW,T
T,AE,K,S
S,IH,S,T
ER,Z,OW,N
D,V,AE,N
R,IH,Z,AH
IY,Z,AH,N
D,F,AO,R
R,AE,K,T
S,EH,D,AH
M,AH,N,T
N,D,F,IH
IH,L,Y,AH
AH,M,IH,N
IH,N,AH,S
V,M,AH,N
SH,AH,L,S
P,ER,Z,AH
AE,T,DH,AH
EH,R,Z,AH
R,B,IH,T
V,DH,AH,S
R,EY,T,L
F,AY,DH,IY
N,P,OY,N
ER,K,IY,N
L,EH,R,AH
T,ER,DH,AH
T,HH,AE,Z
T,L,IY,AH
ER,M,Z,T
N,S,AO,R
EH,L,AH,K
EH,S,D,IH
Z,D,D,IH
S,EH,N,T
ER,T,AH,D
HH,IY,S,EH
SH,AH,N,Z
R,T,ER,Z
HH,OW,L,D
D,EY,T,IH
D,F,AO,R
Z,W,EH,L
Z,DH,AH,R
S,SH,IY,T
ER,B,AO,R
JH,ER,D,IH
AH,M,IH,Z
V,S,EH,N
AO,S,TH,R
EH,N,T,S
SH,B,EY,S
Z,AO,R,D
AH,N,IH,Z
AY,K,L,IY
AH,S,W,IH
UW,Y,UW,S
T,UW,D,IH
K,AH,V,AH
R,IY,EH,S
EH,D,IH,T
P,L,AE,N
DH,AH,AE,K
V,AE,N,S
D,P,EY,Z
D,IH,T,AH
D,F,AO,R
IH,V,IH,D
IY,K,S,EH
L,IY,B,L
D,EY,Z,AH
K,T,IH,D
IY,S,T,R
R,AO,D,AH
AO,R,R,IH
N,D,DH,AH
R,T,AO,D
EH,V,AH,L
IH,R,AH,T
R,T,UW,R
S,AO,R,S
IY,AH,N,S
B,IH,G,IH
N,D,IH,D
P,R,EH,D
S,ER,T,AH
T,W,AA,N
N,EY,T,IH
HH,EH,L,D
DH,AH,P,R
HH,EY,T,AH
IH,JH,K,AH
AH,V,DH,AH
EH,SH,AH,N
EY,M,L,EH
T,S,IH,N
AE,P,T,AH
R,AE,NG,K
R,AE,NG,K
B,AE,L,AH
T,AH,D,IH
S,UW,M,Z
EH,Z,IH,D
Z,IH,D,AH
R,AH,S,IY
Z,HH,IY,S
AO,R,S,T
ZH,AH,N,K
IH,N,T,EH
AH,R,EH,S
R,AY,Z,D
IY,M,AH,N
K,AA,N,AH
N,S,T,IH
Z,N,AA,T
P,L,IY,T
AA,R,K,AH
T,DH,IH,S
EH,N,D,AH
D,B,AE,L
N,T,EH,R
L,DH,AE,T
EH,T,P,R
AH,D,UW,S
UH,T,S,AH
S,CH,EY,N
CH,M,AA,R
M,IH,R,L
AH,N,D,AH
T,W,AA,Z
P,AA,R,T
P,AH,N,IY
W,AA,Z,IH
K,L,EH,R
N,DH,AH,IH
AO,R,T,AH
B,JH,EH,K
S,T,UW,N
AH,L,R,IH
N,AH,N,D
SH,AH,L,R
DH,AH,F,R
D,IH,T,S
Y,UW,AH,L
W,IY,T,S
AE,N,B,IH
IH,DH,DH,AH
S,W,IY,K
M,IH,SH,AH
T,L,IY,S
AH,CH,DH,EH
IH,N,AH,T
IH,K,IH,N
IH,L,B,IY
N,AW,N,S
AH,N,S,D
M,IY,T,IH
IY,M,AA,R
K,T,IH,D
T,ER,M,AH
IH,NG,IH,T
S,AW,TH,AH
EH,D,IH,T
AH,N,S,IY
P,L,EY,N
AO,L,R,EH
F,AY,N,D
Z,W,IH,L
N,S,K,AH
AO,R,N,EH
D,JH,EH,N
AH,F,P,AH
R,P,EY,D
V,IH,NG,K
K,AH,L,S
IY,EY,SH,AH
IH,L,IH,K
AH,P,AE,S
OW,P,W,IH
D,AH,S,T
N,AH,L,S
IH,NG,AH,R
T,JH,EH,N
AH,S,IH,L
AW,N,S,T
IY,S,AH,N
W,IH,L,R
AH,V,N,EH
K,EY,T,IH
V,DH,AH,K
IY,AE,N,IH
K,CH,ER,D
P,EY,IH,T
D,EH,S,T
K,AO,R,D
EH,V,ER,IY
ER,Z,S,EH
W,AH,N,S
EH,N,D,IH
L,AY,JH,IH
DH,AH,IH,N
AH,N,D,IH
AH,V,IH,T
EH,N,T,AH
AH,N,P,R
AA,R,K,AH
N,T,R,IH
S,Y,IH,R
V,EH,K,AH
AA,P,AE,K
D,DH,IH,S
IH,JH,AH,N
Y,AH,N,R
R,IY,Z,T
AE,Z,DH,AH
T,R,AH,D
EY,SH,AH,N
W,AA,N,T
ER,T,S,T
R,AY,T,S
IY,P,EH,R
EH,D,DH,EH
Z,P,OW,L
S,M,EH,L
AE,K,T,AH
AE,N,CH,IY
S,T,Y,IH
UW,K,AA,N
S,OW,D,AH
M,AH,N,T
P,EH,SH,L
CH,S,EH,N
AE,Z,W,EH
R,EY,S,AH
K,AH,N,T
P,L,AE,N
L,AE,N,Z
N,AW,B,IY
S,T,P,R
DH,AH,IH,N
W,IH,L,IH
AY,ER,W,IH
SH,AH,N,Z
P,OW,Z,D
L,D,ER,Z
L,AY,N,AH
N,D,AH,S
K,AH,N,S
R,AY,S,K
AH,V,AO,L
IH,NG,S,IH
AY,Z,AH,Z
F,IH,K,D
TH,ER,D,K
EH,N,DH,AH
AH,V,D,IH
AA,D,AH,L
EH,N,DH,AH
S,AH,N,S
S,IY,D,R
S,T,AH,D
AY,T,AH,S
T,B,IH,N
AH,N,T,R
T,AH,N,S
L,B,AO,R
AE,NG,K,IH
B,AH,JH,IH
F,ER,T,AH
D,F,AA,L
M,EY,SH,AH
TH,IH,N,K
IY,M,AH,N
AH,M,EY,T
IH,T,S,L
TH,F,R,AH
Y,UW,Z,D
DH,AH,P,R
AH,T,EH,S
S,T,M,AH
T,T,UW,S
AH,N,AE,N
T,IH,K,AH
K,AH,M,T
K,AO,R,D
IY,Z,B,IH
EH,R,AE,N
R,M,EY,K
SH,AH,L,D
S,T,AA,K
N,EH,K,T
T,IH,D,S
AH,F,IY,D
G,R,OW,IH
Z,W,AY,L
EY,K,AH,N
EH,D,IH,T
ER,IY,B,IH
EY,T,IH,D
D,W,IH,L
HH,AE,Z,K
EY,N,P,R
Z,N,IH,R
T,R,AH,S
AH,D,UW,S
AH,K,AA,R
S,P,AH,S
K,T,S,IH
N,K,R,IY
IY,HH,AE,Z
IH,T,AO,R
T,UW,EH,R
T,UW,B,IY
NG,AH,JH,AH
AH,N,T,S
K,ER,AH,N
AH,M,OW,S
EH,N,S,AH
S,L,AO,S
K,S,EH,S
N,AH,T,AH
S,W,IH,L
DH,AH,L,EH
Z,N,AA,T
AH,M,DH,EH
AE,T,AE,N
ER,JH,ER,T
W,ER,L,D
AO,R,DH,AH
V,AY,Z,IH
D,AH,B,IH
K,W,AO,R
D,AH,S,T
W,IH,CH,R
AH,JH,EH,S
R,AA,B,AH
D,DH,AH,R
K,L,OW,Z
UW,D,EY,T
IY,S,IH,S
JH,OY,N,D
Z,M,EH,T
AH,K,AA,Z
AH,M,EY,T
T,R,AE,K
IY,AH,N,D
R,IY,L,T
T,ER,P,R
W,AH,T,D
AH,D,ER,EH
EY,SH,AH,N
IY,AH,N,S
R,AE,M,IH
IH,L,B,IY
L,B,IY,L
AA,M,AH,N
D,F,AE,T
P,AW,N,D
S,T,AO,R
ER,K,ER,Z
T,S,IH,T
AH,AA,P,T
AH,L,R,IY
T,AH,N,D
Z,V,IY,EH
P,IH,R,IY
S,AH,Z,R
S,IH,Z,IH
IH,Z,K,AH
AH,M,P,AH
T,HH,AE,D
IH,N,V,AH
D,M,EY,D
R,IH,F,EH
N,T,AH,N
AO,R,T,IH
S,EH,D,IH
IH,D,D,AH
N,DH,AH,IH
DH,AH,AE,D
AH,D,UW,S
Z,W,ER,K
IH,V,EH,L
S,AH,B,S
IH,SH,AH,N
ER,Z,AH,S
AH,V,DH,AH
IH,N,F,IH
IH,L,Y,AH
M,AH,N,AH
P,EH,R,D
N,AH,S,R
L,AE,K,S
V,IH,D,EH
SH,IY,N,Z
AH,S,T,AH
N,IH,K,S
R,DH,AH,IH
P,OW,Z,AH
D,DH,EY,S
L,S,OW,S
P,UH,L,D
B,AH,L,T
N,K,AA,R
Z,R,OW,Z
Z,F,AO,R
IY,L,AE,S
ER,Z,R,IH
M,P,AH,N
N,K,ER,AH
T,AY,P,S
AO,R,S,AH
M,OW,S,T
AH,T,AO,L
S,AO,R,S
JH,AH,S,L
AE,T,DH,AH
AH,G,R,IY
EH,K,Y,AH
T,S,EH,T
AH,N,TH,S
AH,L,Z,AH
OW,T,IH,D
ER,S,EH,D
F,L,AY,T
D,EY,Z,AH
AH,F,AO,R
P,AA,R,T
B,AY,DH,IY
Z,F,AO,R
K,AH,N,T
K,AH,N,S
UW,N,AA,T
P,AA,S,AH
L,IH,S,T
S,T,B,IH
K,R,EH,D
T,Y,IH,R
L,R,IH,Z
ER,IY,B,IH
AH,V,D,AH
AH,F,AE,K
V,EH,R,IY
N,CH,AH,N
N,ER,Z,T
L,UW,D,AH
P,AO,R,T
AH,T,L,IY
L,UH,K,IH
AO,R,DH,IY
D,DH,AH,K
N,IH,N,K
N,D,AE,N
W,AO,R,T
S,T,AA,K
S,EH,N,S
D,M,IH,R
AH,W,AO,R
AA,Z,IH,K
AH,JH,AE,T
R,IY,AH,D
S,IY,Z,AH
D,B,IH,D
EH,T,AH,L
L,OW,S,AH
L,OW,Z,D
IH,NG,DH,AH
UH,D,B,IY
AY,N,Z,IH
OW,P,S,AH
IH,N,UW,D
DH,AH,N,EH
AH,N,Z,T
S,T,AE,N
AH,D,AA,L
AH,D,AA,L
IY,S,T,AH
B,IH,L,IH
AH,V,DH,AH
K,AA,N,T
OW,T,AH,L
R,IY,S,IH
K,AH,L,T
OW,B,AH,L
N,T,R,IY
D,AH,N,D
L,OW,Z,D
K,AH,N,S
S,ER,K,AH
T,AE,N,S
N,T,ER,N
G,R,IY,D
P,EH,K,T
R,EH,D,IY
S,T,AA,K
M,AH,N,T
R,EH,NG,K
IY,V,IY,AH
DH,OW,IH,N
AH,N,DH,IH
ER,AE,F,T
AE,N,AE,N
N,T,IH,N
ER,AW,N,D
EY,EH,S,K
ER,F,AO,R
AH,JH,AH,N
EY,S,EH,D
M,AO,L,AH
HH,IH,Z,T
OW,T,AH,L
AA,R,D,IH
L,AY,Z,IH
L,HH,AE,D
D,B,IH,N
D,DH,AH,D
G,EY,N,D
IH,G,N,AH
S,T,AH,D
N,AH,S,T
R,IY,M,AH
TH,S,AE,T
S,IY,T,S
IH,S,D,IH
B,AE,NG,K
AH,IH,N,K
R,EH,JH,IH
L,IH,NG,T
IH,D,EH,R
S,IY,V,IH
R,IY,AE,T
IH,DH,DH,AH
M,F,ER,T
Z,S,T,EH
ER,Z,S,EH
R,IY,AA,N
SH,AO,R,T
AA,N,EH,S
S,F,R,AH
JH,D,AE,T
K,Y,AH,L
AH,M,IH,S
S,T,IH,N
UW,K,AH,N
IH,P,AO,R
Z,S,EH,D
IH,T,IH,Z
IH,N,DH,AH
ER,EY,SH,AH
AO,R,DH,AH
T,ER,AE,N
AH,D,AH,N
IH,L,D,IH
R,IY,Z,AH
K,S,P,EH
IH,N,K,R
EH,S,T,AH
N,D,S,T
AH,W,AH,N
AO,L,IH,N
T,ER,S,AH
W,OW,T,IH
AH,N,UW,Z
AY,T,L,IY
Y,AH,N,R
ER,D,EY,EH
NG,S,EH,D
AE,T,AH,N
R,M,IY,S
S,AE,K,T
R,D,W,IH
SH,AH,L,IY
P,EH,R,D
K,T,IH,K
S,L,IY,AH
K,SH,AH,N
NG,K,EH,S
IH,CH,IH,T
B,AE,N,D
T,S,EH,D
JH,EH,K,T
N,D,ER,K
L,EH,NG,K
S,R,IH,K
M,EH,T,AH
ER,AA,N,EH
D,IH,S,K
AH,N,T,T
NG,T,EH,N
IY,L,IY,S
K,W,EH,S
T,L,IY,S
EY,SH,AH,N
IH,NG,IH,Z
NG,Z,AY,AH
K,T,AH,D
Z,IH,N,K
T,IH,F,IH
AH,TH,R,IY
EH,R,Z,AH
OW,M,AO,R
S,P,AO,R
S,W,IY,K
EY,EH,S,S
ER,EY,SH,AH
L,AY,Z,D
R,AE,K,AH
AH,N,S,IH
S,F,AO,R
K,AA,N,T
AH,DH,ER,K
S,EH,D,IH
B,UH,SH,AH
S,AH,G,R
M,AH,M,D
L,B,IY,AH
ER,S,AY,Z
T,M,AH,N
R,UW,P,S
Z,AH,T,IH
OW,Z,AE,K
N,D,M,AH
D,F,AO,R
V,B,IH,N
R,IY,S,T
AH,B,JH,EH
AY,AH,T,T
EH,K,AH,N
M,IH,S,AH
IY,DH,EH,R
AH,G,EH,N
Y,IH,R,EH
AH,AW,T,L
AH,W,EY,K
R,IY,S,AH
EH,N,D,Z
AH,N,T,EH
T,S,IH,K
EH,K,T,AH
T,EH,K,N
IH,D,IH,N
D,EY,IH,T
R,M,AH,N
P,AW,N,D
T,SH,UH,D
N,T,UW,S
R,AE,L,IY
B,IH,N,IY
P,F,AO,R
AH,T,AE,K
Z,DH,EH,N
P,R,AH,D
AH,M,P,AH
AH,N,D,AH
IH,K,R,IH
EH,Z,AH,D
S,T,IH,R
K,AH,N,T
AE,T,DH,AH
S,AO,R,IY
T,R,EY,D
JH,OY,N,T
N,T,AH,N
Z,S,EH,D
M,EH,N,T
T,R,EY,D
T,EY,K,IH
AH,L,IH,S
S,T,EY,AH
EY,L,D,T
R,AY,Z,IH
Y,EH,N,N
M,IH,N,IH
M,AH,N,S
L,D,S,IH
IH,Z,N,AH
W,AA,Z,IH
IY,V,ER,IH
M,IH,D,S
G,IH,L,D
AH,N,AE,N
Z,ER,L,IY
IY,Z,T,R
EY,D,ER,Z
N,IH,NG,Z
R,T,IH,S
Z,D,UW,T
S,M,AH,N
S,DH,AH,IH
L,OW,N,Z
N,T,EH,N
K,L,UW,D
W,AY,HH,IY
N,D,ER,S
AE,N,T,IH
AE,N,AE,N
AH,T,IH,Z
D,AH,B,R
L,D,IH,N
T,R,EY,D
EH,V,AH,N
W,IH,DH,R
R,DH,AE,N
S,EH,D,S
AH,L,K,AH
EY,D,IY,AH
Z,S,T,R
AH,V,G,R
P,AO,N,IH
L,IY,AA,N
T,K,AA,S
HH,AA,G,R
S,T,R,EH
L,OW,K,AH
B,IY,SH,AH
IH,NG,K,IH
TH,AW,Z,AH
K,TH,W,IH
L,IH,T,IH
AO,R,T,IH
L,AY,N,IH
L,AY,N,Z
N,W,ER,L
AH,M,P,AH
IH,N,IH,N
T,W,IH,L
T,AH,K,AH
EH,T,IH,N
R,AH,T,EH
Z,S,EH,D
N,V,AA,L
F,AO,R,S
V,AA,L,AH
AY,ER,M,AH
M,P,AH,N
T,W,IH,L
T,R,EY,T
Z,P,R,EH
K,AA,M,AH
V,IH,D,IY
R,OW,L,IY
L,OW,Z,D
L,EH,V,AH
AW,HH,AE,Z
AH,T,AO,R
AE,T,IH,T
K,AH,N,D
AE,N,ER,L
AY,S,AH,Z
L,Y,AH,N
HH,OW,M,K
N,L,OW,N
R,EH,P,R
N,Y,UW,AH
Z,R,OW,Z
L,IY,S,IH
NG,F,AO,R
R,EH,Z,AH
ER,D,AE,T
IY,M,AH,N
N,T,AO,K
IY,F,AO,R
AH,D,AH,K
AH,G,R,IY
IH,T,IH,N
N,T,S,AH
N,SH,AH,L
D,IH,K,L
HH,AA,G,Z
ER,M,OY,L
IH,SH,AH,N
K,S,T,AH
N,T,IH,N
T,ER,M,AH
N,TH,B,IH
AY,N,AH,L
AA,L,ER,EH
AY,P,AA,R
T,ER,F,R
R,AE,N,Z
AH,N,AA,N
S,P,EH,N
AH,B,AW,T
AH,N,D,K
N,UW,Z,K
AE,F,T,K
SH,AO,R,S
N,TH,IH,N
SH,AH,N,AH
EY,SH,AH,N
AE,M,IH,Z
AH,K,AO,R
IH,K,S,T
EY,D,IH,K
AH,V,DH,AH
S,T,OW,L
R,K,AA,N
Z,B,EH,T
S,T,IH,D
AO,R,AH,R
NG,T,UW,AH
D,L,AY,K
AW,N,D,K
N,AA,R,L
AH,V,DH,AH
ER,EH,S,AH
R,K,S,AH
DH,EY,IH,K
M,S,AY,Z
CH,W,AA,Z
Y,EH,S,T
K,AH,M,IH
IY,D,AA,N
NG,DH,AH,D
N,CH,EY,N
T,Y,EH,S
T,UW,T,R
T,AH,N,D
AH,N,G,AH
D,F,AO,R
D,AH,N,S
R,EY,T,K
T,AH,G,EH
IY,S,AH,N
ER,R,AY,T
S,OW,S,IY
AH,S,ER,Z
SH,AH,N,D
S,T,R,IY
IH,R,AE,T
AY,M,DH,IH
IH,L,Y,AH
R,T,ER,Z
EH,R,IY,IH
T,UW,P,R
F,IY,IH,N
Z,AH,N,D
N,UW,B,IH
S,P,EH,K
DH,EH,R,R
N,Z,IH,N
AE,D,G,R
L,D,G,AH
EH,D,P,R
N,T,R,AH
IH,R,OW,D
R,K,AH,T
IH,N,DH,AH
IH,N,DH,AH
S,T,UW,S
K,S,P,EH
EY,T,AH,D
IH,N,DH,AH
K,T,DH,AH
V,EH,R,IY
M,P,EH,R
IH,L,Y,AH
AH,L,AW,D
UH,D,M,IY
P,AH,L,IH
IH,F,T,IH
EH,N,D,IH
AO,T,IH,N
R,IY,EH,S
K,AH,N,T
S,EH,T,AH
N,F,AO,R
AH,P,EH,N
IH,SH,UW,IH
ER,N,D,AH
OW,N,L,IY
DH,AH,M,AH
D,W,ER,K
D,T,UW,AH
B,AE,NG,K
T,IH,D,L
AE,S,OY,L
AH,K,T,IH
NG,K,ER,Z
AY,K,L,IY
F,AH,L,EH
UW,DH,EH,R
ER,K,ER,Z
OW,L,D,AH
P,AH,T,EH
AH,M,IH,N
NG,K,AH,N
K,W,AY,R
EH,R,M,AH
AH,N,D,R
IH,L,Z,T
D,IH,NG,T
AH,N,T,IH
K,S,AH,D
R,OW,TH,IH
N,L,AY,K
F,AH,N,D
B,UW,S,T
UW,W,IY,K
T,R,AE,K
IY,Z,AA,L
IH,N,K,R
T,R,EH,S
N,K,AE,S
R,AH,R,IY
K,AH,N,T
ER,M,G,AH
L,D,ER,Z
R,IH,S,K
L,AY,Z,D
K,AH,N,T
K,T,AH,S
Z,W,AA,Z
T,IH,D,S
F,AE,S,T
R,AE,NG,K
S,F,AH,N
EH,ZH,ER,Z
S,HH,AE,D
K,AE,N,D
ER,AH,T,EH
UW,M,EY,K
T,AH,D,IY
DH,AH,K,AH
N,S,EY,L
P,IH,R,IY
V,IH,ZH,AH
D,IH,D,IH
W,AO,R,AH
Z,AH,D,EH
T,AH,D,EH
T,UW,IH,N
R,AA,F,AH
S,EH,L,IH
ER,R,AY,T
TH,S,DH,AH
T,ER,D,IH
N,IH,SH,AH
P,R,AE,K
K,SH,AH,N
IH,V,IH,D
AE,K,SH,AH
T,ER,Z,AH
L,AH,V,IH
EH,N,JH,AH
F,IH,T,S
T,AW,T,AH
G,EH,T,IH
IH,K,S,K
P,ER,K,AH
AH,T,IY,Z
IH,N,D,IH
K,W,AO,R
N,K,AH,N
S,T,UW,AH
F,AH,T,AH
ER,V,AH,S
AA,R,K,AH
Z,F,AO,L
P,R,AH,D
ER,N,AY,T
JH,AH,N,T
EH,D,L,EH
AH,V,S,EH
T,R,EY,D
L,F,AO,R
M,Y,UW,N
AH,IH,K,S
L,IH,SH,IH
AH,N,IY,N
R,S,M,AH
W,IY,K,D
N,Z,AE,K
IY,T,L,IY
S,ER,N,IH
M,AA,R,K
D,ER,Z,S
N,IH,NG,AH
IY,S,IH,N
T,DH,AH,L
SH,AH,N,AH
AH,B,AH,L
N,D,AE,T
R,AE,K,T
W,AY,ER,D
N,AH,S,T
Z,N,AA,T
M,P,L,AH
D,P,R,AH
AH,M,AH,T
D,S,IH,S
T,F,AO,R
P,R,EH,D
EH,S,AH,S
R,EY,D,IH
IH,R,Z,AH
N,G,IH,L
B,AY,DH,AH
EY,SH,EH,R
L,IY,AA,N
S,P,EH,K
N,S,ER,N
AE,V,K,AH
N,AH,T,L
T,UW,SH,EH
N,D,B,AH
AH,T,IY,Z
T,Y,IH,R
L,OW,N,Z
AH,M,P,AH
K,T,AH,D
IY,W,IH,L
ER,N,UW,N
SH,AH,L,K
S,AH,N,S
AH,N,T,R
T,OW,T,AH
D,UW,AH,L
JH,M,AH,N
R,IY,AH,S
DH,AH,IH,N
K,SH,AH,N
D,IH,V,EH
F,AE,N,AH
SH,AH,N,AH
AH,G,R,IY
AH,N,S,EH
D,B,IY,T
DH,AH,D,IY
AA,D,IH,K
T,S,P,R
AA,R,T,AH
DH,AE,T,EH
M,L,EH,D
TH,IH,NG,K
Z,ER,B,IH
T,Y,IH,R
IY,Z,AH,N
M,IH,N,AH
AH,V,W,IH
EH,D,IH,T
AE,S,EH,T
W,AY,ER,D
S,EY,L,R
IH,SH,AH,N
AA,M,IH,K
EH,K,T,IH
AH,P,EY,T
B,R,AH,T
AY,ER,D,T
NG,AH,P,R
JH,V,AE,L
EH,T,AA,N
R,AH,M,S
N,S,EY,L
AH,N,T,IH
T,UW,S,AH
F,AY,N,D
F,L,EH,K
EY,T,AH,D
T,UW,B,IY
AE,T,AH,S
Z,B,IH,K
M,IY,T,IH
T,IH,T,S
AH,JH,IH,T
K,AH,T,S
T,R,EY,D
T,F,AO,R
IH,L,Y,AH
