a_0,a_1,a_2,class
AH,N,D,T
AH,Z,AH,N
AH,N,G,R
IY,AY,D,EH
AO,R,CH,AH
M,AH,N,T
UW,R,IY,L
R,OW,L,AH
EH,R,AO,R
IH,P,EH,N
IH,N,T,EH
B,OW,N,K
ER,R,AY,T
EH,K,S,T
EH,D,IH,T
EY,T,AH,D
T,UW,IH,N
G,EH,N,S
EH,N,S,T
D,R,AE,S
HH,EH,D,IH
R,AA,D,AH
SH,AH,L,D
SH,EH,R,D
P,L,IY,T
IY,HH,IH,K
AH,N,IY,Z
EH,N,D,T
T,AA,K,AH
P,EH,K,T
W,AO,R,T
P,EH,K,T
AE,M,IH,N
B,AH,T,IH
B,AE,K,D
K,D,AW,N
T,IH,D,IH
AH,P,IH,T
L,IY,S,L
ER,AW,N,D
F,AO,L,Z
UW,V,M,AH
T,W,IY,N
G,EY,N,Z
V,AH,B,R
UW,D,K,AH
S,OW,P,R
D,F,AO,R
T,L,IY,IH
AH,N,Z,IH
JH,IY,AH,N
NG,S,IH,K
AE,NG,K,S
UW,N,AH,T
DH,AE,T,AH
F,AO,R,IH
N,D,S,T
AY,N,M,AH
AO,S,IH,N
K,W,IY,K
V,R,AH,L
IY,AH,S,T
EY,ER,JH,D
AH,Z,EH,N
AH,D,UW,S
AE,N,IH,N
Z,AE,F,T
K,AH,N,T
R,IY,EH,S
EY,SH,AH,N
AH,L,IY,AH
R,M,S,T
Z,N,AA,T
AH,L,AA,R
AY,N,Z,R
AA,N,D,T
T,D,IY,L
N,T,AH,N
P,ER,S,EH
ER,Z,AA,R
R,IY,CH,T
DH,AH,D,IH
Y,IH,R,EH
AO,R,DH,AH
TH,R,IY,R
SH,AH,L,K
AA,Z,W,IH
EH,SH,AH,L
AW,N,S,AH
M,AH,N,T
NG,T,R,AH
P,L,AH,K
Z,DH,AE,T
IH,N,K,R
IH,DH,AE,N
AH,N,S,IH
S,EH,D,IH
AA,N,DH,AH
IH,SH,AH,L
SH,AH,L,S
R,DH,AH,N
D,HH,IH,Z
D,OW,N,L
AE,N,S,T
K,T,ER,AH
N,R,IY,L
M,B,AH,L
V,IY,EH,S
D,G,IH,L
AA,N,AE,N
AH,Z,EH,N
IH,D,DH,AH
T,W,EH,N
IY,M,AH,N
R,AA,D,AH
ER,AH,N,T
IH,JH,EH,K
UW,P,AH,Z
EY,SH,AH,N
F,AH,N,D
DH,EH,R,IH
F,IH,S,K
IH,N,AH,S
K,T,AE,T
AH,S,AH,T
JH,L,OW,N
M,AH,N,T
R,D,AH,N
AH,N,T,S
T,P,R,AH
K,L,AY,N
T,S,T,R
D,Z,IH,N
IY,L,P,L
V,ER,DH,AH
Y,AH,T,AH
T,IY,EH,S
IH,D,IH,K
AH,V,EH,N
AH,N,W,EH
AY,DH,AH,AH
SH,AH,N,T
T,ER,P,R
T,R,EY,D
S,EY,L,Z
DH,AH,R,EH
Z,AA,R,AH
AH,N,Y,IH
T,T,UW,IH
T,UW,DH,AH
IY,Z,AH,N
N,D,AH,D
R,DH,AH,K
Z,AH,D,EH
UW,S,AY,D
R,IY,D,IH
N,T,W,IH
S,AH,B,S
P,L,AE,N
D,T,UW,AH
AE,T,L,IH
AO,R,HH,IH
Z,K,AO,R
W,EY,K,AH
D,DH,AH,IH
K,R,IY,S
L,Z,S,EH
T,UW,G,EH
S,IY,S,T
IH,Z,AH,L
D,IH,S,K
N,DH,IH,S
L,T,EH,N
AO,R,T,S
L,DH,AH,AH
S,M,AH,N
S,T,AE,N
S,AH,B,S
M,AH,N,T
P,R,AA,D
R,EY,D,R
EH,N,T,AH
V,T,OW,L
IH,DH,AH,L
IH,NG,IH,N
Z,AH,N,D
M,AH,N,T
EH,R,D,S
T,R,IY,Z
AH,F,EH,D
P,R,AH,T
AH,L,IH,N
T,IY,R,IH
AH,T,IY,Z
AH,N,AE,N
AA,N,S,AH
R,EY,SH,AH
R,F,AH,N
K,AH,N,D
UW,B,IY,S
R,K,AH,T
EH,P,S,D
DH,AH,D,EH
IY,Z,P,AH
OW,Z,D,IH
V,IY,EH,S
M,AH,P,R
W,IH,CH,S
AE,Z,K,AH
K,R,EH,D
IH,N,AH,D
AE,T,HH,EH
R,IY,D,IH
UW,D,IH,S
T,IY,Z,EH
T,UW,R,AH
S,T,EY,T
K,AH,S,AH
ER,P,L,AH
Z,AH,N,D
N,T,IH,D
AH,N,T,EH
IH,K,AH,L
R,EH,L,AH
B,S,AH,D
R,AY,V,AH
R,M,Z,S
IY,P,AH,L
IH,P,EH,R
IH,T,IH,Z
L,AH,N,D
HH,IH,Z,N
AH,N,T,D
L,L,OW,AH
M,EH,T,AH
AA,N,DH,AH
Z,AA,R,D
D,IH,F,EH
D,UW,S,IH
R,AY,W,EH
IY,K,AA,Z
K,JH,OY,N
S,T,AE,N
R,T,ER,Z
L,AE,N,Z
N,Y,EH,N
D,IH,NG,L
L,IH,L,EH
S,P,AY,T
R,OW,S,D
D,AH,D,AH
AA,P,AH,L
Z,S,AY,N
K,AH,N,K
IH,T,S,K
K,AA,Z,D
AA,R,IH,N
N,JH,P,R
IH,SH,UW,Z
L,S,EH,D
N,V,EH,S
AE,SH,AH,N
AH,N,AH,L
AH,L,AW,IH
AH,V,DH,EH
AH,L,T,R
R,T,ER,Z
IY,S,T,L
AH,S,T,S
TH,HH,IY,S
AY,Z,IH,N
T,IH,T,S
K,AE,S,T
AH,B,AH,L
N,M,AO,R
N,IY,D,T
R,D,M,EH
HH,AW,S,AH
ER,Z,S,EH
JH,L,IY,T
N,UW,T,R
Z,S,EH,D
K,S,IH,T
N,S,AH,N
N,D,DH,IH
R,B,IH,L
D,V,AW,D
IY,K,W,AH
B,AH,L,R
D,DH,AH,T
B,IH,L,Z
D,EH,K,S
UW,AH,N,EH
N,T,AH,L
T,L,IY,IH
IY,M,IH,Z
K,S,AH,N
L,OW,N,Z
SH,AH,L,S
IH,T,S,L
K,L,IY,T
N,D,K,AH
AE,T,ER,D
AH,V,DH,AH
AY,Z,B,AH
IH,Z,AY,D
AO,R,K,AH
Y,UW,N,AH
M,EY,T,AH
AH,G,R,EH
SH,AH,N,K
EH,N,DH,AH
N,T,R,AH
K,SH,AH,N
R,AE,N,Z
AH,L,R,IH
IH,N,S,AH
AA,M,IH,K
T,IH,L,D
Z,AH,K,AH
AH,N,S,T
AH,N,D,IH
IH,K,W,IH
AH,N,SH,IH
L,Z,S,EH
N,T,P,R
AH,B,IH,D
IH,T,K,AH
Z,IH,SH,AH
N,EH,K,S
IH,S,Y,IH
N,S,T,AH
P,AA,L,AH
AE,N,IH,N
V,EH,S,T
AH,V,DH,EH
S,P,ER,T
EY,SH,AH,N
AH,N,EH,K
IH,R,IY,AH
R,IY,Y,IH
S,F,AO,R
T,F,AO,R
W,AO,R,T
AE,T,JH,AH
AH,R,EY,T
N,SH,AH,N
T,K,AE,T
L,Y,AH,N
AA,R,K,AH
AH,D,IY,L
N,S,ER,T
L,S,EH,L
IH,V,EH,L
D,DH,IH,S
R,L,EH,D
AH,N,T,IH
ER,ZH,AH,N
T,IH,D,D
S,IH,B,AH
IH,NG,T,EH
V,AY,T,AH
N,IH,NG,IH
K,EY,L,IH
S,ER,D,D
D,UW,S,IH
ER,S,T,D
N,V,EH,S
UW,S,IY,K
EH,D,IH,T
D,EY,T,IH
D,IH,K,R
T,W,AH,T
AE,P,L,IH
AH,N,F,R
EH,S,T,AH
IH,N,F,L
DH,AE,T,IH
AH,N,T,IH
AH,L,K,AH
IY,IH,N,K
ER,Z,W,IH
AO,R,AH,L
AY,Z,K,AH
T,EH,K,S
T,B,OW,N
AH,N,Z,AH
IH,R,EH,N
S,T,EY,K
EY,L,Z,AH
K,L,IY,AH
EY,K,IH,N
Z,N,AH,S
IH,N,S,T
F,ER,T,S
AO,R,IH,T
D,DH,EH,R
AH,B,AW,T
JH,F,AO,R
DH,IH,S,S
L,IH,M,AH
OW,D,Z,IH
AE,S,T,N
L,IY,AH,N
R,IH,S,T
K,SH,AH,N
UW,S,T,IH
AH,N,W,AH
R,AH,D,IH
B,AA,R,L
T,AE,N,D
AO,F,ER,IH
CH,M,AA,R
K,R,UW,D
UW,D,OY,L
AY,S,AH,Z
V,IY,EH,S
IY,AH,D,EH
AH,N,Z,S
S,EH,D,IH
L,CH,ER,AH
AY,ER,DH,AH
EH,R,IY,AH
R,IY,M,AH
D,IH,V,IH
D,DH,AH,R
AO,R,DH,AH
P,AE,K,T
N,DH,AH,D
AE,K,S,R
N,D,AH,D
ER,S,EH,D
V,AH,N,AH
V,ER,M,AH
JH,OY,N,D
N,S,IH,S
AH,M,AH,N
L,IH,N,K
EH,N,D,AH
T,EY,M,IH
S,EH,D,N
F,AO,R,T
IH,NG,DH,AH
T,UW,IH,N
K,AE,P,K
D,L,IY,IH
R,DH,AH,K
R,DH,AE,N
SH,AH,N,AH
P,R,EH,S
EH,D,DH,AH
AH,L,AY,Z
HH,IY,P,R
L,V,OW,T
IH,V,EH,L
EH,K,T,K
SH,AH,N,AH
AH,L,D,IH
EY,SH,AH,N
M,P,AH,N
S,F,AE,K
F,AO,R,IH
AH,F,IH,S
K,AH,N,T
N,S,OW,L
L,F,AO,R
EH,JH,AH,S
UW,D,R,AH
M,AH,N,T
EH,S,AE,N
R,S,AH,L
ER,W,EH,L
M,AH,N,D
S,K,V,IH
JH,P,R,AH
IH,SH,AH,N
L,AH,N,D
S,T,EY,K
AH,V,DH,AH
OW,M,EH,N
ER,D,AA,L
T,IH,T,S
N,T,R,AH
S,T,DH,AH
IH,S,Y,IH
AH,N,IH,N
T,DH,AH,K
S,EH,L,AH
N,D,W,IH
AH,V,DH,AH
M,B,IH,K
N,Z,AA,N
IH,N,HH,IH
D,HH,IY,D
S,T,EH,N
EH,S,DH,AH
EY,L,AH,N
N,EH,K,S
IY,DH,AE,T
P,SH,AH,N
EH,SH,AH,N
Z,F,AY,L
AH,P,EH,R
P,L,AE,N
T,R,AH,N
S,IH,N,T
S,AH,M,L
EY,SH,AH,N
T,EH,K,T
N,IH,NG,AH
B,S,IH,D
NG,D,IH,S
S,R,EY,T
N,L,IY,T
S,EY,SH,AH
IY,IH,Z,AH
N,IH,NG,D
S,IY,V,AH
UW,L,AA,R
AW,T,L,EH
N,IY,S,EH
V,IY,EH,S
D,IH,S,K
V,IY,N,IH
DH,AH,S,T
UW,Y,IY,L
AH,CH,AE,Z
Z,AE,T,L
M,AE,N,AH
AH,N,Z,AH
K,AA,Z,D
D,IH,T,S
K,SH,AH,N
T,S,F,IH
V,Y,IH,R
F,IH,S,K
S,P,AA,L
SH,AH,Z,IH
EY,SH,AH,N
IH,N,T,R
R,EY,T,K
T,W,IY,N
V,IH,NG,S
K,AO,R,D
R,G,AH,T
R,K,ER,AH
D,IH,K,S
ER,L,OW,N
Y,IH,R,EH
K,T,AA,N
R,AH,S,T
UW,K,AA,R
N,IH,N,IH
K,S,D,IH
V,IY,EH,S
N,V,IY,EH
EY,AH,B,AH
IY,G,EY,N
R,EY,D,K
D,L,EH,D
T,B,AA,T
EY,SH,AH,N
Y,UW,S,D
AA,F,AH,T
S,T,AA,K
S,S,EH,D
IH,Z,IH,S
R,AY,Z,IH
AY,Z,IH,N
IY,HH,AA,R
CH,EH,K,S
IY,AE,T,T
ER,Z,K,AH
IH,P,M,AH
T,DH,AH,D
D,B,UW,S
K,AO,L,D
IH,F,IH,K
F,AO,R,AH
T,R,IH,K
R,AY,V,AH
T,S,AH,N
AE,S,T,T
AY,M,AO,R
Z,B,EY,S
OW,Z,AH,L
Z,T,UW,R
N,D,Y,IH
T,K,AH,N
AO,R,DH,AH
EH,D,K,AH
L,OY,ER,Z
T,UW,DH,AH
AH,B,L,IH
B,AE,NG,K
N,S,AA,L
EH,JH,IH,S
F,ER,S,T
S,AH,B,S
L,N,AA,N
L,EY,N,Z
EH,D,DH,AH
T,R,AW,N
AO,NG,B,IH
EY,SH,AH,N
T,W,IY,N
S,AH,N,Z
AA,R,JH,AH
G,EH,N,S
T,SH,UH,D
T,AA,K,S
N,EY,SH,AH
EY,SH,AH,N
D,AH,N,D
AH,N,DH,AH
K,R,EH,D
AH,N,W,EH
D,IH,S,T
IH,T,B,IH
ER,D,AW,T
D,AH,N,D
AH,N,F,AH
ER,EY,SH,AH
T,OW,L,D
K,AH,T,R
P,AE,S,T
L,OW,Z,D
AY,N,AH,S
EH,K,T,T
S,T,EY,T
T,OW,N,D
W,IY,K,S
T,UW,P,R
Z,R,IY,S
IH,DH,D,R
V,S,T,R
AH,V,EY,L
P,R,IH,Z
W,IH,DH,R
N,IY,S,EH
IH,NG,DH,AH
L,Y,AH,N
AE,L,AH,N
AA,T,D,IH
P,S,AH,N
SH,IH,P,S
AA,M,AH,N
AA,F,AH,T
N,EH,T,IH
D,Z,K,IH
Z,D,R,IH
AH,M,DH,AH
EY,D,D,EH
AH,D,UW,S
CH,T,AE,K
T,R,IY,AH
M,EH,N,T
CH,AH,N,Z
T,UW,DH,AH
T,IH,Z,L
EY,N,JH,R
DH,ER,D,IH
T,UW,DH,AH
T,S,K,AH
IH,NG,D,R
EH,N,D,S
D,K,AO,L
SH,AH,N,IH
D,AH,K,T
D,AH,M,EH
AH,K,AH,L
S,L,AY,T
T,DH,EH,R
M,P,EH,R
SH,IY,EY,T
T,M,AH,N
HH,IY,AE,D
AW,ER,S,EH
IH,Z,IH,K
IH,NG,AH,N
AH,P,OW,Z
F,EH,K,T
EY,T,ER,S
SH,AH,L,S
R,EY,Z,IH
N,V,EH,S
K,EY,T,AH
AA,Z,AH,L
K,ER,AH,N
ER,S,EH,D
T,S,W,EH
N,AH,L,IH
D,EY,W,EH
K,AO,R,T
EH,N,T,AH
AY,L,Z,IH
L,S,OW,D
AE,N,IY,K
K,S,EH,D
N,T,EH,N
L,W,ER,R
W,IY,T,T
V,ER,IY,IH
ER,IY,IH,N
IH,N,DH,AH
AO,R,N,AH
P,R,AH,D
B,AY,HH,IH
Z,M,AO,R
EH,N,SH,AH
N,ER,AH,S
V,IH,D,EH
D,AE,T,R
AO,R,S,AH
UW,S,T,AH
V,B,IH,N
T,M,AH,N
AH,S,T,R
S,ER,S,EH
N,IY,S,EH
K,AH,M,Z
ER,AH,JH,IH
R,IH,N,S
IY,Z,AH,N
B,Z,F,R
ER,IH,NG,AH
T,Y,UW,N
D,ER,EH,K
AY,V,Y,IH
ER,DH,AE,N
K,T,DH,AH
M,AH,N,S
M,Y,AH,L
K,AA,M,AH
M,AH,N,T
N,D,K,AH
S,AH,B,S
N,D,CH,EH
M,EH,S,T
Z,CH,EH,R
N,T,S,T
B,AE,NG,K
N,F,R,AH
R,IH,Z,IH
N,EY,T,IH
R,EH,D,AH
AY,L,Z,IH
EH,R,IY,L
IH,K,AH,L
S,AH,Z,R
K,S,P,EH
EY,R,OW,Z
IY,AH,M,IH
IH,L,K,AH
IH,N,K,R
M,P,R,AH
IY,T,UW,R
P,R,AH,D
AW,N,S,T
K,AA,M,EH
D,DH,AE,T
OW,T,AH,L
UW,S,T,IH
IH,F,IH,N
NG,Z,AH,N
EY,SH,AH,N
F,AH,NG,K
T,R,OW,L
M,EY,SH,AH
N,D,S,EH
NG,T,AH,D
ER,AH,L,K
N,IH,T,S
AE,N,AH,L
B,AO,R,D
N,T,W,IH
D,AH,N,EH
EH,S,P,R
S,L,AO,S
M,AE,N,AH
P,EH,SH,AH
S,T,AO,R
EH,V,IY,IH
AH,N,T,R
D,S,AY,N
S,OW,S,EH
T,IY,Z,AH
AH,N,D,N
IH,N,T,R
AH,V,AE,L
Z,AH,D,IH
IH,T,S,R
ER,W,AH,N
IY,AE,D,AH
G,Y,AH,L
T,AE,N,D
P,EH,K,T
HH,AE,D,N
R,IH,T,AH
AH,B,K,AH
K,T,DH,AH
IH,M,P,L
Y,IH,R,S
AH,V,IH,T
S,IY,D,Z
W,ER,AH,K
D,UH,R,IH
AH,N,T,K
ER,V,AH,T
UW,R,IY,S
R,AE,M,Z
T,IH,L,AH
N,D,ER,S
R,T,IH,S
AY,S,S,T
AA,N,D,AH
R,AE,M,IH
AH,K,SH,AH
K,S,M,AH
S,P,OW,K
IH,K,AA,N
EY,N,JH,D
S,EH,N,T
T,AY,M,AH
UW,B,AE,D
AH,DH,ER,K
N,ER,EY,T
EH,T,AE,T
AY,S,AH,Z
S,T,F,R
Y,UW,M,Z
S,AH,P,L
IH,NG,DH,AH
IH,NG,IH,N
T,F,AY,L
AW,S,S,AH
AY,R,AH,L
AY,P,R,AH
D,IH,NG,EH
JH,ER,M,IH
T,S,EH,D
AH,M,AW,N
P,R,AH,D
AH,M,P,AH
V,AY,D,IH
F,AO,R,K
IY,AH,P,R
P,EH,N,AH
NG,K,S,T
P,ER,M,IH
M,ER,SH,AH
M,AH,N,D
P,HH,EH,L
T,IY,B,AH
EH,N,SH,AH
D,B,AY,AH
IH,R,EH,N
S,AH,B,AH
AE,N,EH,S
EH,K,S,T
EH,D,IH,T
OW,T,AH,Z
NG,IH,N,L
D,F,AA,L
NG,M,AA,N
AE,T,DH,AH
S,F,AO,R
S,IH,V,T
V,ER,M,AH
IH,S,K,AH
T,AH,L,Z
AO,R,S,AH
AH,JH,IH,N
Y,UW,S,AH
IY,Z,AA,R
AH,B,AW,T
SH,EH,R,Z
R,IY,M,AH
IY,Y,IH,R
L,D,IH,N
R,UW,V,AH
IH,JH,AH,N
N,T,AH,D
EH,D,IH,T
NG,K,B,IH
T,AH,N,T
M,AH,N,EH
K,AH,N,T
AE,D,AH,D
EH,D,IH,T
P,L,EY,S
Y,UW,AH,L
T,IH,V,L
OW,T,S,IH
R,EY,D,S
D,DH,EY,IH
IH,L,DH,EH
L,M,AE,N
R,JH,IH,N
T,R,IY,AH
R,IY,S,T
S,B,ER,S
NG,S,EH,D
T,B,IH,N
IH,G,IH,N
AH,F,AY,EH
M,EY,N,D
L,IY,S,EH
Y,UW,N,AH
R,EH,Z,AH
AO,R,DH,AH
IH,NG,AE,N
AH,P,OW,Z
IY,AE,N,EH
AH,Y,EH,N
AA,R,K,K
F,L,IY,L
K,AH,L,Z
S,T,AA,K
ER,B,AY,K
N,V,EH,S
B,AY,SH,EH
G,R,EY,D
N,AE,N,S
AH,N,AH,N
N,AW,T,L
S,M,AH,N
B,IH,G,IH
AH,B,L,IH
S,UW,T,AH
S,OW,AH,D
N,JH,S,EH
N,D,IH,S
T,W,IH,L
T,IH,K,S
N,M,AA,R
IH,L,Y,AH
T,DH,AH,S
N,EH,T,IH
AH,N,SH,EH
S,L,AO,S
AY,N,AH,S
N,D,S,AH
K,S,P,EH
AH,B,AW,T
D,B,AY,AH
AH,L,S,T
UW,R,IH,K
G,AH,N,D
T,AE,N,D
P,M,AH,N
T,AE,B,L
T,UW,W,AH
L,OY,IY,Z
ER,DH,AH,K
Y,UH,R,AH
S,AE,S,EH
L,Y,AH,N
W,AH,N,S
AH,L,S,EH
T,AE,K,S
Z,N,AH,S
V,T,AH,D
IH,V,AH,S
S,IH,G,N
AO,R,IH,N
T,S,S,IH
IH,NG,AW,T
T,AE,K,S
T,UW,DH,AH
L,D,R,IH
M,P,AH,N
IH,N,S,T
R,IY,L,IH
S,P,EH,K
IH,P,AO,R
T,EY,K,S
AH,N,K,L
D,S,EH,Z
N,AE,SH,AH
R,Z,IH,Z
AH,N,Z,AH
IH,T,EY,N
IH,T,IH,T
N,D,R,IH
R,AE,M,T
AH,M,P,AH
T,W,AO,N
EH,T,IH,T
R,IH,Z,AH
AA,N,D,AH
T,AE,N,D
S,P,EH,K
L,R,IH,Z
K,AE,P,AH
AA,R,M,Z
AH,M,IH,N
L,AY,Z,D
IH,DH,DH,AH
K,IH,NG,S
EH,D,IH,T
AY,L,AA,R
T,AH,D,IH
HH,AE,D,N
AA,K,S,R
IH,N,R,IH
D,SH,EH,R
R,AH,JH,EH
UH,T,DH,AH
L,EY,Z,IH
R,EH,S,AH
AH,V,AE,L
V,AY,Z,D
AO,R,TH,R
IY,D,IY,AH
N,T,F,AH
EY,SH,AH,N
S,F,AY,N
T,R,IH,S
L,UW,D,L
B,IY,P,R
IH,ZH,AH,N
EH,D,IY,EH
K,T,ER,Z
F,L,UW,AH
D,DH,AE,T
AH,Z,W,IH
M,P,AH,N
R,D,Z,T
M,Z,S,K
ER,Z,EH,N
IY,D,IH,S
IY,P,AO,R
DH,AE,T,AH
V,Z,DH,EH
Z,D,IH,T
T,IH,K,S
P,SH,AH,N
UW,W,IH,N
T,T,UW,S
ER,DH,AH,IH
T,AH,L,AH
G,OW,L,D
AH,N,W,IH
L,R,EH,D
S,AE,T,K
EH,R,K,AH
W,IY,K,IH
IH,T,AH,N
K,HH,OW,L
ER,B,IH,T
DH,AH,K,AH
K,AA,N,T
Z,IH,S,T
AE,B,S,AH
T,AE,N,D
N,T,AH,N
AH,JH,M,AH
IY,F,F,AH
AE,T,R,IH
Z,AE,F,T
IH,L,DH,AH
EH,K,T,AH
Z,R,IY,S
T,EY,T,IH
EH,D,IH,T
UW,V,AH,L
EH,D,IH,T
IH,N,S,AH
AH,R,IY,S
R,EH,D,IH
ER,T,AE,K
P,L,EY,S
IH,NG,G,AH
Z,W,IH,L
M,P,AE,K
EH,N,T,AH
AE,T,N,AH
DH,AE,T,AH
T,AH,R,AH
AY,K,IH,Z
AH,N,T,EH
EY,S,T,IH
UW,S,EH,L
AE,S,P,R
R,AH,M,AH
IH,D,W,IH
N,SH,AH,L
N,M,AA,R
AE,N,AH,N
K,T,S,S
ER,K,T,R
AH,K,AH,L
T,IH,S,AH
EH,D,DH,AH
V,DH,EH,R
B,IY,T,R
DH,AH,B,IH
IH,N,K,L
AH,L,AE,N
S,T,AH,D
T,R,AE,K
IY,T,AH,D
S,W,IY,K
L,OW,N,Z
V,IY,EH,S
V,R,AH,L
IY,K,AO,L
T,AH,K,AH
L,AH,N,D
AH,L,IH,Z
AH,T,EH,K
S,T,IH,N
F,R,AH,N
AH,V,G,AH
T,UW,B,IH
Z,HH,UW,N
M,IY,T,S
T,R,AE,N
OW,L,D,R
AE,D,B,IH
R,IH,S,IH
AA,M,AH,N
N,P,R,IH
D,IH,D,N
D,IY,OW,S
N,AH,P,R
R,AE,K,T
Y,IH,R,Z
IH,N,DH,AH
V,OW,T,IH
B,IH,L,AH
AH,K,ER,D
N,D,DH,EH
K,AO,R,N
OW,L,D,Z
IH,N,T,R
AH,P,AA,R
P,AO,L,S
OW,D,IH,D
SH,AO,R,T
V,EH,S,T
AY,S,AH,Z
AH,K,SH,AH
AH,T,OW,T
AH,W,ER,K
UH,R,AH,T
R,IY,Z,D
N,P,R,IH
IY,SH,AH,N
IH,T,EH,N
IY,F,S,EH
AH,N,EH,R
T,L,AO,Z
S,AE,NG,K
N,D,S,T
EH,K,S,T
W,AA,Z,T
M,P,AO,R
AH,T,IH,N
M,EH,N,T
EH,D,IH,T
IY,AE,D,AH
T,W,UH,D
AH,L,IY,AH
M,AH,N,T
R,Z,DH,AH
K,Y,UW,IH
EH,JH,IH,S
G,AA,R,D
N,R,OW,L
IH,N,AE,K
R,S,T,AH
SH,IY,N,T
N,D,AH,S
T,ER,IH,T
Z,K,AH,T
JH,EH,K,T
NG,T,UW,L
S,AH,N,T
AH,B,AW,T
AH,K,T,EH
K,W,AA,L
N,D,S,AH
IH,T,S,EH
T,P,UH,T
IH,R,AO,L
S,M,IH,N
K,AA,N,AH
K,AH,M,T
R,K,AH,T
G,R,IY,D
AH,N,D,T
AH,P,R,EH
EY,SH,AH,N
NG,F,AO,L
T,IH,K,D
IH,SH,AH,N
EY,T,AH,D
AO,R,EH,K
T,IY,P,R
AH,N,D,AH
V,IH,N,T
T,R,EY,T
M,P,AH,N
AO,R,AH,N
N,T,IY,Z
OW,V,ER,S
Y,IH,R,Z
R,M,AH,L
AH,N,AE,N
D,DH,AH,K
P,T,K,AH
K,AH,N,T
K,W,AO,R
T,S,OW,N
IY,L,ER,Z
D,P,AA,R
T,R,AH,D
IY,HH,IY,S
IY,S,EH,D
IY,V,DH,AH
R,AA,D,AH
AA,S,EH,S
K,AA,N,T
W,IY,W,IH
S,P,OW,K
AE,N,T,S
AA,R,T,AH
AE,T,S,AH
L,AE,N,Z
Z,B,IH,K
V,ER,DH,AH
AH,IH,N,T
T,R,AH,S
EY,DH,AE,T
IH,JH,EH,K
T,UW,AH,K
R,IY,M,AH
AO,L,T,AH
DH,AH,K,AH
IH,K,G,R
K,AH,M,Z
K,R,IY,S
M,IH,T,S
UH,T,AE,T
AE,NG,G,AH
ER,AH,D,IH
P,AA,L,AH
S,P,AO,R
V,EH,S,T
IY,S,EH,D
HH,IH,N,T
EH,R,IH,N
T,W,UH,D
D,AE,F,T
HH,AE,D,S
M,B,AE,T
S,AH,Z,S
IY,Y,IH,R
R,IY,AH,D
D,IH,N,T
S,IH,T,S
N,Z,IH,T
N,AH,L,EH
D,V,AE,N
T,AH,L,D
IH,N,G,IH
CH,AH,S,IH
K,AA,N,S
L,D,AA,K
P,AO,R,T
AH,R,IY,S
AH,B,AH,L
S,T,AO,R
EH,S,T,AH
IY,AE,N,AH
IH,NG,P,R
AA,N,T,AH
P,AE,S,AH
EY,SH,AH,N
T,EH,K,S
S,IH,S,T
M,ER,IY,N
UH,R,AH,T
EH,S,AE,N
IH,M,IH,K
K,DH,IH,S
UW,B,IY,S
S,AH,V,T
T,IH,N,D
Y,UW,T,T
T,UW,AH,S
EH,D,DH,EH
AE,K,SH,AH
T,EH,N,D
R,AH,M,K
K,S,T,EH
R,EH,K,S
T,D,IH,S
UW,B,AY,R
HH,AE,D,R
S,EH,D,IH
N,S,T,R
B,AE,N,D
AH,S,IH,S
M,AH,N,Z
TH,L,AA,R
IH,N,AH,N
L,AO,NG,D
L,T,IY,Z
S,T,UW,K
AH,N,IY,EH
Z,AE,N,IH
AH,N,T,AH
EH,D,IH,T
T,AH,L,AH
N,T,IH,N
T,UW,HH,EH
K,N,AH,S
N,IH,NG,AH
D,R,IH,S
K,ER,AH,N
D,K,AH,N
AH,N,T,IH
IH,SH,AH,L
D,L,IY,S
T,R,IY,Z
SH,AH,L,IH
S,CH,EY,N
AH,SH,EH,R
R,AH,V,IH
W,AO,R,AH
AE,P,AH,T
L,P,R,AH
L,D,ER,Z
S,B,IH,T
ER,L,IY,S
UH,D,IH,T
T,AE,N,IH
AH,L,P,R
SH,UW,Z,IH
R,AH,P,R
T,AO,L,S
IH,F,IH,N
EH,K,T,AH
T,ER,DH,AH
IY,M,EY,D
S,W,UH,D
R,AY,V,AH
AY,S,AH,N
AO,Z,DH,AH
N,D,IH,N
EH,K,W,AH
T,EH,K,N
D,IH,V,EH
D,Y,UW,S
IY,EH,N,K
P,R,AA,D
ER,CH,AH,S
EH,R,IY,R
AH,N,S,EH
AA,R,T,IH
HH,AE,Z,AH
G,EH,N,S
L,OW,AH,S
Z,M,EY,IH
ER,AH,V,IH
B,AY,DH,AH
S,F,UH,T
B,UH,K,S
IY,D,EH,Z
R,EY,T,S
AW,N,S,T
AH,N,D,AH
SH,UW,D,AH
HH,AE,D,EH
D,AH,N,S
AH,JH,DH,AH
AA,N,W,EH
EH,S,S,T
EH,V,AH,N
ER,AH,V,T
S,P,EH,K
ER,IY,P,R
T,AO,K,IH
EH,D,IH,T
T,AE,N,D
K,AH,S,T
OW,AH,S,IH
EH,R,AH,N
T,EY,K,AH
B,AE,NG,K
OW,ER,D,IH
S,AO,R,D
S,IH,M,AH
L,ER,EY,T
S,EH,D,T
AA,L,OW,IH
V,D,AW,N
HH,OW,P,S
AH,N,T,EH
AA,SH,AH,N
T,R,AH,S
T,UW,K,L
S,M,AH,N
EH,D,IH,T
AH,S,F,R
K,R,IY,S
S,T,IH,N
T,F,R,AH
Z,HH,AE,Z
Z,EH,S,K
S,ER,V,AH
S,T,B,IH
N,T,AH,T
