a_0,a_1,a_2,class
EY,T,DH,AH
V,DH,AH,K
IH,K,AO,Z
P,EY,S,S
K,S,T,EH
P,L,AE,N
S,AH,P,AH
Z,L,AO,S
K,AH,T,IH
D,IH,S,T
S,EH,V,AH
T,UW,B,IY
IH,Z,M,AH
AA,M,P,L
L,EH,K,S
UW,M,Y,AH
ER,AH,T,EH
AH,N,Z,D
N,T,IH,N
AA,S,T,AH
T,B,IY,M
N,AH,V,ER
V,R,AH,L
L,AE,S,T
K,Y,AH,L
ER,EY,T,IH
T,D,IH,S
B,IY,N,Z
S,T,S,AH
IY,P,AO,R
T,W,AA,Z
N,S,T,S
B,IH,Z,N
L,OW,Z,D
UW,K,AH,N
AH,N,D,IH
L,N,IY,D
AH,L,D,IH
AO,R,DH,AH
UW,P,L,EH
P,AO,R,T
D,AH,D,T
B,AE,NG,K
UW,K,AH,M
AH,K,AH,M
K,F,AH,N
R,DH,AE,N
Z,IH,Z,S
AH,S,IH,M
R,F,AA,R
B,IH,L,D
K,R,IY,S
EH,D,DH,AH
IH,V,EH,N
IY,L,IH,M
R,T,ER,AH
T,B,AO,R
Z,W,AA,Z
IH,N,T,R
T,M,AH,N
AW,N,D,Z
K,OW,AH,L
R,T,ER,M
T,AA,K,S
EH,S,T,AH
M,AO,L,ER
HH,OW,P,S
L,OW,K,AH
N,S,T,AH
N,S,ER,T
ER,D,AH,N
AH,N,T,EH
AA,R,AA,N
Z,W,IH,L
AO,R,F,AH
ER,Z,S,EH
HH,IY,S,EH
ER,Z,IH,Z
F,IH,SH,AH
DH,AH,K,AH
IH,Z,B,IY
T,K,AH,M
Z,F,AO,R
K,W,AH,Z
K,T,AH,D
S,HH,AE,Z
D,DH,AH,K
T,UW,B,IY
S,K,AH,N
AH,N,L,IH
L,Y,UW,R
P,EY,M,AH
Z,S,EH,D
AH,N,D,AH
AH,F,AE,K
AH,P,R,EH
EH,D,R,AH
EH,N,SH,AH
T,AH,P,R
D,W,AA,Z
AO,R,DH,AH
IH,M,P,R
N,T,IH,N
D,ER,P,R
L,D,AH,N
AO,R,T,ER
N,HH,AE,Z
HH,AE,Z,N
AH,N,T,IH
IH,L,Y,AH
D,AH,T,M
TH,IH,NG,AH
S,EH,T,AH
S,T,ER,AH
B,IH,L,AH
P,F,R,AH
D,IH,L,IH
AA,N,AH,M
D,IH,T,S
IH,N,DH,AH
S,M,AO,L
JH,OY,N,T
N,S,IH,D
ER,Z,IH,N
W,AY,T,S
SH,EH,R,Z
AE,N,Z,T
IH,Z,N,AH
D,AH,D,IH
F,EH,K,T
N,Z,IH,N
K,ER,AH,N
L,R,EH,D
IH,K,AO,Z
AH,S,T,S
AE,G,AH,Z
OW,L,D,IH
AH,L,T,IH
P,EH,R,AH
AO,R,N,S
DH,AH,K,ER
IY,W,IH,L
IY,AE,S,K
S,CH,EY,N
DH,AH,F,EH
AH,T,AE,Z
V,K,AH,T
IY,P,R,AH
D,AH,B,IH
S,T,UW,M
Z,AH,M,AH
P,AW,N,D
T,AH,JH,AH
HH,AE,V,S
NG,IH,N,D
SH,AH,N,AH
B,AA,N,D
N,T,V,EH
P,L,AH,S
AH,M,P,AH
N,M,AA,R
AE,N,EH,K
N,IH,S,T
W,IH,L,N
N,UW,Z,K
R,K,AH,T
T,T,AY,M
P,R,AY,S
M,AO,R,IH
M,IY,T,S
N,Z,AH,N
M,OW,S,T
ER,B,AE,L
S,T,AA,R
M,AH,N,S
IY,D,IH,K
P,L,AE,N
AH,N,S,ER
IY,S,AH,M
AH,L,Z,S
M,AA,R,K
S,P,IH,R
IY,L,ER,Z
N,T,AH,K
N,R,IY,S
D,AH,T,L
ER,EY,T,IH
ER,D,W,IH
T,W,UH,D
JH,AH,S,L
AA,N,D,Z
OW,K,AH,M
ER,S,EH,T
K,L,UW,D
K,AH,T,IH
OW,L,S,ER
AH,N,SH,EH
L,P,L,AH
Z,N,EH,K
S,EH,D,IH
CH,AH,N,Z
IY,V,Z,IH
T,UW,B,IY
T,AH,S,T
T,IH,D,D
T,ER,M,Z
S,AE,NG,K
D,ER,DH,AH
N,D,AE,N
IY,EH,S,L
EY,SH,AH,N
M,P,AH,N
AH,R,IY,S
AH,L,AY,N
T,R,EY,T
EY,T,AA,N
R,K,AH,T
D,B,AH,T
EH,Z,AH,D
S,EH,D,K
EY,S,DH,AH
N,B,IH,L
EH,N,AE,T
D,AA,N,T
IY,D,IH,D
S,P,R,EH
N,IH,K,AH
AH,D,M,IH
S,AO,F,ER
EY,B,AY,AH
S,EH,D,EH
D,R,IY,K
L,IH,N,K
IH,F,AO,R
T,K,AH,N
F,L,IH,K
W,ER,TH,AH
M,P,L,IY
AH,N,P,L
L,OY,M,AH
M,IH,K,IH
AH,K,AH,L
N,ER,SH,IH
AA,N,B,R
DH,AH,EH,K
N,D,DH,IH
AO,L,DH,AH
UW,P,EH,N
D,AH,K,T
P,HH,AE,Z
EY,S,AH,N
P,AH,N,IY
F,EH,D,ER
B,R,AE,N
OW,P,AH,N
R,HH,OW,L
D,AH,N,T
Y,EH,N,S
NG,SH,AA,R
AA,R,K,AH
AH,P,AW,N
IH,K,P,R
CH,EH,R,M
G,R,EY,D
AH,N,IY,Z
T,K,AH,N
R,AY,S,IH
AE,F,S,EH
ER,Z,P,AH
T,DH,AH,S
AH,N,DH,AH
ER,AH,N,T
S,IH,D,ER
UW,SH,AH,N
Z,K,AA,T
IY,D,IY,AH
T,W,IH,L
AH,B,AW,T
AH,N,Z,AH
ER,IH,NG,AH
ER,D,EY,T
AH,T,EY,K
S,EH,D,IH
R,IY,P,L
D,DH,AE,T
ER,B,AY,AH
T,DH,AE,T
HH,UW,IH,N
N,AH,N,D
V,IY,EH,S
EY,T,M,AH
R,AH,F,ER
AH,L,EH,T
T,R,AH,S
B,AE,NG,K
AH,M,IH,T
ER,K,ER,Z
IH,N,HH,IH
IH,N,AH,D
AE,NG,K,S
AE,N,AO,L
OW,L,D,AH
R,EH,NG,K
N,F,R,AH
AH,M,P,L
F,AO,R,D
S,T,AE,N
S,AO,R,S
W,AO,R,AH
IY,AH,S,L
T,P,IH,R
AE,N,D,IH
Z,K,AE,N
F,IH,K,K
S,M,AH,N
EH,D,DH,IH
K,B,OW,N
ZH,AH,N,Z
S,DH,IY,Z
IH,N,DH,IH
IH,N,D,AH
T,UW,P,ER
AA,D,ER,AH
K,UH,D,K
IY,L,IH,M
P,AH,T,IH
AA,R,IH,K
AY,S,AH,Z
EH,Z,AH,D
S,T,Y,IH
T,G,EY,N
UW,T,EH,L
SH,AH,N,AH
S,P,OW,K
R,AE,N,Z
HH,EH,D,IH
EH,N,SH,AH
B,AE,NG,K
AA,R,IH,N
IH,L,IH,M
T,AH,N,Z
AH,K,AA,M
TH,S,IH,N
R,T,S,IH
AA,L,ER,Z
AH,L,IH,N
IY,EH,R,IY
R,AH,D,AH
L,S,IY,D
AH,M,EY,N
UW,N,AH,T
AH,N,UW,Z
AH,G,EH,N
HH,AY,AE,T
AY,N,IH,N
M,IH,N,AH
S,T,EH,D
AA,R,OW,IH
T,M,AH,N
K,AO,Z,AH
P,UW,R,R
V,M,EY,Z
W,AA,Z,K
P,AA,L,IY
T,UW,S,T
AO,R,DH,AH
L,AE,N,T
AO,R,S,IH
ER,DH,AH,AH
Z,AH,V,M
NG,IH,K,S
DH,AH,SH,EH
D,Z,AA,N
AY,N,D,K
T,R,EY,T
AH,V,AE,N
R,K,AH,T
B,AH,L,IH
Z,R,EY,Z
IH,SH,UW,AH
D,AE,T,AH
D,P,R,IY
ER,F,EH,L
D,Z,F,EH
M,AH,L,IY
AH,N,F,R
AH,T,R,IH
W,IH,DH,AH
L,K,AH,M
D,AH,CH,ER
IH,T,W,IY
IH,N,P,R
F,ER,D,IH
M,AA,R,K
S,T,AA,N
AH,AA,P,ER
AH,N,D,AH
T,UW,S,EH
EH,S,P,AH
B,S,IH,D
R,EY,S,IH
D,IH,V,EH
S,AH,N,S
AE,N,T,IH
D,IH,V,AH
AH,M,P,L
P,R,IH,N
AY,SH,EH,R
IH,L,P,R
D,IH,NG,T
AH,P,L,AH
ER,Z,W,IH
AH,N,Z,IH
M,AA,R,K
T,R,EY,D
IY,S,EH,D
AH,N,SH,EH
N,AE,N,S
IH,Z,AH,N
B,AE,NG,K
D,DH,AH,M
AE,D,AE,T
K,L,AY,N
EH,N,T,ER
N,D,S,EH
AH,V,IY,Z
T,IH,N,K
K,AA,M,EH
N,T,S,T
P,T,N,IH
R,N,EH,S
S,AH,S,EH
EH,M,IY,K
S,P,AA,R
N,IH,T,S
M,P,L,IY
N,AE,K,S
V,HH,IH,Z
K,SH,AH,N
ER,Z,S,EH
N,AH,L,IY
G,Y,ER,Z
IH,P,M,AH
UW,L,Z,T
T,EH,R,IY
ER,S,EH,K
L,IY,R,AH
N,AH,G,EH
D,IH,N,AH
IH,S,T,AH
AO,L,F,AH
AH,S,T,S
L,Z,S,IH
S,UW,M,Z
DH,AH,W,ER
F,AO,R,N
V,IH,NG,AH
OW,K,AA,Z
IY,M,AH,N
AH,W,AO,R
IY,OW,N,D
IY,CH,AH,K
G,AE,N,L
EY,B,IH,D
AH,K,AO,R
M,IH,N,K
AH,D,EH,T
K,L,IH,R
IH,D,IH,N
F,EH,R,L
Z,V,EH,R
W,AH,T,IY
P,R,AA,D
S,CH,AH,N
N,JH,S,EH
N,TH,P,R
AA,N,T,R
HH,AY,Y,IY
CH,AH,T,EH
AO,R,DH,AH
S,M,AH,N
ER,EY,SH,AH
G,EY,N,Z
S,IH,D,IY
M,EH,ZH,ER
S,EH,N,D
IH,N,DH,AH
AE,N,AH,M
AH,L,EH,K
P,IH,N,IH
K,S,EH,S
L,AE,T,L
AH,N,D,S
V,Z,AE,T
DH,AH,R,EH
R,OW,V,ER
T,UW,R,IH
AH,P,AA,Z
N,DH,AH,K
R,EH,N,D
K,L,OW,S
EH,S,T,ER
M,EH,T,IH
L,AH,N,D
F,AE,K,T
M,OY,L,T
Z,L,AA,R
K,V,IH,Z
ER,B,AA,M
AE,N,SH,AH
F,EH,K,T
D,M,AO,R
SH,AH,N,T
DH,AH,EH,K
AA,N,AH,M
AH,L,S,AH
N,AO,F,IH
T,R,IY,K
D,UW,S,ER
AA,S,EH,S
N,V,AA,L
IY,EY,T,AH
T,AH,W,AH
N,K,R,IY
T,EH,K,S
B,EY,T,S
K,ER,AH,N
AH,T,AH,N
AE,P,T,IH
IH,P,AO,R
EH,D,DH,AH
W,AA,Z,K
N,UW,K,L
L,Z,W,ER
R,IH,M,IY
N,D,K,AH
AH,N,P,ER
IH,T,AH,D
N,B,EY,S
P,P,AE,K
D,AA,M,AH
P,W,IH,L
S,W,AA,Z
L,IY,K,AH
JH,UW,L,IH
ER,M,AY,K
T,ER,DH,AH
AH,V,IH,K
M,P,EY,R
M,P,L,AH
JH,EH,N,D
L,F,S,AH
T,EH,L,AH
AH,F,ER,M
K,S,B,IH
L,L,OW,K
P,OY,N,T
Z,D,DH,AH
P,AH,S,IH
S,AH,B,IH
Z,AH,L,Z
R,S,T,R
L,IH,SH,AH
L,AE,N,Z
V,DH,EH,R
M,IH,N,IH
S,T,ER,Z
N,AH,P,R
AO,R,DH,AH
K,W,AY,ER
IY,V,IH,N
G,OW,SH,IY
UH,L,IY,R
CH,AH,S,ER
N,IY,P,L
IY,S,EH,D
UW,G,L,IH
Z,SH,AA,R
V,K,AH,N
T,S,R,EH
AO,R,M,ER
D,W,ER,K
M,AH,N,T
L,Z,IH,K
P,T,W,IH
N,D,AH,D
AH,N,L,EH
AH,M,AA,R
N,T,IH,D
IH,N,DH,AH
IH,NG,W,AH
EY,T,IH,D
AA,Z,K,AH
D,P,R,AH
IY,P,EY,D
AH,T,EH,S
Y,UW,N,AH
IY,S,IH,R
K,W,IH,D
N,EH,K,S
IH,NG,IH,T
T,UW,G,EH
AH,M,P,AH
AH,M,P,AH
D,N,AA,T
D,EH,N,D
SH,AH,N,AH
N,IY,S,EH
AH,K,T,ER
SH,AH,N,AH
AA,R,K,AH
D,HH,AE,D
AH,S,T,IH
K,AO,F,ER
S,T,AA,K
D,IH,Z,IH
V,EH,S,T
R,AH,F,ER
M,AH,N,AH
DH,AH,EH,R
AE,F,T,M
K,AA,Z,AH
K,T,W,IH
M,AH,N,S
AE,S,AE,K
UW,AA,P,ER
NG,DH,AH,T
EH,V,ER,D
S,AH,B,IH
AA,R,K,AH
T,AE,K,S
N,T,Y,EH
IH,Z,N,AH
K,AH,L,IH
S,IY,AH,S
AH,W,AH,L
IH,K,S,IH
OW,AH,S,T
R,AH,S,T
IH,K,Y,AH
IH,K,AH,M
SH,AH,N,Z
K,W,AH,D
T,M,AH,N
R,IY,S,T
NG,P,ER,S
D,AA,P,AH
IH,R,Z,AH
M,P,L,IY
AA,R,JH,AH
D,EY,AH,N
T,ER,JH,EH
HH,AH,N,D
HH,IH,Z,K
T,AH,G,R
R,AA,M,AH
IH,K,AO,Z
R,B,AE,L
T,UW,P,ER
K,AH,N,S
AH,T,OW,T
L,OY,M,AH
T,AE,Z,S
IY,Z,HH,IY
NG,AE,F,T
B,AY,DH,AH
R,IY,W,IY
S,EH,L,M
IY,B,IH,L
D,IH,K,L
AH,V,DH,AH
S,AH,M,T
OY,L,Z,K
R,D,W,IH
OW,T,IH,D
OW,SH,AH,N
N,AW,N,S
EH,D,HH,IY
P,EH,R,D
Z,B,IH,N
B,S,IH,D
P,L,EY,S
P,EY,JH,AH
AH,L,S,ER
M,EY,JH,ER
IH,Z,AE,T
S,AH,S,T
F,AE,S,T
P,L,IY,T
Z,D,IH,K
R,UW,F,AH
D,HH,AW,EH
EH,K,T,T
D,EY,T,K
AH,L,IY,S
W,IH,DH,AH
D,F,R,IH
N,S,EH,D
IY,N,IH,N
L,TH,K,EH
UW,V,D,AH
N,CH,ER,Z
EH,N,D,AH
F,EH,D,ER
F,AO,R,AH
DH,AH,M,EH
S,IH,D,ER
AA,G,R,EH
P,EH,K,T
W,IY,K,IH
P,AA,N,D
R,AY,S,IH
AY,Z,IH,N
EY,K,S,AH
EH,N,S,AH
R,D,EH,T
S,IY,K,AH
T,IH,K,S
UW,M,ER,Z
ER,P,EY,IH
AA,N,D,Z
AH,L,AO,S
R,AH,T,IY
AH,N,AE,N
V,ER,S,IH
AO,R,DH,AH
S,T,EY,K
R,AY,T,S
S,G,EY,N
P,AE,S,IH
IH,K,W,EH
EH,S,S,EH
AH,G,EY,T
W,AH,T,IY
T,T,R,AH
P,OY,N,T
AH,M,P,AH
N,S,T,R
AW,TH,W,EH
K,S,S,EH
N,T,UW,S
HH,EH,L,D
L,UW,D,IH
AA,R,D,IH
AA,N,DH,AH
AH,N,S,IY
K,AW,N,T
AE,T,AH,M
D,UW,IH,N
P,L,AE,N
AH,N,AE,T
AH,N,S,AH
HH,AY,ER,IH
OW,K,AA,N
IH,Z,K,ER
K,AH,N,D
M,UW,V,M
T,AY,M,S
AH,N,IY,D
Z,AH,N,D
M,EH,N,T
F,AE,V,ER
R,AH,D,AH
P,R,AY,S
AE,D,AH,D
F,AO,R,M
T,AO,R,EH
Y,UW,T,IH
S,M,IY,T
L,AY,K,IH
P,R,IY,AH
R,IH,F,L
S,F,IH,R
OW,T,AH,L
L,AA,K,S
ER,V,EH,S
AO,R,IH,T
AH,N,D,ER
AH,N,S,AH
W,EH,DH,ER
R,G,AH,N
T,EH,P,AH
R,T,T,ER
T,IH,N,K
R,IY,F,T
N,IH,NG,EH
Z,IH,N,K
N,K,ER,AH
AY,L,D,N
S,T,IH,N
AY,T,D,IH
AH,N,T,S
EH,S,T,ER
K,P,AE,K
N,T,IH,N
AO,R,DH,AH
D,IY,L,ER
R,Z,AO,R
ER,AW,N,D
T,L,OW,N
SH,UW,Z,T
V,AH,N,AH
D,OW,V,ER
M,IY,T,T
AA,R,K,AH
AH,M,DH,AH
N,D,IY,L
D,AA,L,ER
P,R,AY,Z
L,IH,S,T
D,DH,AH,L
SH,AH,L,D
S,AO,R,S
F,ER,S,T
EH,V,AH,L
L,AH,T,IY
DH,AH,B,AH
AA,R,K,AH
P,EH,K,T
ER,T,AH,N
T,M,AY,T
D,IH,L,IH
T,UW,K,AH
EY,T,IH,D
SH,IH,P,M
IY,M,AH,N
ER,F,AO,R
L,AE,N,T
IH,D,DH,AH
F,IH,SH,AH
L,IH,T,AH
N,AO,R,M
V,IH,K,T
V,D,IH,N
N,F,R,AH
R,EY,T,S
D,EY,D,IY
IH,K,AH,N
T,EH,N,D
T,AH,F,IH
G,R,OW,IH
IH,T,S,L
AH,N,TH,S
F,ER,S,T
AH,B,AW,T
OW,P,AH,N
D,DH,AH,M
N,T,IH,D
N,IH,NG,L
S,AH,N,D
L,EY,SH,AH
V,B,IH,Z
IY,L,ER,Z
D,W,AA,Z
K,T,IH,D
AW,N,T,K
P,OY,N,T
AY,S,AH,Z
B,AH,L,Z
K,AH,N,S
T,DH,EH,R
N,Z,B,IH
V,EH,L,AH
AO,L,M,AH
W,ER,D,IH
N,D,AH,K
K,AO,L,IH
AE,N,SH,AH
JH,T,ER,N
IY,AH,N,S
JH,AH,S,T
T,AH,N,D
IH,Z,N,AH
K,AH,N,S
N,T,L,IY
N,HH,AE,M
AY,DH,AH,L
M,AE,N,AH
AY,N,ER,IY
V,EH,N,D
AH,N,AH,L
EY,T,M,AH
T,SH,UH,D
IH,D,AE,T
T,B,AO,R
M,AE,N,IH
AE,K,T,IH
AH,N,EH,K
R,IH,S,IY
IH,Z,AO,L
AO,R,D,S
AH,V,DH,AH
IH,DH,V,EH
F,T,ER,N
D,Z,W,IH
T,P,R,EH
OW,T,IH,D
IH,F,EH,K
Y,UW,Z,D
L,D,IH,N
S,EH,D,IH
B,IH,T,M
AH,N,SH,EH
AO,R,T,ER
NG,AH,W,AH
M,AH,N,T
AH,L,M,IH
AY,D,AH,N
IH,L,Y,IY
N,D,AE,T
NG,L,IH,M
S,EH,N,D
N,EH,K,S
IY,T,IH,N
N,Z,R,IH
EY,N,R,EH
Y,UW,Z,D
AH,V,ER,M
AA,N,DH,AH
IY,N,AE,T
F,AH,T,T
N,CH,EY,N
D,ER,EH,K
F,AH,N,D
IH,NG,R,IH
EY,EH,S,M
S,T,EH,D
ER,JH,ER,AH
AE,S,EH,T
Z,AW,T,S
P,EH,N,D
B,AA,N,D
EH,S,T,ER
EH,V,AH,L
JH,K,AH,M
M,P,EH,R
AH,N,IY,S
P,EH,K,T
N,S,K,AH
S,T,AO,R
R,AO,S,T
IH,N,DH,AH
AY,L,UW,T
N,D,P,R
S,AH,Z,S
D,P,R,IH
EY,P,ER,Z
T,EH,K,N
UW,B,IH,K
EY,T,IH,D
M,B,ER,AH
L,D,AW,N
R,EH,D,EH
SH,UH,D,S
AH,N,D,D
N,AH,N,D
W,AH,D,AH
T,R,EY,T
AH,S,P,EH
HH,OW,L,D
K,AA,N,S
D,Z,AA,N
T,S,T,AH
S,T,R,AH
EY,N,JH,R
N,T,S,IH
N,S,AH,N
SH,AH,N,T
AH,V,IH,T
AH,L,OW,T
ER,M,OW,S
UW,W,ER,L
S,CH,EY,N
ER,DH,AH,IY
P,T,D,IH
AH,N,IH,Z
IH,CH,T,AH
UH,R,AH,T
TH,S,W,ER
S,P,EH,K
N,K,R,IY
EY,D,DH,AH
UW,V,AH,L
N,W,AA,Z
D,EY,T,AH
L,Y,UW,AH
L,V,ER,R
L,AA,T,AH
D,IY,F,ER
AH,D,AH,N
IH,V,AH,N
OW,K,ER,Z
EY,M,M,AH
D,K,AH,N
S,B,IY,IH
S,AH,JH,EH
AW,T,DH,AH
IY,S,EH,D
EH,D,S,AH
K,W,AY,ER
EH,S,F,R
EY,N,D,T
L,R,IH,D
Z,AA,P,ER
P,ER,S,AH
D,IH,SH,AH
T,ER,V,EH
R,K,AA,N
AH,N,T,S
R,K,AH,T
EH,M,ER,IY
L,IH,Z,K
W,UH,M,AH
Z,DH,AH,D
D,AH,K,T
ER,D,AH,S
AH,N,T,IH
IH,SH,UW,IH
AA,R,L,EH
IH,S,T,R
R,UH,R,AH
AH,N,T,R
AE,T,L,IY
IY,V,IH,N
IH,R,EY,T
M,IH,K,S
IY,IH,N,T
AH,N,S,IY
AH,M,AH,N
AE,T,IH,T
B,AY,DH,AH
CH,ER,Z,K
T,R,EY,D
DH,AH,P,R
EY,P,ER,S
L,AE,S,T
K,T,AA,N
AA,R,K,AH
AE,D,AH,K
B,EY,T,IH
DH,IH,S,AH
AH,P,EY,T
ER,Z,S,EH
UW,D,IH,L
AY,L,OW,K
F,R,AH,M
AH,OW,P,AH
R,M,ER,Z
S,P,EH,K
B,L,IY,L
Z,D,AE,T
AA,S,EH,S
B,IY,D,IH
AH,AH,P,ER
AH,V,EY,T
F,IH,L,IH
D,IH,V,EH
AE,S,K,T
V,IY,EH,S
P,EH,SH,AH
AH,N,Z,T
D,DH,AE,T
AA,D,AH,T
K,S,M,AH
N,T,L,IY
IH,S,T,AH
AH,B,AW,T
T,UW,P,R
N,AH,N,D
T,UW,OW,T
R,EY,N,M
B,AH,L,K
B,EY,S,T
AH,L,IH,S
M,AA,R,K
Z,AY,R,AH
UW,W,IH,L
EH,N,T,AH
IH,N,T,EH
IH,T,ER,Z
EH,N,SH,AH
L,IH,N,D
AH,N,F,R
IH,N,EH,K
R,AE,K,T
EY,G,EY,N
N,K,AA,M
T,IH,Z,M
R,IY,T,R
N,T,S,IH
Z,M,AA,R
AH,N,W,IH
JH,AH,Z,K
ER,N,UW,N
L,K,AO,R
F,R,AH,M
L,Y,AH,N
P,AH,N,IY
M,F,AA,L
D,IH,NG,D
AH,N,T,R
AH,N,T,AH
T,ER,G,R
K,ER,AH,N
S,EH,N,T
OW,N,G,EH
W,UH,D,IH
JH,EH,N,ER
N,Y,AH,N
T,AY,M,Z
AH,L,AE,S
AH,N,S,IY
HH,IY,HH,IH
G,R,EY,T
IH,K,AH,L
EY,SH,AH,N
UH,D,IH,N
K,W,AY,R
TH,K,EH,R
K,L,OW,Z
AH,N,T,R
UW,T,UW,D
AH,T,S,AH
AH,M,DH,AH
D,EH,N,D
P,L,IY,T
S,EH,D,IH
IH,N,V,EH
AH,M,P,EH
N,D,AH,N
P,AO,R,T
AH,L,D,T
S,IH,M,IY
EH,L,AH,T
T,AH,D,T
IH,N,K,L
K,R,IY,S
S,IH,N,AH
K,T,S,EH
R,T,ER,Z
N,T,IY,Z
AY,Z,AH,K
N,JH,D,T
AA,R,K,AH
R,K,AH,T
S,T,M,AH
IH,L,EH,K
N,AH,L,EH
G,AH,T,AH
N,D,S,T
D,IH,S,K
AH,M,AW,N
R,T,ER,D
ER,Y,UW,T
R,IY,S,IH
T,F,AO,R
EH,N,D,ER
V,AH,P,T
IH,NG,DH,AH
AA,L,V,Z
Z,DH,IH,S
R,AH,JH,R
V,AY,Z,D
IY,M,AH,N
DH,AH,K,AH
D,R,IY,L
B,AA,D,IY
T,F,R,AH
R,M,AH,S
AO,R,B,R
AH,L,R,IH
R,K,AH,T
B,L,AH,M
UW,AE,D,R
R,IY,IH,N
D,IH,NG,IH
AH,N,IY,Z
AH,IH,N,D
T,B,AY,AH
AO,R,DH,AH
K,W,EH,S
K,L,UW,D
DH,AH,D,ER
EH,K,SH,AH
P,AE,K,AH
IY,IH,N,AH
EY,L,F,ER
Z,DH,AH,K
EH,G,AH,T
W,IY,W,IH
L,B,AA,N
S,T,AA,R
F,EH,D,ER
R,IY,AH,S
L,IY,M,IH
N,D,M,IH
IH,N,D,AH
D,S,EH,N
ER,T,UW,K
K,AH,N,T
L,S,IY,K
D,OW,S,IH
N,T,R,IY
N,AH,S,EH
S,T,UW,AH
SH,AH,N,EH
IH,ZH,AH,N
IH,M,AE,N
AE,T,T,R
N,S,IH,D
R,AH,D,AH
R,AH,B,ER
S,AH,T,IY
S,P,AE,N
IY,EH,R,IY
AH,B,S,IH
D,B,L,AH
T,T,ER,M
DH,AH,AE,K
S,T,EY,T
T,AH,D,M
EH,N,D,IH
F,AO,R,T
D,DH,EH,R
W,IH,N,D
B,L,IH,K
T,AH,B,AH
S,T,IH,R
F,ER,D,AH
K,L,IH,T
N,AA,T,R
S,K,AH,S
AH,N,AA,M
IY,IH,K,S
UW,AH,S,ER
P,L,AH,S
AH,K,AH,N
S,EH,S,IH
AH,S,AY,Z
D,IH,K,L
HH,IY,R,IH
IH,N,DH,AH
EH,ZH,ER,Z
AH,T,B,IH
B,AH,T,K
AH,T,D,IH
N,S,HH,EH
D,IH,F,AH
R,N,ER,S
S,M,AO,L
IH,N,T,R
HH,IY,IH,K
P,AO,R,T
S,T,R,IY
B,AY,AH,K
G,ER,T,EH
IY,Y,UW,N
V,ER,M,AH
L,IY,ER,S
EH,K,T,IH
IH,R,L,IY
M,AH,N,T
S,IH,V,N
K,SH,AH,N
EH,N,D,IH
T,UW,P,R
B,IH,L,D
EY,L,Z,IH
AH,L,T,IY
AW,N,D,ER
L,W,AH,N
IH,NG,M,IH
ER,AH,N,S
UH,R,AH,T
IH,M,EY,N
F,AY,L,D
R,IY,JH,AH
AO,R,Y,IH
Z,K,ER,AH
IH,L,B,IY
T,ER,L,IH
M,P,AH,N
B,AY,DH,AH
T,R,AE,N
V,EH,N,T
N,Z,AH,N
T,AE,N,D
K,SH,AH,N
AH,D,F,R
AH,V,DH,AH
IY,S,T,K
AW,N,T,AH
R,M,AH,N
Z,S,EH,D
AH,T,EH,M
W,IH,DH,K
IY,S,EH,D
N,S,EY,L
SH,AH,N,Z
EH,D,IH,N
Z,EY,SH,AH
T,IH,N,S
L,AE,N,D
N,K,AH,M
ER,Z,W,IH
IH,N,D,AH
IH,V,D,AH
R,AA,M,AH
N,EY,T,IH
AO,R,T,ER
AE,Z,P,R
T,EH,R,IY
ER,AH,N,T
W,IH,NG,Z
D,EH,N,D
S,IH,R,IY
N,D,F,AH
Y,ER,IH,Z
N,AA,N,K
M,AH,N,T
D,IH,N,IH
R,IH,Z,AH
K,AA,S,T
S,T,R,IY
AH,N,Z,AH
T,L,AE,S
D,IH,V,EH
T,AH,N,T
EH,V,AH,N
IY,F,AO,R
IH,K,IH,N
NG,D,IH,T
V,ER,S,AH
IY,Z,AH,N
V,D,D,EH
AA,M,EH,N
IH,Z,EH,N
AH,T,IY,M
M,AH,N,S
IH,SH,AH,N
EY,S,AA,N
S,T,AO,R
R,Z,F,R
AH,N,V,ER
NG,M,AA,R
T,UW,B,IY
N,IH,N,K
EH,F,ER,EH
P,SH,AH,N
UH,D,HH,EH
L,EH,NG,K
P,AH,N,IY
T,R,AH,K
T,AA,K,IH
N,AO,F,ER
NG,S,OW,L
AH,S,AH,T
B,ER,F,AH
IH,T,D,EH
M,P,AH,N
SH,OW,IH,M
AH,K,AH,M
JH,AH,Z,IH
AH,T,IY,T
B,L,AH,M
IH,N,G,IH
S,AA,L,AH
R,AA,F,AH
M,AH,T,AH
T,DH,AH,S
AH,N,D,K
D,IH,V,EH
Z,G,OW,IH
T,F,AO,R
AH,V,P,R
L,P,AH,Z
K,AH,N,T
S,OW,IH,N
IY,S,AH,N
T,EH,S,T
S,P,EH,N
D,IH,N,T
AO,R,AH,N
L,AH,HH,EH
IH,L,EH,K
N,T,AA,N
G,EH,R,AH
AY,V,AH,T
T,OY,L,R
S,EH,D,IH
UW,K,AH,N
IH,D,AH,T
HH,AE,Z,N
OY,L,EH,K
IH,N,UW,D
N,R,IH,S
AH,N,L,IY
M,AO,R,K
D,R,IH,Z
AH,N,D,AH
AH,M,EH,N
D,IH,SH,AH
W,ER,K,T
IH,T,K,AH
S,P,OW,K
AH,V,P,R
L,EH,N,IY
N,AH,S,AH
OW,P,AH,N
K,T,R,AH
UW,F,AO,R
N,T,UW,AH
IH,G,Z,EH
S,W,EH,N
T,DH,AH,K
TH,R,UW,AH
