a_0,a_1,a_2,class
T,UW,TH,R
T,S,OW,L
L,T,UW,K
AH,D,IH,S
DH,AH,G,AH
Z,W,UH,D
K,AW,N,T
IH,S,IH,T
AA,T,IH,K
AH,F,R,IY
AH,B,AW,T
K,R,IY,S
D,IH,NG,T
ER,AE,S,K
V,D,IH,N
AE,D,AH,R
AH,N,D,IH
K,AA,N,T
EH,N,D,ER
AA,R,T,AH
K,R,EH,D
S,D,IH,S
N,D,AW,ER
P,IH,R,IY
D,AH,Y,IH
M,AH,N,T
T,AH,D,D
OW,T,K,AH
IY,Y,UW,Z
R,T,UW,D
V,IY,EH,S
M,P,AO,R
S,L,AO,S
UW,P,R,IY
T,N,AY,N
D,AW,N,AH
EY,M,IH,Z
ER,V,EH,N
D,AH,K,T
S,EH,D,IH
N,SH,UH,R
AW,N,S,T
AH,V,DH,AH
T,DH,AE,T
DH,AE,T,IH
K,M,AA,R
N,AH,V,AH
S,EH,T,S
L,D,DH,AH
L,IH,NG,AH
AE,Z,R,AH
IH,N,S,T
IH,N,DH,AH
M,AH,N,T
N,AA,T,T
ER,W,IH,L
K,AA,N,S
EH,K,S,R
AH,Y,IH,R
AH,G,UH,D
EH,T,AH,T
S,DH,IH,S
AY,S,AH,Z
D,AH,B,AH
F,IY,L,D
EH,R,AH,N
EH,K,T,AH
IY,EH,R,IY
AH,L,Z,S
EY,SH,AH,N
R,K,AH,T
D,K,AH,N
S,IH,D,ER
R,G,AH,N
S,L,AE,S
T,AH,L,T
Z,AO,L,S
T,T,R,EH
P,AH,Z,IH
AH,N,D,ER
M,P,AH,N
IH,G,IH,N
T,IH,V,AH
AE,F,T,ER
F,AO,R,S
S,EH,D,AH
EY,L,IY,N
P,AO,R,T
R,IY,AH,L
Z,R,IH,L
EH,R,IY,L
HH,AE,V,AH
L,K,AW,N
S,AH,S,AH
Y,UW,S,AH
Y,IH,R,EH
Z,AH,N,D
Z,AH,V,AH
M,AH,N,D
AH,IH,K,S
T,IH,V,AH
S,HH,AY,ER
AA,R,T,AH
D,IH,NG,L
M,AH,T,IH
EY,SH,AH,N
AH,M,AA,R
Y,IH,R,AH
AH,L,IH,N
IY,CH,IH,N
R,IH,P,EH
AW,T,DH,AH
EH,N,D,Z
V,IH,D,EH
EH,N,T,AH
B,IH,K,AH
AH,JH,ER,AH
IY,F,AO,R
K,P,AW,ER
Z,DH,AE,T
L,AE,N,T
D,AH,G,EH
L,IY,T,AH
D,AE,D,IH
D,T,AE,K
S,P,OW,K
R,M,AA,R
EY,T,R,AH
S,EH,P,T
R,EH,Z,AH
IH,SH,UW,Z
B,AH,L,T
AE,T,K,AH
AY,S,AH,Z
T,EH,K,K
S,T,AA,K
R,P,L,IY
R,EH,Z,ER
D,IH,F,AH
AH,S,AH,T
N,Z,AH,N
IH,L,Y,AH
R,IY,S,AH
AH,N,D,IH
N,AA,N,R
F,AY,L,D
T,UW,W,EH
EH,R,D,AH
D,IH,T,S
UW,N,AH,T
IY,K,AH,N
AH,F,AH,S
P,EY,T,IH
UW,DH,AH,S
R,AA,K,S
L,W,UH,D
AH,JH,ER,Z
N,SH,AH,L
IH,R,IH,T
SH,AH,N,Z
IY,S,AH,N
AE,N,S,IH
T,AO,K,S
S,EY,L,Z
R,K,AH,T
DH,DH,AH,K
AH,S,T,IH
V,IY,EH,S
IY,Z,AH,N
R,IY,D,T
T,IY,B,IH
UW,N,Y,AH
R,IH,N,S
M,AA,R,K
R,IY,AH,L
V,S,IH,K
AA,N,D,Z
T,R,EY,D
Z,AH,N,D
T,T,UW,S
L,D,IH,N
AA,K,S,AH
AA,Z,S,EH
F,P,AH,L
S,EH,S,T
V,EH,S,T
R,IY,S,T
AH,V,EH,N
T,UW,S,EH
S,AH,Z,AH
AH,N,T,S
F,AO,R,S
AH,L,AE,D
G,Z,EH,K
T,S,P,R
EH,JH,AH,S
S,EH,D,IH
ER,Y,UW,N
AH,S,T,IH
DH,AH,K,AH
S,AH,CH,AH
N,AH,N,D
Z,N,AA,N
W,AA,Z,N
AH,M,AE,T
AH,K,SH,AH
EH,S,AW,T
R,AH,S,IY
AH,N,T,S
S,P,EH,K
IH,R,IY,AH
Z,IY,V,IH
V,ER,AO,L
B,AE,R,AH
AA,N,S,T
L,S,OW,S
AH,N,IY,EH
D,T,UW,K
S,AA,L,AH
AH,P,R,IY
S,T,EY,T
JH,IH,NG,AH
M,IH,S,AH
D,EH,N,T
N,G,AH,N
AE,K,HH,EH
P,OW,N,AH
AH,IH,N,S
AH,V,W,EH
V,IH,N,T
N,K,R,IY
AH,N,AH,L
AH,N,S,K
DH,AH,EH,N
P,AH,B,L
Z,ER,IY,K
D,AH,N,T
JH,M,AH,N
Z,EH,S,T
AH,M,AA,N
Z,F,AO,R
AH,S,OW,S
NG,AE,K,T
AO,R,DH,AH
EH,JH,UW,L
S,AH,N,D
B,IH,N,D
AH,D,EY,S
OW,K,AA,S
AH,T,EH,N
SH,AH,T,D
SH,AH,N,Z
AE,NG,K,S
M,AA,R,K
M,Y,UW,N
F,EY,TH,IH
K,W,AH,T
AH,S,T,R
DH,EY,IH,K
T,AH,N,T
AY,Z,B,AH
AE,T,DH,AH
EH,S,CH,AH
M,IH,S,T
L,IY,D,ER
P,ER,S,IH
T,EH,N,S
CH,T,DH,AH
L,IH,NG,N
SH,AH,L,L
OW,N,L,IY
S,M,AH,N
Z,IH,N,K
AO,R,M,AH
M,EH,R,IY
ER,D,DH,AH
M,W,UH,D
AH,S,Y,IH
T,AH,L,AH
AH,S,T,K
T,UW,IH,K
Z,R,UW,L
M,W,UW,IH
K,R,IY,S
AA,S,T,S
AO,R,F,R
AH,T,OW,T
D,AH,N,D
P,L,OY,D
IH,R,Z,T
S,AH,M,D
N,T,W,IH
AY,T,TH,R
B,AY,HH,IH
AH,N,D,IH
AA,R,OW,IH
AH,P,IH,R
IH,N,T,R
EY,Y,UW,S
IH,Z,HH,EH
B,AA,N,D
T,K,AE,N
K,AO,Z,AH
N,P,AE,D
D,R,AY,S
EH,T,AH,L
R,Z,AO,R
M,P,AH,N
DH,AH,K,AH
IH,T,W,IY
N,F,AO,R
Z,AH,L,T
ER,AH,B,L
R,UW,P,IH
W,AH,T,IY
Z,S,IH,N
JH,ER,SH,IH
AE,NG,K,EH
D,EY,SH,AH
DH,AH,M,AH
N,L,IY,D
EH,T,ER,IH
L,D,T,R
AE,L,AH,N
K,T,B,IH
S,AH,G,N
S,T,DH,AH
ER,AW,N,D
IH,DH,DH,AH
IH,L,Y,AH
R,AE,NG,K
AY,Z,IH,N
AH,S,AH,T
IH,DH,IH,N
AH,V,AO,L
T,UW,K,R
IY,B,AE,D
AH,V,S,AH
Z,ER,V,Z
K,L,IY,T
AO,S,AH,Z
Z,IH,T,IH
OW,K,AH,L
AE,Z,AH,R
Z,B,AH,T
IH,L,B,IY
IH,SH,UW,IH
S,M,AH,N
N,S,AH,L
N,K,AH,L
N,AH,JH,ER
N,ER,AH,L
R,AH,D,AH
AH,L,AE,S
S,T,M,AH
K,AA,P,ER
IH,ZH,AH,N
P,AA,R,T
HH,IY,S,EH
EH,N,D,IH
IH,D,K,AH
T,OW,T,AH
R,T,EH,L
K,L,IY,S
AO,R,G,IH
SH,AH,N,Z
AE,M,IH,T
R,AY,S,AH
S,OW,L,D
AE,K,S,EH
D,B,AY,R
IH,N,V,EH
AE,T,DH,AH
L,F,F,R
OW,TH,IH,N
JH,AH,N,S
NG,K,SH,AH
D,IH,NG,S
AH,S,F,R
AH,S,EH,N
F,EH,R,Z
EH,N,D,ER
D,F,R,IY
EH,T,IH,K
F,IH,SH,AH
S,AE,NG,K
T,AH,K,AH
UW,IH,N,K
K,ER,AH,N
S,T,R,IY
Z,AA,R,L
EH,S,M,AH
IH,M,EY,N
AH,T,W,IH
EY,SH,AH,N
T,AH,N,Z
T,S,T,R
R,IY,P,ER
L,IY,V,Z
R,AH,N,T
IH,N,V,AH
AH,N,S,EH
IH,G,IH,N
N,T,AH,N
AE,V,P,L
SH,AH,N,IH
B,IH,N,L
R,AH,S,T
IH,N,AH,S
IY,S,T,R
L,IH,M,AH
D,AH,N,D
AH,M,S,T
EY,N,JH,ER
D,M,OW,S
IH,R,Z,T
T,AH,M,IH
B,AH,JH,IH
IH,F,EH,K
V,EH,S,T
AA,L,AH,S
S,AE,F,T
AH,N,Z,AH
AH,B,L,IH
AW,N,S,T
S,EH,K,T
AH,N,T,IH
S,OW,S,IY
T,S,AY,D
OW,T,AH,D
S,K,AH,T
AH,W,AH,N
AW,R,L,IY
T,UW,P,L
P,L,AE,N
L,AE,N,T
EY,V,DH,AH
UW,R,AH,S
JH,R,IH,Z
AA,T,S,AH
N,AW,OW,N
N,Z,S,EH
EH,N,SH,AH
EH,V,AH,L
K,P,R,AH
R,W,UW,N
NG,N,IH,R
F,EH,N,S
R,UW,SH,AH
AH,N,S,K
EH,R,OW,T
R,AE,N,S
L,AE,S,T
N,D,ER,R
K,IH,NG,IH
L,UW,D,Z
D,IH,V,EH
M,AH,T,L
IY,AH,P,R
M,IH,T,IY
ER,AH,L,EH
D,B,AY,K
Z,AH,N,D
T,F,AW,N
S,T,AE,N
R,IY,AH,K
ZH,AH,N,T
AH,V,D,EH
S,T,N,EH
OW,N,W,IH
AA,P,IH,N
ER,F,AO,R
AH,T,DH,AH
N,T,L,IY
W,UH,D,L
IH,T,S,D
T,S,D,ER
AH,N,TH,AH
AH,S,EY,T
N,T,R,AH
R,IY,DH,AH
N,AW,T,L
IH,CH,P,L
IH,N,AH,S
T,F,AA,R
M,ER,Z,R
N,M,IH,D
K,AA,N,AH
AH,M,AA,D
OW,D,IH,T
NG,AH,G,EH
R,EY,T,S
K,AH,N,T
DH,AH,K,AH
R,DH,IY,Z
SH,AH,N,AH
IH,Z,AH,L
IH,L,AO,L
AH,S,IH,L
AH,S,SH,EH
T,AH,N,D
T,CH,AE,N
IH,L,K,AH
K,AA,S,T
S,EH,D,IH
V,SH,AO,R
AO,R,N,IH
R,EY,SH,AH
K,HH,OW,L
AH,B,AH,L
AE,Z,DH,AH
AH,M,AA,R
AO,NG,ER,N
AH,JH,AH,S
T,EY,N,IY
Y,UW,CH,ER
R,EY,K,D
UH,D,K,AH
T,R,IY,Z
EH,K,Y,AH
M,AE,Z,AH
UW,SH,AH,N
IH,N,M,EH
Z,AO,L,S
AA,N,B,IH
S,W,AA,Z
IH,N,DH,AH
W,AA,Z,IH
T,AH,V,IH
W,IH,DH,AH
IH,S,AY,S
P,EH,S,AH
F,T,ER,Z
R,D,SH,IH
K,AO,R,D
AA,R,T,AH
R,EH,P,R
Z,N,AA,T
IH,D,AE,N
EH,R,AH,L
N,DH,AH,K
TH,AH,N,D
AH,M,DH,AH
EH,R,W,ER
R,S,IH,N
AA,M,P,ER
R,AH,S,IY
F,AE,SH,AH
R,AA,F,AH
AE,D,AH,D
L,IY,K,AH
S,EY,L,AH
Z,W,IH,L
T,UW,JH,EH
UH,R,AH,T
T,EH,S,S
NG,K,R,IH
P,AH,N,IH
OW,Z,D,D
B,L,AE,K
N,AO,M,AH
P,AH,N,IY
T,AH,M,ER
AH,N,AE,N
R,AY,S,AH
T,UW,Y,IY
EY,T,IH,D
R,AE,K,T
AH,D,DH,IH
AY,S,AH,Z
R,T,N,IY
P,AO,R,T
EH,T,AH,N
L,Y,UW,AH
N,F,EH,L
F,AO,R,K
IH,T,EH,R
AH,N,D,ER
N,T,K,AH
Z,F,AO,R
EY,JH,IH,N
R,IH,G,ER
AW,S,IY,N
L,B,IH,L
D,IY,AH,D
OW,V,ER,IH
SH,AH,K,R
D,AH,N,S
M,AH,N,T
T,K,UH,D
AE,N,AH,L
N,T,D,EH
V,K,AH,N
T,ER,L,IY
N,T,L,IY
HH,EH,D,AH
ER,S,EH,D
D,F,R,AH
D,AH,DH,ER
N,L,AO,S
N,Z,D,IH
EH,N,SH,AH
G,ER,AE,T
S,EH,D,S
V,M,AE,N
T,AH,L,IH
AH,V,S,T
R,T,ER,Z
T,ER,AH,N
AA,Z,IH,T
D,HH,AE,Z
W,IH,CH,S
EH,K,S,T
Z,S,EH,D
OY,N,T,S
AH,T,AE,T
L,IH,T,AH
P,R,AY,S
EH,L,Z,IH
T,AH,N,T
W,ER,L,D
IY,DH,AH,L
R,AY,Z,IH
AO,R,DH,AH
UW,DH,AH,R
N,IY,D,T
R,AH,N,IH
ER,N,AW,IH
DH,IY,Z,EH
K,L,UW,D
M,EY,K,D
UW,M,Y,AH
M,EY,K,S
Y,IH,R,N
K,AO,F,T
R,AY,V,AH
AY,SH,EH,R
F,AO,R,AH
N,D,DH,AH
Z,ER,N,D
Z,F,R,AH
N,T,AH,T
AW,N,D,T
K,W,AO,R
TH,IH,NG,K
L,Z,IH,N
R,IY,M,AH
R,AO,NG,S
N,D,AY,Z
OW,S,T,IH
S,T,IH,N
AY,ER,D,T
AY,L,D,AH
T,S,P,EH
IH,S,T,R
N,D,S,EH
IH,K,S,EH
AA,S,T,S
IH,P,S,EH
T,R,IY,EH
AH,IH,K,S
AE,T,IH,T
IY,T,EY,L
Y,UW,N,AH
N,P,EY,D
Y,IH,R,AH
T,UW,DH,AH
OW,S,T,L
IY,P,AO,R
AH,M,P,AH
N,AH,L,AH
D,IH,N,T
EY,T,AH,D
T,IH,D,IH
T,AE,K,S
S,R,EH,Z
P,L,IH,T
D,AH,N,S
AE,K,CH,AH
IH,G,Z,EH
UW,IH,N,K
ER,AH,L,K
S,EH,D,AH
EH,JH,UH,L
AA,R,JH,AH
S,W,UH,D
D,Z,F,R
IY,D,IY,AH
P,AH,N,IY
IY,AE,D,IH
AO,F,IH,S
IH,CH,W,IH
UW,IH,N,K
S,IH,R,IY
P,SH,AH,N
S,EH,D,IH
IH,V,Z,AH
F,AO,R,AH
EH,V,AH,L
S,W,UH,D
JH,ER,K,AH
AE,D,AH,D
D,K,AO,R
P,IH,NG,K
T,EH,S,S
P,L,AH,S
SH,AH,L,Z
T,M,AE,S
R,T,L,IY
AH,SH,AH,N
Y,UW,N,AH
NG,D,R,AH
AH,N,IY,S
K,AH,V,ER
L,P,AA,L
AE,K,CH,ER
UW,B,IH,K
R,S,EY,L
N,IY,D,AH
F,IH,SH,AH
AA,N,F,ER
P,AH,N,T
S,IY,Z,AH
AA,Z,T,R
K,AH,D,AH
V,IH,R,L
L,R,AH,S
S,P,AE,N
T,AE,F,ER
UW,V,OW,T
AH,N,G,R
R,EH,D,IY
R,EY,SH,AH
Z,IH,T,AH
ER,SH,EH,R
T,UW,B,IY
R,AY,S,AH
UW,EH,K,S
R,AE,K,T
K,S,M,AH
IH,V,AH,N
AH,V,DH,AH
EH,SH,AH,N
AH,M,P,AH
IH,L,Y,AH
DH,AH,M,ER
R,HH,OW,L
Z,AH,V,ER
D,T,UW,S
D,W,ER,K
M,EY,T,AH
DH,AE,T,S
R,UW,D,Z
K,AH,T,IH
AA,CH,AW,T
K,EH,R,IY
JH,AH,S,L
K,AH,M,IH
AO,R,DH,AH
V,AH,T,IH
HH,AE,V,IH
S,AH,F,ER
IY,Z,AA,N
M,P,AH,N
S,T,R,AH
M,AH,N,S
Y,UW,Z,D
T,AH,R,AH
AH,D,IH,S
Z,K,AA,N
B,AA,N,D
AA,Z,IH,T
IY,AH,CH,IY
V,Y,IH,R
G,Z,EH,K
T,AH,N,D
T,S,HH,IY
M,AH,N,D
AH,F,AO,R
S,T,S,IH
AH,Z,R,IY
T,EH,L,AH
R,JH,AH,N
AE,N,S,T
S,OW,V,ER
N,D,AH,D
N,EH,S,AH
AH,T,L,EH
AA,SH,AH,N
N,V,EH,S
NG,Z,R,IY
AH,M,P,EH
AH,L,AY,Z
K,AH,N,T
B,Y,UW,T
Y,IH,R,EH
T,UW,R,IH
K,T,AH,N
OW,N,L,IY
K,AE,Z,AH
K,AH,N,S
L,Y,AH,N
D,AH,S,T
F,AH,N,D
R,OW,G,R
Z,Y,UW,Z
D,B,R,IH
IH,S,P,L
D,M,IH,N
P,L,IY,T
IY,T,AH,D
K,EH,S,L
Z,AH,N,D
N,W,IH,L
EH,D,IH,T
AH,L,P,R
N,IY,D,AH
S,IH,L,AH
D,EY,T,AH
EY,AH,N,D
T,OW,T,AH
K,AA,F,IY
Z,R,AH,S
L,Y,UW,AH
N,EH,R,IY
EY,S,T,IH
IH,L,L,EH
M,P,AH,N
OW,W,AH,N
S,M,AO,L
T,IH,N,K
N,D,DH,AH
P,L,OY,IY
AH,L,P,R
V,AE,N,S
AY,T,ER,Z
P,AY,R,D
F,AO,R,T
V,DH,AH,K
AH,M,ER,Z
N,ER,V,AH
IH,CH,IH,N
N,D,D,IH
T,R,AH,D
IH,DH,G,AH
S,AO,R,S
G,AH,V,ER
N,N,AA,T
T,AH,B,R
AE,K,DH,AH
W,UH,D,R
AY,V,Y,IH
R,OW,G,R
Z,S,EH,D
EH,D,IH,T
V,L,IY,AH
AH,G,R,IY
S,S,EH,D
V,OY,L,AH
N,L,AO,S
AY,D,IH,D
AH,Y,IH,R
N,EY,M,D
T,ER,B,AH
AH,DH,ER,D
S,T,R,AH
M,AH,N,D
F,F,AA,R
EH,N,S,T
V,AH,L,AH
T,AE,K,S
N,AO,R,D
AH,V,DH,AH
D,ER,AH,L
ER,Z,EH,N
AH,N,T,IH
IY,S,AH,S
K,SH,AH,N
S,P,AO,R
D,IY,L,ER
AO,R,D,IH
OW,AH,N,D
S,T,W,IH
AH,S,AA,L
ER,S,R,IY
AO,R,IY,AH
N,OW,T,S
AH,B,IH,Z
EY,D,ER,Z
S,EY,L,Z
S,IH,N,T
S,M,AH,N
UH,D,R,AH
EY,K,IH,N
ER,AH,G,R
F,T,ER,AH
EH,N,S,T
T,R,AH,D
K,AA,F,IY
ER,K,AH,N
D,F,AA,L
AO,L,S,EH
N,D,AE,T
AO,R,DH,AH
D,M,AA,R
AW,N,IH,N
AA,D,ER,AH
ER,AH,T,IH
AY,N,D,T
S,T,ER,D
AA,R,AH,N
N,Z,AE,N
AO,R,HH,IH
D,L,AY,N
R,AH,S,T
N,T,S,S
OW,T,AH,D
F,AH,S,AH
T,AO,L,R
T,EH,K,N
K,T,ER,Z
AO,R,K,R
IH,R,IY,Z
L,AY,N,D
IH,NG,W,IH
F,AY,L,IY
IY,D,W,IH
AA,R,K,AH
DH,EY,IH,K
D,EH,N,T
P,Y,UW,T
AH,T,F,ER
R,B,AE,L
D,AH,V,K
N,T,S,IH
ER,DH,ER,S
T,AE,B,L
ER,AE,N,IH
AH,S,T,AH
N,T,UW,IH
R,EH,P,R
AO,R,AH,N
R,AH,S,T
R,AH,N,R
L,IH,N,S
AH,P,AA,L
L,IH,F,T
CH,T,AE,N
T,M,AH,N
AH,SH,EH,R
UW,V,AH,L
V,V,AE,L
T,F,AO,R
R,Z,F,R
AH,Y,IH,R
UW,P,S,EH
AH,B,IH,L
S,P,EH,K
D,ER,Z,IH
V,AE,N,S
UW,K,UH,D
IH,R,IY,AH
S,AH,B,S
F,ER,S,T
EH,N,T,S
IY,N,Y,ER
T,S,F,AH
AH,N,D,D
N,AH,N,R
T,AA,N,AH
SH,AH,N,S
L,Y,AH,N
AO,R,T,IH
M,AA,L,AH
AW,N,S,T
N,CH,ER,Z
AE,K,S,K
AA,F,IH,T
AE,N,D,ER
R,EY,T,K
AH,G,UH,D
IH,K,S,T
R,AH,S,T
AE,NG,K,IH
ER,F,R,AH
K,UH,D,IH
ER,SH,AH,L
L,P,R,AH
T,AH,D,T
T,R,AH,S
IY,Z,IH,N
G,AH,V,ER
IH,R,EH,N
AO,R,T,ER
S,T,EY,K
S,Y,IH,R
T,ER,N,S
DH,AH,T,R
S,AH,N,D
D,EY,Z,D
AH,L,AE,K
AW,N,AH,N
S,T,AE,N
T,S,AA,R
P,AO,R,T
IY,T,IY,L
AH,L,T,IH
T,AH,L,IH
S,AO,R,S
T,AA,P,IH
UW,N,K,AH
D,B,IY,L
T,AH,N,D
IH,N,S,EH
R,EH,K,AH
IH,NG,S,AH
L,AY,K,T
AO,R,T,EH
L,EH,T,ER
D,B,AY,AH
W,AA,Z,N
AO,R,T,T
K,Y,UH,R
S,AA,P,ER
L,B,IY,N
AE,N,P,R
W,IH,DH,AH
B,EH,N,AH
Z,T,UW,D
IH,Z,F,R
P,AO,R,T
W,ER,D,Z
L,DH,AE,T
R,AA,F,AH
R,AH,V,IH
AE,V,AH,L
D,AH,S,T
T,DH,IH,S
T,IY,Z,K
Z,IH,T,IH
M,R,AH,K
M,AH,T,IH
T,IH,R,IY
L,IY,G,R
AH,N,Z,T
ER,S,T,K
IH,T,W,IY
CH,IH,K,AH
ER,AH,L,T
T,OW,L,D
M,P,AH,N
R,AH,N,IH
P,EY,P,ER
S,IH,N,K
HH,IY,S,EH
D,T,UW,AH
ER,Z,M,AH
T,T,UW,IH
S,EH,D,IH
M,D,AH,N
T,UW,S,IY
EH,S,T,AH
N,IY,S,EH
N,L,IY,T
IH,S,K,AH
G,OW,SH,IY
N,D,AH,N
S,L,AA,R
V,IY,EH,S
V,IY,EH,S
EH,L,AE,Z
L,M,AH,N
OW,L,D,ER
AE,T,AH,S
V,DH,AH,R
IY,S,T,R
S,F,OW,N
Z,AH,L,Z
M,AW,N,T
L,EH,K,S
Z,W,IH,L
T,R,AE,K
M,IH,N,AH
T,AO,R,IY
D,IH,D,N
AH,F,OW,N
S,T,UW,D
DH,AH,K,AH
DH,EY,B,IH
IH,T,S,R
P,AH,S,IH
ER,CH,AH,S
AH,V,AH,N
AO,R,K,AH
W,UH,D,T
AE,T,R,IH
ER,DH,EY,IH
SH,AH,L,S
B,IY,P,R
N,T,UW,K
N,AE,N,S
P,L,AH,S
V,N,UW,L
T,Y,EH,S
IH,Z,AH,L
V,IY,EH,S
V,DH,IY,Z
IH,L,B,IY
T,AH,B,IH
R,UW,V,D
ER,EY,SH,AH
SH,AH,N,Z
V,M,AH,N
T,S,B,IH
S,K,T,N
Z,R,IY,S
OW,IH,NG,AH
S,T,R,IY
EH,D,M,EH
OW,N,ER,Z
K,R,UW,Z
S,T,M,AH
R,EH,JH,IH
DH,AH,D,AH
IH,N,F,R
AH,P,IH,N
T,UW,B,L
D,ER,DH,EH
B,L,AA,K
S,P,OW,K
EH,R,AH,L
T,B,IY,AH
IY,T,AH,D
SH,AH,N,Z
K,W,AY,ER
AH,M,P,AH
AA,F,AH,T
EH,SH,AH,N
SH,AH,N,S
T,IY,F,R
M,AH,N,IH
R,EH,SH,AH
Z,AE,S,T
D,IY,V,IH
DH,AE,T,S
D,B,IY,AH
AH,N,Z,AH
N,EY,T,IH
IH,D,CH,EH
UW,V,DH,AH
T,AH,F,R
F,EH,K,T
F,R,EY,L
NG,K,ER,Z
D,EH,T,K
AH,N,W,IH
K,AH,N,T
D,Z,AA,R
AH,M,AW,N
AH,S,IH,K
N,AA,N,IH
R,IY,AH,D
D,DH,AH,R
T,R,IY,S
T,IH,N,K
AH,N,T,AH
DH,AH,IH,K
T,R,EH,N
M,AA,D,AH
IH,T,W,IY
R,D,Y,EH
DH,AH,S,EH
SH,AH,N,AH
T,AE,CH,T
AH,T,AH,D
D,B,IY,IH
D,AE,T,L
D,R,AH,D
B,IH,L,R
IH,R,IY,AH
P,AH,L,IY
IY,B,IH,K
N,D,P,AH
AH,P,AA,Z
JH,M,AH,N
R,K,AA,Z
AH,Z,DH,AH
P,AA,R,T
T,DH,AH,S
ER,AY,Z,D
K,SH,AH,N
Y,UW,N,AH
P,ER,S,IY
P,AO,R,T
T,IH,NG,AH
V,P,R,EH
AH,G,R,IY
L,AH,V,IH
S,T,S,S
AH,R,AE,L
IH,M,EY,N
IH,NG,P,R
T,AH,Z,AH
K,AH,S,T
N,TH,IH,Z
D,AE,D,IH
AH,N,T,IH
ER,D,K,AH
T,R,IY,Z
S,EH,N,R
AH,V,DH,AH
AH,N,D,R
M,EH,S,AH
EH,R,AO,R
R,T,AY,T
S,AO,R,S
G,R,AW,N
D,Z,AE,N
L,IY,K,L
EH,D,DH,IY
R,AY,T,S
ER,L,IY,ER
R,UW,T,S
IY,K,EH,N
NG,K,N,IH
Z,D,K,AH
HH,AE,D,S
AE,K,S,K
AA,R,T,IH
T,UW,L,IY
T,EY,K,S
AE,N,G,EH
IY,AH,N,D
IY,EH,S,T
D,AH,N,T
B,AY,S,IY
Z,S,EH,D
N,EH,S,T
EH,R,W,ER
AE,N,EH,K
AY,D,L,IY
AH,T,AE,N
AY,T,B,IH
F,AO,R,AH
EH,P,R,AH
IH,F,EH,N
N,IH,M,ER
T,S,IH,K
R,UW,P,AH
AH,L,OY,L
F,AO,R,AH
IH,R,M,AH
IH,DH,DH,AH
ER,M,AH,N
N,S,M,IH
N,Z,IH,N
R,AO,NG,L
IH,L,Y,AH
IH,M,AE,N
S,IH,D,ER
ZH,AH,N,Z
P,IY,P,AH
T,P,R,AH
T,UW,K,AH
T,M,AH,N
AH,B,M,IH
AH,N,T,AH
B,IH,N,K
IH,Z,AH,N
N,D,DH,AH
EY,T,B,IH
EY,T,IH,D
EH,S,DH,AH
AA,R,AO,L
Z,N,AH,S
AH,V,Y,EH
N,SH,AH,L
AH,N,T,R
AH,S,DH,AH
F,AO,L,AH
R,AH,T,IY
HH,AW,S,S
V,ER,M,AH
IY,D,IH,N
UW,DH,EH,R
M,AH,N,T
L,OW,K,AH
B,AA,N,D
P,T,S,T
IH,P,L,AH
L,OW,ER,IH
L,Y,IH,R
IH,N,AE,K
IY,S,EH,D
IH,SH,S,EH
SH,S,EH,N
AH,AH,F,IH
M,AH,NG,IH
N,S,T,IH
AA,N,D,Z
NG,K,AH,N
T,ER,V,EH
S,P,OW,K
IY,M,AA,R
P,EH,SH,AH
R,K,AH,T
R,Z,W,ER
M,EH,TH,AH
P,EH,SH,AH
SH,AH,L,D
AH,B,AH,L
AH,N,S,IY
T,S,D,IH
JH,AH,N,AH
S,IH,N,D
D,AH,S,T
IH,N,S,T
OW,W,IH,L
G,Y,ER,Z
T,AH,T,IH
R,EH,D,AH
T,DH,AE,T
AH,M,IH,T
L,AE,N,IH
IH,L,Y,AH
T,S,AH,N
T,IH,N,IH
F,AH,S,AH
R,AH,M,N
EY,L,Z,IH
IH,M,P,L
L,OY,M,AH
UW,ER,L,IY
F,EH,K,T
R,IY,T,R
N,D,SH,EH
F,L,ER,IY
AY,Z,D,L
K,AE,N,S
IH,S,K,R
DH,AH,AE,D
JH,AY,AH,N
M,ER,IY,N
AE,N,EH,S
M,B,ER,AH
T,R,IY,IH
T,R,IY,EH
Z,AH,L,T
S,P,EH,N
IH,T,S,AH
IH,S,Y,IH
F,EH,K,T
AH,T,AH,N
EH,K,AH,N
B,IY,IH,K
S,EH,D,IH
ER,L,D,EH
N,DH,AH,K
P,AO,R,T
IY,D,IH,N
DH,AH,K,AH
SH,AH,N,AH
Z,D,IH,T
IH,S,K,AH
D,S,T,IH
K,S,M,AH
S,T,OW,T
IY,M,AH,N
L,AO,S,AH
L,AY,Z,IH
IH,N,T,ER
AE,N,S,AH
S,ER,AH,N
HH,EH,L,D
R,AH,P,T
EH,D,TH,R
AA,P,S,ER
IY,AO,F,ER
T,S,EH,D
UH,D,AH,L
G,AH,V,ER
W,IH,L,N
D,N,UW,R
DH,IH,S,IH
IH,N,UW,D
D,DH,AH,S
AH,S,AH,T
AY,S,AH,Z
P,AO,R,T
AO,R,T,S
T,AH,N,D
AH,M,P,AH
AH,D,M,AH
N,AW,N,S
IY,AA,N,D
L,AE,S,T
L,AH,T,IH
N,D,K,AH
S,OW,S,AH
AH,N,V,ER
SH,EH,R,Z
N,D,CH,IY
M,EY,K,AH
R,AE,N,S
AE,T,DH,AH
IY,P,EY,D
N,T,IH,N
AH,R,EY,N
P,AA,R,T
AH,N,T,S
R,K,AH,T
AO,R,T,AH
Z,L,AE,S
