a_0,a_1,a_2,class
IH,SH,AH,N
N,IH,K,S
AY,K,L,AH
V,HH,IH,Z
EH,N,S,IH
AH,S,IH,K
R,V,AH,S
ER,D,B,IH
V,AH,N,AH
R,AH,N,D
JH,EH,K,T
K,W,AO,R
N,D,AE,D
P,OY,N,T
S,P,OW,K
IY,W,AO,N
AH,N,T,S
AO,R,D,Z
T,R,IY,Z
AE,N,AH,L
AH,W,ER,K
D,ER,K,AH
AH,N,AH,N
AA,N,S,AH
P,AA,R,T
AA,D,AH,S
IY,EY,SH,AH
IY,S,AH,N
IH,N,D,AH
R,B,EH,S
L,AH,B,AH
HH,AE,V,S
DH,AH,N,AH
EH,N,T,S
AA,L,V,D
R,AH,N,D
UW,IH,T,S
P,AO,R,T
F,ER,AH,S
R,EY,N,IH
R,R,IY,S
IH,F,AH,K
R,AH,D,AH
L,HH,IY,S
IY,W,AA,Z
W,IY,K,IH
D,DH,AH,T
EH,N,T,AH
AH,F,ER,D
Z,IH,T,K
N,T,AH,N
N,D,ER,R
M,DH,AH,L
T,IH,N,K
S,T,AH,T
S,F,R,AH
S,EH,D,IH
S,IH,K,S
V,IH,T,S
T,AH,L,D
P,L,AE,N
AH,N,T,R
D,EH,T,AH
N,AH,L,N
AH,N,D,IH
D,AH,N,S
N,S,EH,L
AY,N,S,T
SH,AH,N,Z
AO,R,K,AH
M,P,AH,N
V,P,R,AH
EY,L,Z,T
V,IH,T,S
IH,V,DH,AH
IH,N,AH,K
S,OW,L,D
UW,Z,B,R
DH,AH,S,T
IH,NG,Z,AH
N,D,T,R
R,R,EH,L
Z,AH,N,D
AH,N,Y,IH
IH,AA,N,D
T,EH,L,AH
D,IH,NG,K
N,CH,AH,N
AA,D,AH,L
L,EH,D,T
L,P,D,AH
M,AH,N,T
IH,S,T,R
Z,AH,N,D
S,T,EY,T
K,S,K,L
L,IY,IH,N
D,IH,T,S
R,D,IH,D
AA,N,T,R
N,T,EY,N
S,T,AY,L
SH,AH,L,S
D,AE,M,AH
D,IY,EH,R
UW,EY,SH,AH
N,G,EH,T
T,UW,IH,S
N,AW,N,S
K,T,IH,Z
EH,D,IH,T
IH,T,S,N
AE,Z,B,IH
L,EY,T,IH
M,AY,N,AH
EH,S,AE,K
EH,R,IY,AH
AH,N,AE,N
AE,N,SH,AH
S,DH,AE,N
UW,F,EH,D
IY,P,AA,L
AH,N,D,S
P,AH,L,IH
EH,K,T,AH
T,UW,EH,N
D,ER,K,AH
L,S,OW,IH
AE,NG,K,R
S,T,EY,T
UH,SH,AH,N
AH,N,T,S
S,R,OW,L
P,AA,R,T
B,AY,R,IH
IH,L,Y,AH
AY,N,IH,N
AH,M,IH,T
M,AH,N,T
UW,B,AY,IH
IH,NG,AE,Z
Z,EH,N,T
T,IH,V,Z
D,ER,EH,K
IY,L,IY,S
N,JH,AH,Z
R,EH,K,AH
AH,P,AA,S
N,D,IH,N
IY,M,AH,N
UW,AH,L,AH
SH,EH,R,IH
D,D,IY,L
ER,IH,T,S
B,AO,R,D
AH,P,OW,Z
IH,N,K,R
AO,R,D,AH
D,W,IH,L
UW,T,B,IH
IH,T,ER,N
M,P,EY,N
JH,HH,IH,Z
M,AH,N,D
D,T,AH,N
AH,D,AH,N
T,DH,AH,N
ER,EH,K,T
Z,AH,V,R
AE,Z,AH,D
EH,D,AE,Z
R,M,D,AH
L,Y,UW,AH
OY,L,AH,N
AO,F,ER,IH
UH,R,AH,T
UW,SH,EH,R
AH,N,D,IH
NG,AA,N,L
R,IH,N,D
S,T,EY,T
AH,M,DH,AH
T,S,G,AH
D,Z,IH,N
ER,DH,IH,S
AO,R,M,AH
D,DH,AE,T
T,AH,T,IH
D,AY,Z,D
V,DH,AH,K
T,M,AH,N
EY,SH,AH,N
UW,N,AH,T
AH,N,S,T
DH,AH,S,T
T,IH,D,T
AH,T,IY,Z
R,DH,IH,S
N,K,AH,N
AE,NG,K,S
T,S,F,R
UW,AO,F,AH
K,AH,N,S
IH,NG,AE,N
D,S,IH,K
AE,Z,B,IH
OY,N,T,IH
EH,K,Y,AH
EH,N,D,AH
D,B,IY,IH
K,F,AO,R
AH,P,OW,S
SH,AH,N,AH
N,IH,T,S
EH,K,S,T
SH,AH,N,T
S,T,AE,N
N,DH,AE,T
N,S,T,AH
W,AA,Z,N
IY,IH,K,S
S,P,EH,K
T,IH,T,S
DH,AH,P,R
UW,P,AE,T
P,IH,T,AH
AH,N,D,S
D,IH,V,IH
P,OW,K,S
OW,S,EH,D
S,Y,IH,R
K,AA,M,AH
K,HH,IH,Z
SH,AH,N,R
Z,AO,L,S
D,IY,K,AH
SH,AH,N,T
Z,T,R,IH
JH,AA,B,K
ER,DH,AE,N
M,AH,N,D
M,IH,N,IH
UW,D,IH,S
Z,S,EH,D
IH,SH,AH,L
N,SH,IY,S
EY,T,DH,AH
T,AH,V,IH
S,EY,L,Z
IH,R,IY,AH
AA,R,K,T
EY,M,AY,T
EY,T,S,R
R,S,EY,L
R,AH,M,L
IH,M,EY,N
V,G,UH,D
AY,S,AH,Z
AH,D,AA,L
L,OY,IY,Z
V,IH,F,AH
ER,Z,AH,N
EH,L,IH,T
NG,B,IH,Z
IH,P,M,AH
AH,N,T,T
N,IY,W,IH
L,UW,D,Z
EH,T,IH,K
SH,AH,N,Z
D,W,UH,D
D,HH,IY,IH
V,ER,M,AH
AE,T,IH,T
EY,SH,AH,N
K,W,IH,K
M,B,AH,N
JH,V,AA,L
SH,AH,N,Z
AH,N,T,S
AO,D,ER,IH
IH,SH,AH,N
AH,N,P,R
UW,CH,ER,Z
ER,AH,N,T
P,Y,UW,T
L,N,EH,K
T,IY,EY,D
M,AH,N,T
K,R,IY,S
N,OW,P,AH
EY,S,EH,T
EH,R,IH,N
K,AH,N,T
ER,B,OW,N
V,F,AO,R
D,IY,F,R
AO,R,S,T
AE,T,DH,AH
M,D,HH,IH
AE,NG,K,S
L,D,P,R
V,AY,Z,D
T,DH,AH,IH
L,K,AH,N
K,T,IH,Z
P,IY,P,AH
AE,SH,AH,N
F,AO,R,AH
IH,CH,AE,K
IH,L,AH,T
S,P,AH,S
AH,B,AW,T
AH,L,OW,K
P,OW,S,T
M,ER,P,R
M,M,IH,N
EH,N,IY,R
AH,L,Z,IH
B,R,AY,T
Y,AH,N,IH
Z,T,UW,IH
N,IH,T,S
S,P,EH,K
K,AH,M,IH
DH,P,EY,IH
R,T,AE,K
IY,S,EH,D
NG,M,AO,R
AO,R,T,S
V,EH,S,T
AH,S,AH,Z
N,D,DH,AH
AH,M,EH,N
UW,IH,N,T
Z,AA,R,S
EH,S,T,IH
IY,M,AA,R
B,AY,DH,AH
IH,Z,K,AH
R,K,AO,L
UW,M,AH,N
EY,Z,F,AH
M,AA,R,K
IH,R,AA,N
EH,K,T,IH
K,S,F,R
N,DH,AH,S
IH,R,P,R
T,R,EY,D
S,T,EY,K
AO,S,AH,K
B,AY,AH,R
F,AO,R,K
R,IY,M,AH
Z,M,AH,N
UW,S,EH,T
ER,AW,N,D
V,AH,V,S
EH,F,AH,S
R,B,IH,L
IH,R,P,R
N,AO,M,AH
NG,AH,P,R
S,CH,EH,K
K,SH,AH,N
DH,AH,F,AH
T,W,IH,L
AH,N,Z,IH
R,T,ER,Z
IY,F,R,AH
B,AE,NG,K
IH,D,IH,K
Z,B,IY,IH
T,AH,V,D
M,AH,T,AH
R,AH,D,AH
NG,K,DH,AH
N,ER,AH,L
AH,T,IY,IH
R,AE,N,Z
IH,DH,DH,AH
M,P,AO,R
D,S,L,AH
IH,L,R,IH
IH,N,ER,L
AH,K,AH,L
K,F,AO,R
R,K,EH,S
ER,K,ER,AH
OW,TH,IH,N
IH,M,P,R
HH,AY,ER,L
AA,N,AH,T
P,AA,L,AH
K,R,EH,D
NG,DH,AH,D
N,D,W,IH
IH,K,AH,L
K,AA,N,AH
IH,L,Y,AH
EY,N,JH,AH
S,T,P,AH
B,AH,L,T
EY,SH,AH,N
S,AH,N,T
P,AH,L,AH
G,Y,ER,Z
AH,M,EY,T
F,AO,R,IH
HH,OW,L,S
S,EH,V,R
HH,AE,Z,N
ER,CH,AH,S
S,R,EY,T
K,AE,T,AH
R,AY,Z,AH
P,AH,T,AH
Z,AH,N,D
ER,S,EH,D
K,T,S,T
S,K,AW,N
D,Z,B,AH
D,EH,D,L
IH,L,Y,AH
AW,N,T,AH
N,AA,N,K
EY,T,AH,D
N,P,IH,R
W,IY,K,IH
D,ER,EH,K
L,AO,S,AH
Z,F,AO,R
EY,T,AH,D
F,IH,K,S
AH,D,UW,S
S,AO,R,S
AH,N,T,AH
EH,P,T,AH
N,S,EH,N
ER,W,EH,L
SH,AH,N,AH
AH,L,AE,S
T,UW,IH,N
AH,N,IY,S
F,ER,DH,AH
EH,D,DH,AH
AY,V,ER,S
IY,R,AH,S
AO,NG,R,IH
N,DH,EH,R
AE,D,AH,D
T,AH,N,Z
AH,HH,IY,L
EH,K,T,R
L,Y,AH,N
IH,N,DH,AH
EY,D,F,R
N,HH,IH,Z
IH,DH,DH,AH
IH,N,V,AH
S,IH,S,T
D,W,AH,N
JH,F,AO,R
K,AH,N,T
Z,IH,N,T
Z,AH,G,R
S,AH,S,K
AE,Z,R,AH
N,AH,S,T
AH,K,T,AH
D,R,AH,N
AH,S,T,AH
AE,K,T,IH
W,AH,N,S
AH,M,P,AH
S,T,AA,K
N,IH,R,L
K,CH,ER,IH
L,CH,ER,AH
AH,K,SH,AH
T,IH,SH,AH
P,R,AH,D
AH,L,T,AH
AH,K,AH,L
T,L,OW,IH
IH,N,IH,S
T,UW,S,AH
DH,AH,G,R
S,AH,N,T
K,AO,R,D
K,AO,R,D
V,D,EH,T
R,Z,AE,T
V,AH,N,D
DH,AH,Y,IH
AY,L,DH,AH
SH,EH,R,Z
W,AO,R,T
EY,JH,ER,Z
W,IH,D,AH
AO,F,M,AH
M,EY,K,IH
ER,N,AY,T
AH,L,DH,AH
P,L,AH,S
F,IH,K,S
R,IY,F,IH
EY,L,Z,AH
R,M,AH,N
T,M,IH,L
P,R,AY,S
L,R,EH,D
L,IH,M,AH
L,AH,P,IH
M,EY,K,IH
V,N,AY,N
N,V,ER,T
S,F,AE,K
K,AA,M,AH
AH,Y,UW,N
T,P,IH,R
IH,L,AH,T
Z,AE,F,T
N,D,G,IH
UW,Z,D,T
AH,N,D,IH
S,AH,B,S
IH,N,L,IH
K,R,IH,L
K,AA,R,D
T,EH,L,AH
AH,M,P,AH
AA,N,S,T
AO,NG,ER,N
AE,NG,K,S
S,K,AH,N
N,Y,UW,D
EY,SH,AH,N
CH,R,IH,Z
IH,Z,AH,L
R,N,AA,T
IY,M,AH,N
AH,T,AE,N
UW,S,EH,L
Z,AH,L,Z
AE,Z,AH,R
M,AH,N,T
K,W,AH,S
IH,N,T,R
EH,D,AE,N
B,ER,K,AH
P,R,AH,N
EH,JH,UH,L
UW,D,IH,S
AH,CH,P,R
N,ER,AH,L
L,ER,EY,T
Z,IH,N,D
IH,NG,IH,N
T,AH,M,AH
UW,R,AH,S
DH,AH,IH,N
D,AH,D,T
W,IY,K,S
P,EH,K,T
ER,V,Z,IH
IH,N,DH,AH
T,ER,M,Z
ER,EY,SH,AH
UW,T,EH,S
M,B,ER,AH
L,Z,K,L
AH,M,AH,L
N,Y,EH,N
V,W,IY,T
CH,AH,S,IH
IH,N,AE,N
AY,V,Y,IH
T,AH,N,Z
R,T,ER,AH
R,AH,S,T
G,AH,S,T
N,AH,V,AH
R,AE,M,IH
K,ER,AH,N
R,EY,D,D
AA,R,JH,AH
IH,D,AH,R
ER,IY,D,AH
T,AH,D,T
AH,L,IH,S
M,AH,N,T
T,UW,AH,T
IH,D,EH,N
B,AA,N,D
AE,NG,K,S
L,IH,SH,T
S,JH,EH,N
N,ER,AH,L
JH,F,IY,L
IH,K,S,T
HH,AE,Z,R
EY,N,JH,AH
AO,R,AO,L
AA,M,AH,N
L,Y,AH,N
HH,IH,S,T
AH,S,IY,Z
D,IY,EH,R
JH,EH,K,T
IY,Z,W,IH
S,AH,P,R
N,S,P,R
AH,L,IH,S
DH,AH,EH,K
AH,N,T,S
V,IY,EH,S
L,IY,P,L
T,UW,T,R
T,AO,R,D
T,ER,IH,Z
IH,T,S,AH
R,EH,D,IH
T,AH,N,Z
V,IY,EH,S
IH,T,S,K
Y,EH,S,T
IH,DH,IH,N
EY,SH,AH,N
NG,K,AH,N
AE,NG,K,S
AH,P,AA,R
R,W,AH,N
EH,K,T,T
EH,T,AE,T
T,IH,D,T
D,F,AO,R
V,EH,S,T
P,L,IY,T
EY,T,AH,L
D,AH,P,AH
D,IY,AH,N
S,AH,S,T
AE,JH,UW,AH
S,AO,R,S
P,L,AE,N
T,R,AH,K
D,DH,AH,D
T,EY,N,IH
R,IH,P,L
B,R,OW,K
D,ER,EH,K
D,V,AE,N
L,IH,NG,L
P,ER,CH,AH
D,L,AY,N
Z,AH,V,K
B,OW,TH,AH
IH,N,K,R
EH,K,T,T
ZH,AH,N,AH
AH,S,IY,N
AH,N,AH,S
AH,N,S,T
K,AE,P,AH
Z,F,R,AH
AE,V,AO,L
K,W,AH,Z
N,AH,N,D
L,S,IY,T
AH,P,OW,Z
AA,R,K,AH
D,EH,T,AH
N,EH,T,IH
B,IY,K,AH
EY,L,Z,IH
N,TH,S,AH
AE,K,W,AH
AH,N,AH,L
EY,SH,AH,N
AH,S,T,R
Z,AH,B,R
Y,UW,N,AH
S,EH,D,IH
Z,DH,AH,R
T,AH,M,AH
Z,AE,D,AH
L,Y,UW,S
N,AH,N,D
D,IH,N,S
ER,AH,N,T
S,F,AH,L
G,EY,N,Z
TH,IH,N,K
ER,AH,T,D
IY,OW,Z,AH
B,AW,T,K
T,DH,AH,N
S,IH,T,S
F,R,AH,N
S,T,EY,T
D,R,EH,S
IH,S,T,T
P,IY,K,S
N,S,DH,AH
N,R,IY,S
AH,L,Y,IH
AH,M,AH,S
D,EH,N,T
M,AA,R,K
D,EH,N,T
T,IH,V,S
AH,B,AW,T
R,IY,S,T
AH,F,AH,K
L,B,AY,AH
D,ER,EH,K
IH,V,K,AH
W,IH,L,S
K,AE,T,IH
IH,N,DH,AH
IY,Z,AH,N
AH,W,AH,N
IH,SH,AH,N
K,W,EH,N
F,AH,N,D
T,S,IH,K
UW,W,IY,K
T,UW,IH,N
TH,EH,R,L
IH,DH,HH,IH
T,S,IH,K
N,M,AY,T
AA,M,P,L
IY,SH,OW,D
IH,D,DH,AH
IY,L,D,S
JH,P,OY,N
IH,L,Y,AH
L,D,IH,K
N,T,AA,N
IH,K,ER,AH
L,AO,D,IH
AH,T,EH,L
IH,Z,IH,S
IY,S,EH,D
N,ER,IH,T
AY,AO,R,AH
IH,N,D,AH
AH,K,EY,T
AH,N,IY,T
R,M,K,R
UW,L,AE,S
EH,D,HH,IH
AH,S,IY,D
T,AH,M,IH
T,F,AH,S
T,AH,V,AH
AH,D,UW,S
N,AH,N,D
L,AE,S,T
AH,N,ER,Z
D,S,OW,L
AY,M,EH,R
N,T,IH,L
L,DH,AH,R
T,R,EY,D
EH,S,T,IH
N,T,S,T
AH,N,D,R
AA,R,JH,AH
L,AH,D,IH
L,B,IY,N
V,Y,UW,AH
L,B,AH,K
EH,D,AH,T
L,AY,Z,D
P,EH,SH,L
NG,L,EY,Z
IY,HH,AE,Z
L,W,ER,K
AY,N,W,IH
V,EH,S,T
S,B,IH,L
AH,V,DH,AH
IH,N,DH,AH
P,AO,R,T
K,S,M,AH
ER,IH,NG,K
AH,L,DH,AH
D,AH,D,IH
IY,D,IH,S
F,AO,R,K
Z,R,AH,S
AE,K,W,AH
AY,Z,P,R
DH,AH,S,IH
N,S,ER,N
IY,L,IH,S
S,T,IH,L
AY,D,EH,N
ER,M,S,AH
R,EY,Z,D
K,AH,M,IH
T,AH,B,AH
S,T,AA,K
AA,N,P,R
S,Y,IH,R
P,EH,N,D
S,EH,D,IH
R,IH,NG,T
IY,D,AA,N
D,ER,Z,AH
EH,N,T,AH
G,IH,V,IH
ER,AH,N,S
D,HH,IH,Z
L,T,AH,D
R,EY,T,S
AE,N,S,T
F,IH,SH,AH
N,D,ER,R
OW,K,AH,L
IH,N,DH,AH
EY,SH,AH,N
HH,EH,L,D
T,EH,N,D
R,OW,L,Z
W,AH,L,Z
ER,B,AH,T
T,AH,F,IH
AO,L,S,T
EH,D,ER,AH
AH,V,EY,L
IH,L,IH,T
N,D,ER,S
B,AH,L,AH
R,AY,T,T
EH,L,DH,AH
N,DH,AH,D
AH,D,AH,K
IY,S,EH,D
S,K,DH,AH
V,AE,G,R
D,DH,EH,R
HH,IY,AE,D
L,IY,V,Z
AY,S,AH,Z
SH,AH,L,Z
L,EY,SH,AH
D,M,EY,K
AH,T,EH,K
ER,EH,K,S
N,D,DH,IH
P,UH,T,D
AH,K,AO,R
IH,CH,IH,Z
T,F,AO,R
AH,N,AA,N
R,DH,AE,N
D,N,AA,T
T,EY,SH,AH
EH,N,T,S
K,AO,R,D
EH,N,S,T
R,UW,L,IH
NG,K,AE,K
AH,F,AY,L
R,AH,G,R
N,D,AH,D
T,OW,T,AH
T,S,P,R
T,D,AW,N
V,IH,ZH,AH
M,EY,T,AH
S,IH,NG,N
AH,L,AE,S
P,AH,D,L
D,AA,N,AH
AA,L,AH,S
AH,B,AA,N
AA,P,AH,Z
D,F,AO,R
EY,T,AH,D
IH,V,P,R
AY,R,M,AH
S,P,AO,R
HH,IH,Z,K
IH,D,F,L
IH,T,S,IH
AH,F,UH,L
AH,P,W,AH
K,AH,M,IH
IH,T,EH,N
T,AH,N,D
T,UW,R,IH
AH,S,IH,S
L,EH,K,T
K,AA,M,AH
R,IY,S,T
W,EY,T,AH
AH,M,AA,N
L,AE,N,T
T,EH,L,AH
AH,N,S,T
EY,T,AH,D
Z,S,T,IH
R,IY,N,K
AO,F,IY,Z
IH,SH,AH,L
V,IH,NG,AH
IH,S,T,R
S,EH,D,IH
S,EH,D,L
S,T,AA,K
L,OY,M,AH
AO,NG,G,AH
N,D,AH,S
D,DH,AE,T
IH,N,K,AH
NG,S,EH,D
IH,N,AO,R
DH,AH,M,IH
S,ER,V,AH
AH,S,AH,Z
AH,N,D,K
S,ER,K,AH
NG,K,EH,S
AH,M,P,AH
D,T,UW,K
S,T,ER,N
IH,N,S,T
IH,K,K,AH
T,AA,R,IH
W,IH,DH,R
AY,S,AH,N
EH,R,AH,N
IY,S,EH,D
SH,AH,N,AH
NG,F,AO,R
EH,S,S,T
V,V,AE,L
W,AO,R,T
S,AH,N,D
N,D,D,AH
AW,N,G,R
K,B,EH,N
AA,N,S,T
EH,P,R,IH
AH,N,AH,L
R,UW,DH,AH
N,EH,K,S
W,AA,Z,AH
P,AO,R,T
D,Z,IH,N
T,N,ER,S
D,S,EY,IH
AA,R,K,S
B,AO,R,D
AO,R,D,D
EH,S,P,R
AY,N,AH,S
S,AA,R,IH
P,M,AH,N
N,T,AH,D
N,D,ER,D
DH,AH,P,IH
IH,V,AH,T
AH,D,UW,S
AH,N,B,IH
T,ER,T,R
AY,D,EY,T
Y,UH,R,AH
IY,R,IH,Z
AH,F,AY,D
AO,R,D,IH
N,D,ER,D
AH,L,K,AH
D,AH,V,AH
S,EH,T,IH
R,AE,K,T
AH,V,S,T
T,AA,K,S
D,W,IH,L
AH,T,K,AH
UW,AH,G,R
V,N,UW,K
P,EH,K,T
S,IY,V,D
V,IY,EH,S
V,IH,ZH,AH
F,AY,L,D
JH,AE,S,K
L,OW,ER,D
AH,R,EY,T
Z,AH,N,D
AH,N,D,S
AO,F,ER,IH
T,L,AO,S
EH,S,P,R
S,T,IH,N
L,EH,R,IH
T,S,D,AH
T,UW,S,T
K,S,T,S
IH,K,S,S
P,AA,L,AH
AE,T,DH,AH
IY,DH,AE,T
M,AA,R,K
AA,R,K,AH
W,ER,AE,T
IY,M,AH,N
S,M,AH,N
K,S,AO,R
AH,M,P,AH
Z,B,IH,N
N,SH,AH,L
P,ER,EY,T
T,IH,D,T
P,T,UW,D
P,AA,R,T
UW,R,AH,D
AH,P,AA,Z
EH,N,SH,AH
S,R,AH,S
AO,F,ER,S
D,V,AY,Z
F,T,IY,L
IY,M,AA,R
L,AY,Z,D
CH,W,ER,AH
EY,SH,AH,N
N,T,S,R
EY,D,P,AH
ER,D,D,AH
T,M,AH,N
IY,T,OW,L
AH,TH,AO,R
Z,AH,P,R
IY,K,AH,N
K,UH,D,S
D,AH,S,T
EH,N,OY,L
Z,AH,V,S
AH,N,T,T
V,AH,N,T
P,DH,AH,IH
AH,P,AE,S
T,EH,S,K
W,IY,T,AH
AH,L,W,AH
IY,EH,N,R
IH,F,AO,R
IY,M,AY,N
JH,L,OW,N
M,IH,T,IH
V,DH,AH,K
OW,AH,P,L
UW,Z,K,AH
B,AH,F,T
N,AO,F,AH
UW,D,IH,N
N,IY,EH,S
ER,N,AA,N
K,R,IY,S
R,EY,N,D
AH,V,IH,T
K,AH,M,IH
ER,IH,N,K
IH,N,K,L
AE,B,S,AH
AH,V,DH,AH
S,P,OW,Z
ER,W,AY,Z
AA,Z,D,IH
T,R,AH,S
N,HH,AE,N
IY,DH,ER,AH
EY,N,AA,T
EH,T,AH,L
V,AY,D,IH
N,T,S,K
UH,D,K,IH
AH,V,AY,D
D,IH,T,K
UW,B,AE,K
P,R,IH,N
L,IY,P,AH
K,W,AY,R
IH,ZH,AH,N
D,K,AH,L
D,AH,N,S
AH,N,S,IH
R,G,AH,N
N,Z,IH,N
S,AH,B,S
EY,T,AH,D
N,Z,IH,N
AH,N,T,R
N,D,T,R
IH,N,DH,AH
W,IH,DH,IH
L,OW,N,L
DH,ER,S,T
EY,EH,N,T
V,K,AA,N
S,T,IH,L
AH,N,AA,R
DH,AH,P,R
G,EH,T,AH
L,K,UH,D
V,IY,EH,S
N,DH,AE,N
K,T,AH,D
S,T,AA,K
T,T,UW,D
T,UW,D,AH
T,HH,AE,Z
EH,T,K,R
AE,N,IH,N
Z,T,UW,S
AE,T,P,R
T,S,IH,K
Z,IH,N,K
K,Y,UW,L
AH,N,IY,N
Y,UH,R,D
EY,T,IH,D
IH,SH,AH,L
N,D,AH,D
IY,Z,DH,AH
IY,T,K,AH
ER,T,EY,N
N,T,AH,N
AH,B,IH,L
M,IH,S,T
M,AH,K,AH
IH,DH,AE,N
Z,AH,K,AH
IH,N,S,AH
S,W,UH,D
T,IH,Z,N
EH,S,DH,AH
R,IH,Z,AH
AH,M,P,R
D,W,IH,L
N,D,K,R
D,IH,SH,AH
AA,Z,IH,T
T,AW,ER,K
B,AH,L,AH
T,AH,D,IH
Z,B,IH,N
D,IH,S,K
D,P,EY,IH
NG,SH,EH,R
F,AH,N,D
AE,N,AH,L
W,IH,DH,IH
M,AH,N,T
SH,AH,N,Z
AH,L,IY,S
DH,AH,IH,N
ER,EH,S,T
AH,N,D,R
T,UW,DH,AH
TH,IH,N,IH
N,S,T,R
IH,N,IH,T
IH,N,K,AH
EY,T,IH,D
EH,N,D,AH
EH,L,DH,AH
AH,B,IH,D
EY,SH,AH,N
L,AE,S,T
NG,P,R,AH
AA,T,AE,N
N,S,IH,S
AH,T,OW,T
Z,AH,W,AH
P,R,AA,D
SH,T,IH,N
EH,N,T,AH
T,EY,SH,AH
T,UW,S,AH
T,OW,L,D
K,N,IH,K
IH,S,M,IH
AH,V,DH,AH
N,D,S,IH
R,AY,S,AH
AH,V,DH,AH
R,AY,B,D
S,EH,D,IH
T,IH,N,D
AH,N,AH,T
V,AA,L,K
V,R,EH,S
CH,T,AO,L
IH,D,EH,N
D,IH,V,IH
AY,N,IH,R
AH,L,Z,T
IH,SH,AH,L
T,Y,IH,R
R,IY,M,AH
AY,Z,D,AH
AW,D,AO,R
Z,F,R,AH
DH,AH,W,AH
DH,AH,AO,R
UH,R,AH,T
D,T,EY,K
M,AH,N,T
IH,N,T,IH
N,S,M,IH
T,R,EY,D
L,CH,ER,AH
AH,P,F,R
Y,AH,L,AH
N,IY,D,Z
N,W,IH,L
V,ER,M,AH
AA,R,K,AH
M,AW,N,T
ER,S,EH,D
L,AE,S,T
EH,S,T,AH
AH,D,AA,N
P,EH,K,T
AA,S,IH,K
B,IH,N,K
AA,M,EH,N
V,EH,S,T
M,EY,N,T
T,S,EH,D
S,B,AH,T
S,IH,V,T
AO,R,AH,N
V,B,IH,Z
N,K,ER,IH
K,AH,N,T
AH,N,S,T
T,ER,D,IH
S,AH,Z,S
K,AH,N,D
UW,S,T,IH
AO,R,T,S
N,S,AH,N
T,S,AH,N
AE,NG,K,K
AH,N,IH,N
T,S,EH,D
W,ER,K,IH
N,S,AH,Z
N,IH,R,L
OY,L,F,R
D,IH,S,K
IH,L,OW,IH
IH,L,OW,T
W,IY,K,AH
K,AO,L,D
S,IH,N,S
IY,AO,L,AH
S,T,AA,K
ER,HH,AE,D
N,T,IH,K
ER,SH,EH,R
T,R,AH,S
D,DH,AE,T
T,M,IY,T
S,P,EH,K
OW,T,AH,L
N,S,AH,Z
IY,F,EH,R
D,UW,S,T
AE,S,T,S
P,AA,L,AH
T,R,EY,T
ER,AH,T,L
AY,V,AH,T
R,IY,AH,L
P,AH,N,T
N,AA,M,IH
R,IY,AE,K
V,D,S,AH
AE,Z,S,T
R,HH,OW,L
IH,V,N,AH
T,ER,M,AH
L,D,ER,IH
IY,Z,AA,R
EH,D,IH,T
K,W,AO,R
N,S,T,L
NG,B,IH,L
ER,IY,D,IH
AO,R,IH,N
L,B,IY,N
K,EH,CH,AH
AH,M,AH,N
P,EY,JH,AH
EY,K,ER,Z
Y,AH,N,L
IY,M,AH,N
AO,R,DH,AH
IH,T,IY,AH
R,IY,S,AH
R,AH,D,AH
IH,N,DH,AH
AH,N,T,L
AE,T,AE,Z
OW,L,W,IH
AH,N,D,K
T,IY,AH,N
AH,V,DH,AH
S,DH,AH,IH
AH,N,AH,N
HH,AE,D,N
L,IY,R,IH
JH,M,AH,N
EY,L,Z,AH
IH,N,S,AH
AA,M,AH,N
T,EH,N,D
T,EH,L,AH
K,AH,T,IH
AH,Z,EH,N
N,OW,IH,N
AH,T,S,T
AE,SH,AH,N
F,AA,L,Z
EH,N,D,Z
W,IH,DH,IH
IH,N,IH,K
IH,NG,IH,N
ER,T,AE,K
W,IH,CH,R
ER,Z,IH,N
IY,P,DH,AH
T,W,UH,D
V,ER,DH,AH
R,AA,P,IH
DH,AH,R,IH
TH,DH,EH,R
L,EH,JH,AH
EH,D,DH,AH
B,IH,L,Z
EH,D,IH,T
T,R,AH,S
IH,L,R,IH
AA,N,AH,T
AY,T,D,AH
N,T,R,AH
N,AH,JH,D
AH,V,DH,AH
AH,T,AH,L
R,AA,K,S
D,R,EY,T
UW,V,EH,R
D,DH,AE,T
K,D,IH,S
AA,N,DH,AH
K,S,EH,D
V,B,AY,L
V,M,AE,S
Z,AE,M,AH
W,IY,K,S
EH,N,ER,AH
IH,V,IH,K
UW,T,EY,K
T,ER,N,K
K,D,EH,T
R,AA,D,AH
IH,D,ER,IH
EY,T,M,AH
SH,AH,N,Z
IH,L,M,IH
AH,M,P,AH
T,IH,T,S
SH,AH,L,S
EH,N,SH,AH
T,EH,N,S
AH,N,IY,S
D,W,AO,R
W,AY,N,D
T,UW,DH,AH
AH,T,D,R
AH,B,AH,L
L,W,AA,Z
IY,P,AH,L
HH,AE,Z,S
UW,SH,AH,N
IH,Z,AY,N
K,AE,N,D
P,AH,N,T
P,AO,R,T
Z,F,AO,R
IH,NG,AE,N
W,AO,R,T
M,P,AH,N
N,EY,T,IH
N,JH,EH,K
JH,D,S,IH
IH,T,S,D
N,SH,EH,R
DH,AE,T,IH
Z,N,OW,IH
L,IY,DH,AH
T,IH,Z,K
S,S,T,R
DH,AH,S,T
EH,N,D,AH
T,S,IH,N
M,AE,N,AH
